"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"The influence of permanent magnet length on electromagnetic performance in flux switching machine","G. Wu; W. Hua","Faculty of Energy and Electrical Engineering, Nanjing Institute of Industry Technology, China; School of Electrical Engineering, Southeast University, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","218","222","The influence of permanent magnet (PM) length on electromagnetic performance of a flux switching PM machine, including torque characteristics, loss, and efficiency is investigated in this paper by finite element (FE) analysis. FE results show that the average torque per PM volume, cogging torque and torque ripple can be improved by optimizing PM length. More importantly, for achieving a higher average torque and a higher efficiency, it is always recommended to design a machine with a small PM outer edge than the stator outer radius, reducing PM volume and cost.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385030","Electromagnetic performance;flux switching (FS);permanent magnet (PM);permanent magnet (PM) length","Torque;Permanent magnets;Decision support systems;Electromagnetics;Switches;Finite element analysis;Forging","finite element analysis;magnetic flux;permanent magnet machines;torque","permanent magnet length;electromagnetic performance;flux switching PM machine;torque characteristics;finite element analysis;FE analysis;cogging torque;torque ripple;PM length optimization;machine design","","1","","25","","","","","IEEE","IEEE Conferences"
"A new position loop stiffness testing method for linear motor servo systems","H. Zhang; B. Kou; C. Zhang","Department of Electrical Engineering, Harbin Institute of Technology, China; Department of Electrical Engineering, Harbin Institute of Technology, China; Department of Electrical Engineering, Harbin Institute of Technology, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","498","502","A new position loop stiffness testing method for linear motor servo systems is proposed in this paper, in which a high thrust linear DC motor is adopted as the loading motor. The main factors that influence the position loop stiffness testing are analyzed. The high thrust linear DC motor is designed and optimized. Last, the position loop stiffness testing platform is set up and the relevant experimental measurements are completed.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385085","","DC motors;Testing;Loading;Decision support systems;Conferences;Servomotors;Synchronous motors","DC motors;linear motors;machine testing;optimisation","position loop stiffness testing method;linear motor servo systems;linear DC motor;loading motor","","","","9","","","","","IEEE","IEEE Conferences"
"An arc fault detection system for the household photovoltaic inverter according to the DC bus currents","K. Xia; Z. He; Y. Yuan; Y. Wang; P. Xu","School of Optical-Electrical and Computer Engineering, University of Shanghai for Science and Technology, Shanghai, China; School of Optical-Electrical and Computer Engineering, University of Shanghai for Science and Technology, Shanghai, China; School of Optical-Electrical and Computer Engineering, University of Shanghai for Science and Technology, Shanghai, China; Ginlong Technologies Co., Ltd, Ningbo, China; Ginlong Technologies Co., Ltd, Ningbo, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","1687","1690","An arc fault detection system for household photovoltaic inverter according to the DC bus currents was discussed in the paper. A current transformer was employed to capture currents of the DC bus. The detected signals were filtered by a band-pass filter to derive the meaningful waves. TMS320F28062 DSP was selected as the master chip. It accomplished the fast Fourier transform in chip and gave the pattern recognition for the frequency spectrum of the arc. It will disconnect the inverter from the DC bus when an arc fault is diagnosed. The proposed system has been successfully applied to detect the arc fault of the household photovoltaic inverter reliably.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385312","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385312","","Inverters;Photovoltaic systems;Band-pass filters;Fault detection;Decision support systems;Current transformers","arcs (electric);band-pass filters;current transformers;digital signal processing chips;fast Fourier transforms;fault diagnosis;filtering theory;invertors;photovoltaic power systems;power engineering computing;signal detection","arc fault detection system;household photovoltaic inverter;DC bus currents;current transformer;band-pass filter;TMS320F28062 DSP;master chip;fast Fourier transform;pattern recognition;frequency spectrum","","9","","10","","","","","IEEE","IEEE Conferences"
"Research of brushless permanent magnet synchronous generator based on induced excitation","B. Jiang; C. Zhu","School of Electrical Engineering, Shandong University, China; School of Electrical Engineering, Shandong University, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","79","82","To solve the disadvantages of the permanent magnet synchronous generator, this paper discusses a brushless synchronous generator combining induced excitation and permanent magnet. The structure and principle of the machine are introduced in detail and the finite element model is analyzed. We can get the no-load characteristics and external characteristics by 2D finite element method. The simulation results demonstrate it owns the advantages of high efficiency of permanent magnet machine and adjustable magnetic field of electric excitation machine. In addition, because of its brushless excitation scheme, the machine has a simple structure and other characteristics.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385003","","Decision support systems;Permanent magnets;Synchronous generators;Finite element analysis;Analytical models;Simulation;Permanent magnet machines","brushless machines;finite element analysis;permanent magnet generators;synchronous generators","permanent magnet synchronous generator;brushless synchronous generator;induced excitation;finite element model;2D finite element method;adjustable magnetic field;electric excitation machine;brushless excitation scheme","","","","14","","","","","IEEE","IEEE Conferences"
"Measurement of torque harmonics of a cage induction machine under rotor eccentricity","B. Silwal; P. Rasilo; A. Haavisto; A. Belahcen; A. Arkkio","Department of Electrical Engineering and Automation, Aalto University, Finland; Department of Electrical Engineering and Automation, Aalto University, Finland; Department of Electrical Engineering and Automation, Aalto University, Finland; Department of Electrical Engineering and Automation, Aalto University, Finland; Department of Electrical Engineering and Automation, Aalto University, Finland","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","98","102","Eccentricity creates an unbalanced magnetic pull in the rotor of the cage induction machine which plays a vital role in the rotor dynamic stability. In this case, it is desirable to know how different quantities of the machine behave, for example torque. Numerical analysis shows an increase in the average torque of the machine with eccentricity. The amplitudes of some of the harmonic components of the torque are also affected. In such case, the measurement of the torque waveform could give a good insight to the behavior of the torque and its harmonics. Here, a novel measurement rig is presented.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385007","","Torque;Torque measurement;Rotors;Force;Force measurement;Harmonic analysis;Frequency measurement","asynchronous machines;numerical analysis;rotors","torque waveform harmonics measurement;cage induction machine;rotor eccentricity;unbalanced rotor magnetic pull;rotor dynamic stability;numerical analysis;torque amplitudes;measurement rig","","1","","9","","","","","IEEE","IEEE Conferences"
"An accelerated simulation model for the isolation stage of the smart energy router system","Z. Sun; Y. Li; Z. Li; P. Wang; H. Zhu","Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, Beijing, 100190, China; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, Beijing, 100190, China; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, Beijing, 100190, China; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, Beijing, 100190, China; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, Beijing, 100190, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","1537","1540","The smart energy router (SER) can act a crucial role in the future smart gird system especially when distributed renewable energy resources are taken into consideration. A typical three phase SER consist of three stages, namingly the input stage, the isolation stage and the output stage. Among them, the isolation stage mostly adopts the input-series-output-parallel (ISOP) connected dual active bridge (DAB) topology. In this paper, an accelerated model for the isolation stage of SER is proposed. All the analysis is based on a 1 MVA, 10 kV ac, 750 V dc prototype. The validity of the proposed model is verified by simulation.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385285","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385285","Smart Energy Router;Dual Active Bridge;Accelerated Model","Integrated circuits;Acceleration;Topology;Decision support systems;Bridges;Renewable energy sources;Prototypes","distributed power generation;power generation planning;power system simulation;renewable energy sources;smart power grids","accelerated simulation model;smart energy router system;SER;smart grid system;distributed renewable energy resources;input-series-output-parallel connected dual active bridge;ISOP connected DAB topology;apparent power 1 MVA;voltage 10 kV;voltage 750 V","","2","","7","","","","","IEEE","IEEE Conferences"
"Voltage and current balance control for the ISOP converter-based power electronic transformer","K. Xu; C. Fu; Y. Wang; H. Wang","State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources (North China Electric Power University), Baoding, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources (North China Electric Power University), Baoding, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources (North China Electric Power University), Baoding, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources (North China Electric Power University), Baoding, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","378","382","The power electronic transformer (PET) is a key interface for both ac and dc systems in future smart grid. As a topology suitable for high power applications, the input-series output-paralleled (ISOP) converter-based PET normally consists of three-stage, the input cascaded ac/dc input stage, the high-frequency transformer dc/dc isolated stage, and the optional dc/ac output stage. For the ISOP topology, the difference of sub-module parameters may cause the unbalanced voltage and current issues. This paper firstly investigates Impact of the different module parameters on the input dc voltage and output dc current. To resolve the unbalanced voltage, a method based on single-phase dq decoupled control is proposed. In addition, a new control strategy is introduced in dual active bridge (DAB) parallel modules to realize the power balance. Finally, the proposed voltage and current control methods are verified by the simulation studies using MATLAB/Simulink.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385062","Power Electronic Transformer;ISOP;Voltage balance Current balance;Modular structure","Voltage control;Power electronics;Decision support systems;Positron emission tomography;Topology;Zirconium;Simulation","electric current control;power convertors;voltage control","voltage balance control;current balance control;ISOP converter;power electronic transformer;high power applications;input-series output-paralleled converter;single phase d-q decoupled control;dual active bridge parallel module","","1","","12","","","","","IEEE","IEEE Conferences"
"Asymmetrical fault ride-through characteristic of dual stator-winding induction generator wind power system","K. Shi; Z. Wan; P. Xu; K. Liu","School of Electrical and Information Engineering, Jiangsu University, Zhenjiang, China; School of Electrical and Information Engineering, Jiangsu University, Zhenjiang, China; School of Electrical and Information Engineering, Jiangsu University, Zhenjiang, China; KTK Group, Changzhou, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","1059","1062","Analysis on operation characteristics of dual stator-winding induction generator (DWIG) wind power system under asymmetrical grid faults is elaborated in detail in the paper. The output dc voltage is maintained steady by the rapid flux-weakening control by the static excitation controller (SEC) on the control-winding side. Fault ride through operation is achieved by restraining input power from dc side and avoiding fluctuations with 2 times the grid frequency during asymmetric faults happen. Simulation results prove that DWIG wind power system has strong fault-ride-through capability without additional hardware equipment whether single phase or two phase grid asymmetric grid voltage drop.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385194","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385194","symmetrical fault;Fault ride through operation;dual stator-winding induction generator","Stators;Induction generators;Wind power generation;Power system stability;Voltage control;Fluctuations;Time-frequency analysis","asynchronous generators;machine control;power system faults;stators;wind power plants","dual stator-winding induction generator;DWIG;wind power system;asymmetrical grid faults;DC voltage;flux-weakening control;static excitation controller;SEC","","1","","8","","","","","IEEE","IEEE Conferences"
"Design and analysis of an axial-flux PM vernier machine for auto-focusing systems","M. Kim; F. Zhao; B. Kwon","Department of Electronic Systems Engineering, Hanyang University, Korea; Harbin Institute of Technology Shenzhen graduate school, China; Department of Electronic Systems Engineering, Hanyang University, Korea","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","1792","1796","This paper proposes a low-speed, high-torque, axial-flux permanent magnet vernier motor (PMVM) for the auto-focusing system application. The proposed motor is designed by precisely taking into consideration of the limited lens dimensions and camera installation space. The design approach of the vernier motor is an alternative combined design solution, coupled with the analytical method and finite element method (FEM). Based on the initial design, the parameter sensitivity analysis is finally carried out to further reduce cogging torque and torque ripple while maintaining the required output torque.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385331","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385331","","Torque;Forging;Synchronous motors;Permanent magnet motors;Stators;Finite element analysis;Rotors","AC motors;finite element analysis;permanent magnet motors;sensitivity analysis","axial-flux PM vernier machine;auto-focusing systems;PMVM;auto-focusing system application;camera installation space;finite element method;FEM;parameter sensitivity analysis;cogging torque;torque ripple","","2","","17","","","","","IEEE","IEEE Conferences"
"Harmonic resonance assessment of 1×25kV, 50Hz traction power supply system for suvarnabhumi airport rail link","B. Lutrakulwattana; M. Konghirun; A. Sangswang","Department of Electrical Engineering, King Mongkut's University of Technology, Thonburi, Thailand; Department of Electrical Engineering, King Mongkut's University of Technology, Thonburi, Thailand; Department of Electrical Engineering, King Mongkut's University of Technology, Thonburi, Thailand","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","752","755","Harmonic resonance in railway traction power supply system (TPSS) may result in many problems such as serious voltage distortion, overvoltage on capacitive devices, overheating of electrical components and electromagnetic interference to communication circuit. Therefore, it is highly important to assess harmonic resonance in such railway TPSS. This paper presents harmonic resonance assessment of the first AC electrification railway line in Thailand, Suvarnabhumi Airport Rail Link (SARL) fed by 1×25kV, 50Hz TPSS by modeling and computer simulation. Furthermore, available actual parameters of electrical substation (ESS) and Overhead Catenary System (OCS) are incorporated in the model.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385134","","Harmonic analysis;Rails;Power transformers;Airports;Rail transportation;Power system harmonics;Traction power supplies","airports;power system harmonics;railway electrification;substations;traction power supplies","railway traction power supply system;voltage distortion;overvoltage;overheating;electromagnetic interference;railway TPSS;harmonic resonance assessment;AC electrification railway line;Suvarnabhumi Airport Rail Link;SARL;electrical substation;ESS;overhead catenary system;OCS;voltage 25 kV;frequency 50 Hz","","","","9","","","","","IEEE","IEEE Conferences"
"2-D analytical subdomain model for high-speed permanent-magnet machines","A. Gilson; S. Tavernier; F. Dubas; D. Depernet; C. Espanet","R&D dept., Moving Magnet Technologies, 25000 Besançon, France; R&D dept., Moving Magnet Technologies, 25000 Besançon, France; ENERGIE dept., FEMTO-ST Institute, 90000 Belfort, France; ENERGIE dept., FEMTO-ST Institute, 90000 Belfort, France; R&D dept., Moving Magnet Technologies, 25000 Besançon, France","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","1508","1514","This paper presents a subdomain model suitable for high-speed surface-mounted permanent-magnet machines. The model is presented with a focus on computation time and calculations of some relevant values particular to high-speed machines. The results are compared to both finite element analysis simulations and measurements on an existing prototype. The good accuracy and the high computation speed of the presented model allow an efficient optimization process. Finally, the results are discussed and further developpement are proposed.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385280","Analytical model;eddy-current;permanent-magnet machine;slotted stator;subdomain model","Computational modeling;Mathematical model;Analytical models;Eddy currents;Boundary conditions;Atmospheric modeling;Rotors","machine theory;permanent magnet machines","2D analytical subdomain model;high-speed surface-mounted permanent-magnet machines;finite element analysis simulations;optimization process","","8","","10","","","","","IEEE","IEEE Conferences"
"A rotor design method of external rotor surface permanent magnet machine for in-wheel application","Q. Li; T. Fan; X. Wen; P. Ning","Institute of Electrical Engineering of Chinese Academic of Sciences, Beijing, P.R. China; Institute of Electrical Engineering of Chinese Academic of Sciences, Beijing, P.R. China; Institute of Electrical Engineering of Chinese Academic of Sciences, Beijing, P.R. China; Institute of Electrical Engineering of Chinese Academic of Sciences, Beijing, P.R. China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","1498","1501","The rotor shape of external rotor surface permanent-magnet machine (SPM) substantially affects the induced voltage, the iron losses and the torque ripple, which are importance machine performances. This paper proposes a rotor design method to optimize these motor performances, by using rectangular magnet without complex shape. According to the rectangular magnet, a non-uniform air gap is obtained, which affects the air gap flux density harmonic spectrum. To validate the proposed method, the performances of an external rotor SPM optimized by the new rotor design method have been compared with an optimized motor using surface radial magnet, by finite element analysis (FEA) software.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385278","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385278","","Rotors;Magnetic flux;Shape;Torque;Iron;Magnetic analysis","air gaps;finite element analysis;optimisation;permanent magnet machines;rotors","rotor design method;surface permanent magnet machine;external rotor SPM;in-wheel application;rotor shape;iron losses;torque ripple;rectangular magnet;air gap flux density harmonic spectrum;surface radial magnet;finite element analysis;FEA software","","4","","10","","","","","IEEE","IEEE Conferences"
"Research on field current control of hybrid excitation permanent magnet synchronous generator","X. Yonghong; L. Junbo; H. Shaogang; W. Shanming","Department of Electrical and Automatic Engineering, Nanchang University, Nanchang, China; Department of Electrical and Automatic Engineering, Nanchang University, Nanchang, China; Department of Electrical and Automatic Engineering, Nanchang University, Nanchang, China; Department of Electrical Engineering, Tsinghua University, Beijing, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","70","74","In order to adjust the air-gap magnetic field of the permanent magnet(PM) machine, one hybrid excitation permanent magnet synchronous generator(HEPMSG) utilizing tooth harmonic for excitation was proposed. This paper introduced the structure and principle of the HEPMSG, and the wireless transmission technology was applied for the field current control of the tooth harmonic excitation system. The rotor tooth harmonic excitation control circuit of the HEPMSG was studied, including the excitation main circuit, the driving circuit, the wireless signal receiver and its processing circuit, and the power supply circuit. Finally, some experiments were performed for one HEPMSG utilizing tooth harmonic for excitation, and the experimental results verified the correctness and effectiveness of the proposed HEPMSG.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385001","hybrid excitation;tooth harmonic excitation;synchronous generator;wireless transmission technology","Harmonic analysis;Wireless communication;Rotors;Decision support systems;Windings;Air gaps;Magnetic fields","electric current control;machine control;permanent magnet generators;rotors;synchronous generators;telecontrol","field current control;hybrid excitation permanent magnet synchronous generator;air-gap magnetic field;PM machine;HEPMSG;wireless transmission technology;rotor tooth harmonic excitation control circuit;wireless signal receiver;driving circuit;excitation main circuit;power supply circuit;processing circuit","","","","15","","","","","IEEE","IEEE Conferences"
"Modeling of switched reluctance machine with few samples based on chaotic fuzzy neural network","S. Song; L. Ge","Northwestern Polytechnical University, 710072, Xi'an, Shaanxi, China; Northwestern Polytechnical University, 710072, Xi'an, Shaanxi, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","668","671","A method to obtain the simulation model of the switched reluctance machine (SRM) is presented. First, the flux-linkage characteristics of a 1kW 3-phase 12/8-pole SRM are quickly measured without any rotor clamping device and position sensor, and few samples can be obtained. Then, to build the accurate simulation model of the machine with these few samples, chaos theory is applied to the training of fuzzy neural network with gradient descent method, and local optimum is effectively avoided by the chaotic characteristics of the weights and the parameters of the membership functions. Finally, the accuracy of the model is verified by the comparisons between the phase currents from simulations and experiments under different control methods and operating conditions.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385118","","Reluctance machines;Fuzzy neural networks;Neural networks;Integrated circuit modeling;Couplings;Switches;Training","chaos;fuzzy neural nets;gradient methods;machine control;reluctance machines","switched reluctance machine;SRM;chaotic fuzzy neural network;flux-linkage characteristics;chaos theory;gradient descent method;chaotic characteristics;phase currents;control methods","","","","18","","","","","IEEE","IEEE Conferences"
"A branch energy control method based on optimized neutral-point voltage injection for a hexagonal modular multilevel direct converter (Hexverter)","B. Fan; K. Wang; Y. Li; Z. Zheng; L. Xu","State Key Lab of Power System, Dept. of Electrical Engineering, Tsinghua University, Beijing, China; State Key Lab of Power System, Dept. of Electrical Engineering, Tsinghua University, Beijing, China; State Key Lab of Power System, Dept. of Electrical Engineering, Tsinghua University, Beijing, China; State Key Lab of Power System, Dept. of Electrical Engineering, Tsinghua University, Beijing, China; State Key Lab of Power System, Dept. of Electrical Engineering, Tsinghua University, Beijing, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","1889","1893","Hexverter is a recently proposed direct AC/AC modular multilevel converter (MMC). It features significant advantages for low-frequency drives compared to traditional MMC in back-to-back configuration. This paper presents a novel branch energy control method based on the injection of optimized circulating current and neutral-point voltage. It can effectively balance the energy stored in the six branches of the hexverter and simultaneously minimize the module-capacitor voltage fluctuation. The control performance is verified by simulation studies.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385348","","Decision support systems;Voltage control;Converters;Voltage fluctuations;Fluctuations;Yttrium;Mathematical model","AC-AC power convertors;electric current control;power control;voltage control","branch energy control method;optimized neutral-point voltage injection;hexagonal modular multilevel direct converter;hexverter;direct AC-AC MMC;back-to-back configuration;optimized circulating current injection;module-capacitor voltage fluctuation minimization","","3","","9","","","","","IEEE","IEEE Conferences"
"Sliding mode and predictive current control for vienna-type rectifiers","C. Bing; M. Hui; X. Yunxiang; W. Yingpin","Jiangsu Electric Power, Company Research Institute, Jiangsu Electric Power Company, Nanjing, China; School of Electrical Power, South China University of Technology, Guangzhou, China; School of Electrical Power, South China University of Technology, Guangzhou, China; School of Electrical Power, South China University of Technology, Guangzhou, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","340","344","This paper presents an improved nonlinear voltage outer-loop and current inner-loop control scheme for three phase Vienna-type rectifier, which adopted the sliding mode controller (SMC) for the outer dc voltage loop and utilized the predictive current controller (PCC) for the current inner-loop. Compared with the conventional PI, the SMC can highly enhance the dynamic performance and robustness of the dc output voltage. Additionally, the PCC can eliminate current errors caused by control delay, reduce the fluctuation of the input currents, and is well suited to digital control system. Both simulation model and experimental prototype of a 2.2-kW rectifier system are carried out and the results verify that the Vienna-type rectifier with the SMC-PCC nonlinear control strategy has an excellent stability and dynamic performances.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385055","Vienna-type rectifier;sliding mode controller (SMC);predictive current controller (PCC)","Decision support systems;Rectifiers;Voltage control;Nonlinear dynamical systems;Predictive models;Yttrium;Robustness","digital control;electric current control;nonlinear control systems;predictive control;rectifying circuits;variable structure systems;voltage control","sliding mode control;three-phase Vienna-type rectifiers;nonlinear voltage outer-loop control scheme;and current inner-loop control scheme;SMC;outer dc voltage loop;predictive current controller;PCC;PI control;dc output voltage;current error elimination;control delay;input current fluctuation reduction;digital control system;power 2.2 kW","","1","","16","","","","","IEEE","IEEE Conferences"
"Large-scale photovoltaic power station reliability model and energy-yield sensitivity analysis","Y. Wang; X. Zhu; Y. Wang","State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources (North China Electric Power University), Baoding, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources (North China Electric Power University), Baoding, China; State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources (North China Electric Power University), Baoding, China","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","1655","1659","In this paper, three widely used architectures of photovoltaic power generation system are introduced firstly. Then, a complete and easy used reliability analysis model of photovoltaic power generation station based on Markov chain is proposed, and the energy yield of photovoltaic power plants is defined, which considers the reliability parameters of PV modules and inverters. Finally, the sensitivity of the energy yield and capacity of a large-scale photovoltaic power station on the reliability parameters of inverters and PV modules is analyzed.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385306","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385306","Photovoltaic power station;reliability model;energy yield;sensitivity analysis;Markov chain","Photovoltaic systems;Reliability;Markov processes;Analytical models;Inverters","invertors;Markov processes;photovoltaic power systems;reliability","large-scale photovoltaic power station reliability model;energy-yield sensitivity analysis;photovoltaic power generation system;reliability analysis model;photovoltaic power generation station;Markov chain;energy yield;photovoltaic power plants;reliability parameters;PV modules;inverters","","","","12","","","","","IEEE","IEEE Conferences"
"Driving parameter survey and experiment on railway drive system by using two or more permanent magnet synchronous motors controlled using one inverter","T. Ito; K. Ishikura; M. Nakai; H. Inaba; K. Kishine","Dept. of Electronic Systems Eng., University of Shiga Prefecture, Japan; Dept. of Electronic Systems Eng., University of Shiga Prefecture, Japan; Ishida Co., Ltd., Japan; Dept. of Electronic Systems Eng., University of Shiga Prefecture, Japan; Dept. of Electronic Systems Eng., University of Shiga Prefecture, Japan","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","189","194","If it were possible to control four sets of permanent magnet synchronous motor (PMSMs) in place of induction motors by using one inverter, we would be able to manufacture efficiently running trains. Therefore, we previously proposed a method for controlling two or more sets of PMSMs with one inverter. For this study, we conducted a parameter survey on the load changes through simulation and a mini model experiment by using a model in which a driving system was simplified into two motors.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385024","","Permanent magnet motors;Inverters;Load modeling;Decision support systems;Induction motors;Rail transportation;Synchronous motors","induction motors;invertors;machine control;permanent magnet motors;railway electrification;synchronous motors","driving parameter survey;railway drive system;permanent magnet synchronous motor;motor control;inverter;PMSM;induction motor","","","","2","","","","","IEEE","IEEE Conferences"
"Field oriented control of two phase inverter to drive a three phase induction motor","U. U. Ekong; M. Inamori; M. Morimoto","Department of Electrical and Electronics Engineering, Tokai University, 4-1-1 Kitakaname Hiratsuka-shi Kanagawa 259-1207, Japan; Department of Electrical and Electronics Engineering, Tokai University, 4-1-1 Kitakaname Hiratsuka-shi Kanagawa 259-1207, Japan; Department of Electrical and Electronics Engineering, Tokai University, 4-1-1 Kitakaname Hiratsuka-shi Kanagawa 259-1207, Japan","2015 18th International Conference on Electrical Machines and Systems (ICEMS)","","2015","","","125","128","This paper proposes a method to drive a three phase induction motor with a two phase inverter using field oriented control (FOC). FOC is suitable because it can produce full torque at zero speed and is capable of quick response. This strategy is also applicable during inverter failure. In this paper, design strategy and some results of an FOC controlled two phase inverter will be presented.","","978-1-4799-8805-1978-1-4799-8804","10.1109/ICEMS.2015.7385012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7385012","Electric vehicles;Vector control;Torque;Four Switch Three Phase Inverter (FSTPI)","Inverters;Torque;Decision support systems;Frequency control;Induction motors;Indexes;Electric vehicles","induction motor drives;invertors;machine vector control","field oriented control;FOC;two phase inverter;three phase induction motor","","2","","11","","","","","IEEE","IEEE Conferences"
