"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Kinematic and dynamic vehicle models for autonomous driving control design","J. Kong; M. Pfeiffer; G. Schildbach; F. Borrelli","Department of Mechanical Engineering, University of California, Berkeley; Institute for Dynamic Systems and Control, ETH Zurich; Department of Mechanical Engineering, University of California, Berkeley; Department of Mechanical Engineering, University of California, Berkeley","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","1094","1099","We study the use of kinematic and dynamic vehicle models for model-based control design used in autonomous driving. In particular, we analyze the statistics of the forecast error of these two models by using experimental data. In addition, we study the effect of discretization on forecast error. We use the results of the first part to motivate the design of a controller for an autonomous vehicle using model predictive control (MPC) and a simple kinematic bicycle model. The proposed approach is less computationally expensive than existing methods which use vehicle tire models. Moreover it can be implemented at low vehicle speeds where tire models become singular. Experimental results show the effectiveness of the proposed approach at various speeds on windy roads.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225830","","Kinematics;Vehicle dynamics;Predictive models;Bicycles;Tires;Trajectory","control system synthesis;kinematics;predictive control;road traffic control;road vehicles;vehicle dynamics","kinematic vehicle models;dynamic vehicle models;autonomous driving control design;model-based control design;forecast error statistics;discretization effect;model predictive control;MPC;simple kinematic bicycle model;windy road","","38","","13","","","","","IEEE","IEEE Conferences"
"Ontology-based decision making on uncontrolled intersections and narrow roads","L. Zhao; R. Ichise; T. Yoshikawa; T. Naito; T. Kakinami; Y. Sasaki","Research Center for Smart Vehicles, Toyota Technological Institute, 2-12-1 Hisakata, Tempaku, Nagoya, Aichi 468-8511, Japan; National Institute of Informatics, 2-1-2 Hitotsubashi, Chiyoda-ku, Tokyo 101-8430, Japan; Chassis & Vehicle System Development Dept., AISIN SEIKI Co., Ltd., 2-1 Asahimachi, Kariya, Aichi 448-8650, Japan; Chassis & Vehicle System Development Dept., AISIN SEIKI Co., Ltd., 2-1 Asahimachi, Kariya, Aichi 448-8650, Japan; Chassis & Vehicle System Development Dept., AISIN SEIKI Co., Ltd., 2-1 Asahimachi, Kariya, Aichi 448-8650, Japan; Research Center for Smart Vehicles, Toyota Technological Institute, 2-12-1 Hisakata, Tempaku, Nagoya, Aichi 468-8511, Japan","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","83","88","Many Advanced Driver Assistance Systems (ADAS) have been developed to improve car safety. However, it is still a challenging problem to make autonomous vehicles to drive safely on urban streets such as uncontrolled intersections (without traffic lights) and narrow roads. In this paper, we introduce a decision making system that can assist autonomous vehicles at uncontrolled intersections and narrow roads. We constructed a machine understandable ontology-based Knowledge Base, which contains maps and traffic regulations. The system makes decisions in comply with traffic regulations such as Right-Of-Way rules when it receives a collision warning signal. The decisions are sent to a path planning system to change the route or stop to avoid collisions.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225667","","Vehicles;Roads;Ontologies;Knowledge based systems;Decision making;Mobile robots;Resource description framework","automobiles;collision avoidance;control engineering computing;driver information systems;knowledge based systems;ontologies (artificial intelligence);road safety","ontology-based decision making;uncontrolled intersections;narrow roads;advanced driver assistance systems;ADAS;car safety;autonomous vehicles;urban streets;machine understandable ontology-based knowledge base;traffic regulations;maps;collision warning signal;path planning system;collision avoidance","","12","","13","","","","","IEEE","IEEE Conferences"
"Multi-vehicle motion coordination using V2V communication","X. Shen; Z. J. Chong; S. Pendleton; W. Liu; B. Qin; G. M. J. Fu; M. H. Ang","Department of Mechanical Engineering, National University of Singapore, Singapore; Singapore-MIT Alliance for Research and Technology, Singapore; Department of Mechanical Engineering, National University of Singapore, Singapore; Department of Mechanical Engineering, National University of Singapore, Singapore; Singapore-MIT Alliance for Research and Technology, Singapore; Singapore-MIT Alliance for Research and Technology, Singapore; Department of Mechanical Engineering, National University of Singapore, Singapore","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","1334","1341","Vehicle-to-vehicle (V2V) communication enables intention sharing among neighboring vehicles and thereby vehicles' motion can be coordinated to incorporate collision (or conflict) avoidance. In this paper, we propose a general framework to distribute the computational burden for coordinating multiple vehicles' stop-or-go motion. We formulate the multi-vehicle motion coordination problem as a total stopping time minimization problem under the constraint of mutual collision avoidance. The minimal stopping time solution, if such exists, is found using the A* search algorithm in the coordination diagram. The solution is executed efficiently by placing temporary virtual obstacles on the desired path. The communication latency is analyzed for practical applications. The simulations show the correctness and efficacy of our algorithm. An on-road experiment involving two autonomous vehicles, each equipped with V2V communication devices, was performed to demonstrate how deadlocks are successfully avoided.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225901","","Vehicles;Trajectory;Planning;Collision avoidance;System recovery;Measurement","road vehicles;search problems;telecommunication congestion control;vehicular ad hoc networks","multivehicle motion coordination;vehicle-to-vehicle communication;intention sharing;vehicle motion;incorporate collision avoidance;multiple vehicles stop-or-go motion coordination problem;total stopping time minimization problem;mutual collision avoidance;minimal stopping time solution;search algorithm;coordination diagram;V2V communication device","","8","","28","","","","","IEEE","IEEE Conferences"
"Short-term visual mapping and robot localization based on learning classifier systems and self-organizing maps","A. M. Neto","Federal University of Lavras (UFLA), Terrestrial Mobility Lab (LMT), Brazil. Research field: perception, localization, autonomous vehicles","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","235","240","Ground wheeled autonomous robots like driverless cars are examples of applications which would assist humans on different tasks. From an explicit or emerging need, these systems have come to replace or assist drivers. Estimating the position is a primary function for intelligent vehicle navigation. Different existing solutions use high-end sensors. This paper proposes to augment the autonomy level of a mobile robot based on learning classifier systems and self-organizing maps. From a simple monocular system, whilst the classifier system leads the robot for topological localization tasks, the neural network is applied as a short-term visual memory for internal representation of the environment. These two concepts are presented as separate approaches, wherein each method performs a specific task for the robot's trajectory control.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225692","","Robots;Navigation;Neurons;Trajectory;Roads;Visualization;Vehicles","control engineering computing;intelligent transportation systems;learning (artificial intelligence);mobile robots;path planning;road vehicles;robot vision;self-organising feature maps;SLAM (robots);trajectory control;wheels","visual mapping;robot localization;learning classifier system;self-organizing map;ground wheeled autonomous robot;driverless car;position estimation;intelligent vehicle navigation;mobile robot;neural network;visual memory;robot trajectory control","","","","34","","","","","IEEE","IEEE Conferences"
"Safety beaconing rate control based on vehicle counting in WAVE","H. Piao; Y. Park; B. Kim; H. Kim","Korea University, Seoul 136-701 Seoul Korea; Korea University, Seoul 136-701 Seoul Korea; Korea University, Seoul 136-701 Seoul Korea; Korea University, Seoul 136-701 Seoul Korea","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","1361","1366","In the IEEE Wireless Access in Vehicular Environment (WAVE) environment, periodic beacon messages enable proximity awareness that helps prevent collisions. One of the barriers that hinder the beacon delivery is congestion, which means that the amount of beacon traffic exceeds the Dedicated Short Range Communication (DSRC) channel capacity. In this paper, we propose a scheme for vehicles to independently adjust the beaconing rate based on the estimated neighbor vehicle population. Unlike previously proposed works, the proposed scheme does not need cross-layer information such as channel busy ratio (CBR) in order to achieve significant beacon throughput. We demonstrate through extensive simulations that this scheme significantly improves the beacon throughput.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225905","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225905","","Vehicles;Sociology;Estimation;Safety;Standards;Frequency estimation","collision avoidance;radio access networks;road safety;road traffic control;road vehicles;vehicular ad hoc networks","safety beaconing rate control;vehicle counting;IEEE wireless access in vehicular environment;WAVE environment;periodic beacon messages;proximity awareness;collisions prevention;beacon delivery;congestion;beacon traffic;dedicated short range communication;DSRC channel capacity;estimated neighbor vehicle population;beacon throughput","","","","29","","","","","IEEE","IEEE Conferences"
"Intelligent navigation system-based optimization of the energy consumption","A. Cabani; R. Khemmar; J. Ertaud; J. Mouzna","Instrumentation, IT and Systems, Embedded Electronic Systems Research Institute (IRSEEM), 76801 Saint-Etienne-du-Rouvray, France; Instrumentation, IT and Systems, Embedded Electronic Systems Research Institute (IRSEEM), 76801 Saint-Etienne-du-Rouvray, France; Instrumentation, IT and Systems, Embedded Electronic Systems Research Institute (IRSEEM), 76801 Saint-Etienne-du-Rouvray, France; Instrumentation, IT and Systems, Embedded Electronic Systems Research Institute (IRSEEM), 76801 Saint-Etienne-du-Rouvray, France","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","785","789","The aim of this work is to design and build by 2015 an electric four-seater equipped with an autonomous extension device. The project was born from two observations: in a context of necessary diversification of energy sources and the development of electric vehicles, the main problem remains the battery life and availability of charging stations. The issue of our work lies both in the optimization of energy consumption and improving the electric vehicle. Our team was tasked to develop and implement an Energy Management System of Electric Vehicle. The objective of the mission is to create a program that calculates the set speed to minimize the cost of energy consumption and maximize battery life. This calculation is done by taking into account prevention parameters are: vehicle speed, real-time parameters from Maps (elevations in the path, wind speed, etc.), the forces applied to the vehicle.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225780","","Vehicles;Fuels;Energy consumption;Roads;Navigation;Artificial intelligence;Engines","automobiles;battery powered vehicles;energy consumption;energy management systems;navigation;secondary cells","intelligent navigation system;energy consumption optimization;electric four-seater;autonomous extension device;electric vehicle;battery life;charging station availability;energy management system;cost minimization","","2","","19","","","","","IEEE","IEEE Conferences"
"Predicting car states through learned models of vehicle dynamics and user behaviours","T. Georgiou; Y. Demiris","Personal Robotics Laboratory, Department of Electrical and Electronic Engineering, Imperial College London, SW7 2BT, UK; Personal Robotics Laboratory, Department of Electrical and Electronic Engineering, Imperial College London, SW7 2BT, UK","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","1240","1245","The ability to predict forthcoming car states is crucial for the development of smart assistance systems. Forthcoming car states do not only depend on vehicle dynamics but also on user behaviour. In this paper, we describe a novel prediction methodology by combining information from both sources - vehicle and user - using Gaussian Processes. We then apply this method in the context of high speed car racing. Results show that the forthcoming position and speed of the car can be predicted with low Root Mean Square Error through the trained model.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225852","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225852","","Predictive models;Vehicles;Gaussian processes;Training;Data models;Computational modeling;Vehicle dynamics","automobiles;driver information systems;Gaussian processes;mean square error methods;vehicle dynamics","car states prediction;learned models;vehicle dynamics;user behaviours;smart assistance systems;prediction methodology;vehicle information;user information;Gaussian processes;high speed car racing;car position;car speed;root mean square error","","1","","20","","","","","IEEE","IEEE Conferences"
"Drive quality analysis of lane change maneuvers for naturalistic driving studies","R. K. Satzoda; P. Gunaratne; M. M. Trivedi","Laboratory for Intelligent and Safe Automobiles, University of California San Diego, La Jolla, CA; Toyota Collaborative Safety Research Center (CSRC); Laboratory for Intelligent and Safe Automobiles, University of California San Diego, La Jolla, CA","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","654","659","Analysis of naturalistic driving data provides a rich set of semantics which can be used to determine the driving characteristics that could lead to crashes and near-crashes. In this paper, we introduce “drive quality” analysis as part of the drive analysis process of naturalistic driving studies (NDSs) that we have previously introduced in [1]. In this first work on drive quality analysis for NDS data reduction, lane change maneuvers that are reduced from naturalistic driving data are further analyzed in a detailed manner in order to characterize them. Visual data from multiple perspectives and the data from in-vehicle sensors are used to characterize lane changes based on both the ego-vehicle kinematics and ego-vehicle surround dynamics. According to available literature on NDS and data reduction, this is the first work that presents an analysis of visual data from multiple perspectives to characterize and extract semantics related to ego-vehicle maneuvers in NDSs such as SHRP2.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225759","","Vehicles;Sensors;Acceleration;Cameras;Data analysis;Vehicle detection;Visualization","data reduction;driver information systems;road safety","drive quality analysis;lane change maneuvers;naturalistic driving studies;naturalistic driving data;near-crashes;NDS data reduction;lane changes;ego-vehicle kinematics;ego-vehicle surround dynamics;ego-vehicle maneuvers;SHRP2","","5","","20","","","","","IEEE","IEEE Conferences"
"Fast pixelwise road inference based on Uniformly Reweighted Belief Propagation","M. Passani; J. J. Yebes; L. M. Bergasa","Department of Electronics, UAH. Alcal&#x00E1; de Henares, Spain; Department of Electronics, UAH. Alcal&#x00E1; de Henares, Spain; Department of Electronics, UAH. Alcal&#x00E1; de Henares, Spain","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","519","524","The future of autonomous vehicles and driver assistance systems is underpinned by the need of fast and efficient approaches for road scene understanding. Despite the large explored paths for road detection, there is still a research gap for incorporating image understanding capabilities in intelligent vehicles. This paper presents a pixelwise segmentation of roads from monocular images. The proposal is based on a probabilistic graphical model and a set of algorithms and configurations chosen to speed up the inference of the road pixels. In brief, the proposed method employs Conditional Random Fields and Uniformly Reweighted Belief Propagation. Besides, the approach is ranked on the KITTI ROAD dataset yielding state-of-the-art results with the lowest runtime per image using a standard PC.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225737","","Roads;Training;Vehicles;Image resolution;Graphical models;Image segmentation;Semantics","driver information systems;graph theory;image segmentation;intelligent transportation systems;mobile robots;probability;road vehicles","road pixel inference;uniformly reweighted belief propagation;conditional random field;autonomous vehicle;driver assistance system;road detection;image understanding capability;intelligent vehicle;road segmentation;monocular image;probabilistic graphical model","","2","","22","","","","","IEEE","IEEE Conferences"
"Local trajectory planning and tracking of autonomous vehicles, using clothoid tentacles method","C. Alia; T. Gilles; T. Reine; C. Ali","Heudiasyc, CNRS, UMR 7253, Université de Technologie de Compiègne, 60200 Compiègne, France; Heudiasyc, CNRS, UMR 7253, Université de Technologie de Compiègne, 60200 Compiègne, France; Heudiasyc, CNRS, UMR 7253, Université de Technologie de Compiègne, 60200 Compiègne, France; Heudiasyc, CNRS, UMR 7253, Université de Technologie de Compiègne, 60200 Compiègne, France","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","674","679","In general, autonomous navigation requires three key steps, the perception of the environment surrounding the vehicle, the trajectory planning and the actuators control. Numerous works on the localization, perception, generation of occupancy grids and control of vehicles were developed within the ASER team at Heudiasyc laboratory. The work presented in this paper covers, essentially, trajectory planning and is based on the results of these works. The challenge is to avoid static and dynamic obstacles at high speed, using real time algorithms. The planning method developed in this work uses an empirical approach for local path planning. This approach consists on drawing clothoid tentacles in the ego-centered reference frame related to the vehicle. An occupancy grid represents the environment surrounding the vehicle and is considered to be ego-centered around it. Using the information of the occupancy grid, each tentacle is classified as navigable or not navigable. Among the navigable tentacles, only one tentacle is chosen as the vehicle reference trajectory using several criteria. The chosen tentacle is then applied to the vehicle using a lateral controller based on Immersion and Invariance principle (I&I).","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225762","","Vehicles;Trajectory;Vehicle dynamics;Navigation;Planning;Robot sensing systems;Shape","collision avoidance;road traffic control;road vehicles;trajectory control","trajectory planning;trajectory tracking;autonomous vehicles;clothoid tentacles method;autonomous navigation;actuator control;static obstacle avoidance;dynamic obstacle avoidance;empirical approach;ego-centered reference frame;occupancy grid;lateral controller;immersion-and-invariance principle","","4","","16","","","","","IEEE","IEEE Conferences"
"Urban road localization by using multiple layer map matching and line segment matching","K. Yoneda; C. Yang; S. Mita; T. Okuya; K. Muto","Research Center for Smart Vehicles, Toyota Technological Institute, 2-12-1, Hisakata, Tempaku-ku, Nagoya, 468-8511, Japan; Research Center for Smart Vehicles, Toyota Technological Institute, 2-12-1, Hisakata, Tempaku-ku, Nagoya, 468-8511, Japan; Research Center for Smart Vehicles, Toyota Technological Institute, 2-12-1, Hisakata, Tempaku-ku, Nagoya, 468-8511, Japan; Corporate R&amp;D Div 3, DENSO CORPORATION; Corporate R&amp;D Div 3, DENSO CORPORATION","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","525","530","In recent years, automated vehicle researches move on to the next stage, that is, auto-driving experiments on public roads. This study focuses on how to realize accurate localization based on the use of Lidar data and precise map. On different roads such as urban roads and expressways, the observed information of surrounding is significantly different. For example, on the urban roads, many buildings can be observed around the upper part of the vehicle. Such observation realizes accurate map matching. On the other hand, the upper part has no specific observation on the expressway. Therefore, it is necessary to observe the lower part for the map matching. To adapt the situation changes, we propose a localization method based on self-adaptive multi-layered scan matching and road line segment matching. The main idea is to effectively match the features observed from different heights and to improve the results by applying the line segment matching in certain scenes. Localization experiments show the ability to estimate accurate vehicle pose in urban driving.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225738","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225738","","Vehicles;Three-dimensional displays;Laser radar;Roads;Databases;Iterative closest point algorithm;Sensors","automobiles;feature extraction;image matching;optical radar;pose estimation;radar imaging","urban road localization;multiple-layer map matching;automated vehicle;autodriving experiments;public roads;lidar data;precise map;expressways;urban roads;surrounding information;localization method;self-adaptive multilayered scan matching;road line segment matching;feature matching;vehicle pose estimation;urban driving","","18","","16","","","","","IEEE","IEEE Conferences"
"A comparative study of lane keeping system: Dynamic and kinematic models with look-ahead distance","C. M. Kang; S. Lee; C. C. Chung","Dept. of Electrical Engineering, Hanyang University, Seoul 133-791, Korea; Div. of Electrical and Biomedical Engineering, Hanyang University, Seoul 133-791, Korea; Div. of Electrical and Biomedical Engineering, Hanyang University, Seoul 133-791, Korea","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","1038","1043","In this paper, we propose kinematic vehicle lateral motion model based lane keeping system considering look-ahead distance. The state-space model based on the kinematic vehicle lateral motion model is derived and we design the lane keeping system(LKS) based on the kinematic model. The kinematic model based LKS is robust against unknown vehicle parameters variation. Furthermore, to consider look-ahead distance in the kinematic vehicle lateral motion model, we designed output measurement matrix using clothoidal constraints. Hence, we can control the vehicle at look-ahead distance like human driver. Control performance of each model was validated via computational simulation results with CarSim and MAT-LAB/Simulink, and experimental results with electric power steering system equipped with an Autobox from dSPACE.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225821","","Vehicles;Kinematics;Vehicle dynamics;Dynamics;Computational modeling;Mathematical model;Roads","matrix algebra;motion control;road vehicles;state-space methods;steering systems;vehicle dynamics","lane keeping system;LKS;look-ahead distance;kinematic vehicle lateral motion model;state-space model;output measurement matrix;clothoidal constraints;vehicle control;CarSim;MATLAB;Simulink;electric power steering system;Autobox;dSPACE","","6","","24","","","","","IEEE","IEEE Conferences"
"Grid-based online road model estimation for advanced driver assistance systems","J. Thomas; K. Stiens; S. Rauch; R. Rojas","Group Connected Drive at BMW Group Research and Technology, Munich, Germany; Group Connected Drive at BMW Group Research and Technology, Munich, Germany; Group Connected Drive at BMW Group Research and Technology, Munich, Germany; Institut für Informatik, Freie Universität at Berlin, 14195, Berlin, Germany","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","71","76","The information about the road course and individual lanes is an important requirement in driver assistance systems and for automated driving applications. It is often stored in a highly accurate offline map so that the road and the lanes are known in advance. However, there exist situations where an offline map can become unusable or invalid. This paper presents a novel approach for a road model estimation solely based on online measurements from sensors mounted on the ego vehicle. It combines perception data like detected lane markings, the movement history of dynamic objects in the vehicle's environment and detected road boundaries into a grid-based road model. This approach allows for an estimation of the road model even when one source of information is not available and offers a redundant source of information about the road, which is necessary in critical applications such as automated driving. The presented approach was tested and evaluated with a prototype vehicle and real sensor data from German highway scenarios.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225665","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225665","","Roads;Vehicles;Estimation;Semantics;Sensors;Trajectory;Vehicle dynamics","driver information systems;intelligent transportation systems;object detection;road vehicles;sensor fusion","grid-based online road model estimation;advanced driver assistance systems;road course information;individual lane information;automated driving application;offline map;online sensor measurements;ego vehicle;perception data;lane marking detection;dynamic object movement history;vehicle environment;road boundary detection;German highway scenario","","2","","12","","","","","IEEE","IEEE Conferences"
"Traffic and vehicle speed prediction with neural network and Hidden Markov model in vehicular networks","B. Jiang; Y. Fei","Department of Electrical and Computer Engineering, Northeastern University, Boston, MA 02115, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA 02115, USA","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","1082","1087","Accurate on-road vehicle speed prediction is important for many intelligent vehicular and transportation applications. It is also challenging because the individual vehicle speed is affected by many factors, e.g., traffic speed, vehicle type, and driver's behavior, in either deterministic or stochastic ways. This paper proposes a novel vehicle speed prediction method in the context of vehicular networks, where the real-time traffic information is accessible. Traffic speeds of following road segments are first predicted by Neural Networks (NNs) based on historical traffic data. Hidden Markov models (HMMs) are trained by the Baum-Welch algorithm with historical traffic and vehicle data to present the statistical relationship between vehicle speed and traffic speed. The forward-backward algorithm is applied on HMMs to extract vehicle's speed on each road segment along the driving route. Simulation is set up on the SUMO microscopic traffic simulator with the application of a real Luxembourg highway network and traffic count data. The vehicle speed prediction result shows that our proposed method outperforms other ones in terms of prediction accuracy.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225828","","Vehicles;Hidden Markov models;Roads;Artificial neural networks;Predictive models;Data models;Training","hidden Markov models;neural nets;road traffic;traffic engineering computing;vehicular ad hoc networks","neural network;hidden Markov model;on-road vehicle speed prediction method;intelligent vehicular applications;intelligent transportation applications;vehicular network;real-time traffic information prediction;NN;Baum-Welch algorithm;statistical relationship;HMM;road segment;driving route;SUMO microscopic traffic simulator;Luxembourg highway network","","14","","24","","","","","IEEE","IEEE Conferences"
"Improved path tracking approach for unmanned vehicles based on clothoid curve","Y. Shan; C. Chen; W. Yang; B. Li","State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing, Wuhan University, China; State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing, Wuhan University, China; State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing, Wuhan University, China; State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing, Wuhan University, China","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","493","498","For its high efficiency and simpleness, Pure-Pursuit has been widely used in fields of automatic drive. This paper presents a modified robust controller based on Pure-Pursuit. The highlight of the method is that it replaces the circle in Pure-Pursuit with a clothoid C1 curve. Meantime, it applies the curvature information from the clothoid curve to tune the look-ahead distance. We compare the controller with improved Pure-Pursuit through experiments on the platform of autonomous vehicle, TuZhi, developed by Wuhan University. The results demonstrate that the proposed controller is more effective.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225733","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225733","","Vehicles;Mobile robots;Tuning;Intelligent vehicles;Tracking;Accuracy;Trajectory","mobile robots","improved path tracking approach;unmanned vehicles;Pure-Pursuit;automatic drive;modified robust controller;clothoid C1 curve;curvature information;look-ahead distance;TuZhi autonomous vehicle;Wuhan University","","","","17","","","","","IEEE","IEEE Conferences"
"Range prediction for electric vehicles: Real-time payload detection by tire pressure monitoring","H. Fechtner; T. Teschner; B. Schmuelling","University of Wuppertal, E-Mobility Research Group, Rainer-Gruenter-Str. 21, 42199 Wuppertal, Germany; Thomas Teschner Consulting, Mommsenstr. 110, 50935 K&#x00F6;ln, Germany; University of Wuppertal, E-Mobility Research Group, Rainer-Gruenter-Str. 21, 42199 Wuppertal, Germany","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","767","772","E-Mobility is facing a lot of obstacles nowadays, as for example the limits in the operating distance or the price difference between electric vehicles and vehicles with an internal combustion engine. This prevents many people from buying electric cars. Therefore, this paper presents a system to determine the payload of electric vehicles by measuring the tire pressure respectively the change of the tire pressure. The result of the measurement allows in combination with a range calculator a more detailed range prediction for automobiles (particularly for electric vehicles). The goal of this study is among others the reduction of the range anxiety of electric vehicle drivers.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225777","","Tire pressure;Vehicles;Payloads;Energy consumption;Mathematical model","automobiles;electric vehicles;tyres","electric vehicle;range prediction;real-time payload detection;tire pressure monitoring;internal combustion engine;e-mobility;electric car;range calculator;automobile;electric vehicle driver range anxiety reduction","","8","","22","","","","","IEEE","IEEE Conferences"
"Design of a robust yaw stability controller for commercial vehicles with parameter sensitivity reduction and stochastic root locus","B. Kwon; S. Kim; K. Yi","Seoul National University, Seoul, Korea; Korea Transportation Safety Authority, Hwasung, Korea; Seoul National University, Seoul, Korea","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","1100","1105","This paper describes a robust yaw stability control for commercial vehicles. In the case of commercial vehicles, parameter variations are relatively large, compared to those of passenger vehicles, due to large variations of load conditions. A feasible parameter variation region can be constructed by Monte Carlo method. The parameter variations in commercial vehicles can cause performance deterioration of a yaw stability controller, designed with nominal parameters. To guarantee the robust performance for a yaw stability controller against parameter variations, it is necessary to design a robust one. To design a robust yaw stability controller, the methods of stochastic root locus and parameter sensitivity reduction are adopted. Computer simulation study was conducted to evaluate the proposed controller. From simulation study, it is shown that the proposed robust yaw stability controller is effective against parameter variations in commercial vehicles.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225831","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225831","","Vehicles;Robustness;Stability analysis;Sensitivity;Tires;Cost function;Mathematical model","control system synthesis;linear quadratic control;Monte Carlo methods;road vehicles;robust control","robust yaw stability controller;commercial vehicles;parameter sensitivity reduction;stochastic root locus;passenger vehicles;Monte Carlo method;computer simulation","","","","20","","","","","IEEE","IEEE Conferences"
"Energy optimal Adaptive Cruise Control during following of other vehicles","F. Flehmig; A. Sardari; U. Fischer; A. Wagner","Robert Bosch GmbH in Abstatt, Germany; Robert Bosch GmbH in Abstatt, Germany; Robert Bosch GmbH in Schwieberdingen; Robert Bosch GmbH in Tamm","2015 IEEE Intelligent Vehicles Symposium (IV)","","2015","","","724","729","Adaptive Cruise Control (ACC) automates longitudinal guidance of the vehicle. This paper presents a method to calculate energy optimal drive strategies when the longitudinal movement of the vehicle is constrained by another vehicle, i.e. when the ACC vehicle follows another slower vehicle. The A<sup>*</sup> Algorithm is employed for optimization and is shown to yield the optimal solution due to a suitable heuristics. Energy optimal drive strategies are calculated for some ACC use cases and their benefit is illustrated with measurements from test tracks, on public roads as well as with simulation of traffic scenarios as encountered on public roads.","1931-0587","978-1-4673-7266-4978-1-4673-7265","10.1109/IVS.2015.7225770","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7225770","","Vehicles;Fuels;Engines;Combustion;Heuristic algorithms;Runtime;Optimization","adaptive control;optimal control;optimisation;road vehicles","energy optimal adaptive cruise control;longitudinal vehicle guidance;energy optimal drive strategy;longitudinal movement;ACC vehicle;A* algorithm;optimization;public road","","2","","17","","","","","IEEE","IEEE Conferences"
