"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Regression-based models for bus dwell time","X. Jiang; X. Yang","NA; NA","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","2858","2863","Bus dwell time contribute to much of the bus travel time and headway variations, meanwhile influence bus service reliability and restrict bus stop capacity directly. But in terms of how passenger passenger characteristics affect bus dwell time under different bus stop types, many of researches found in the literature are not enough.in the literature are not enough. Firstly numbers of passenger alighting/boarding, bus arrival and depart rate were collected via videos, including linear and non-linear bus stops, also dwell time distribution was test respectively. Secondly quantitative analysis of dwell time vs various variables have been done. Based on field data, multiple linear regression model were proposed and estimated. At last the dwell time equations were compared with equations found in the literature, meanwhile comparison between measured value and theoretical value has been done to test the accuracy of the regression model. The results show dwell time follow Erlang-distribution, and in non-linear bus stop average boarding time is 1.5~3.2s higher than linear bus stop. Among all the regression models, using the maximum of boarding and alighting passengers as independent variable show the most accuracy.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6958148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6958148","bus stop;dwell time;passenger data;regression fit;model comparison","Mathematical model;Data models;Equations;Analytical models;Linear regression;Software;Videos","regression analysis;road vehicles","multiple linear regression model;bus dwell time;bus travel time;headway variation;bus service reliability;bus stop capacity;passenger characteristic;bus stop types;passenger alighting;passenger boarding;bus arrival rate;bus depart rate;nonlinear bus stop;dwell time distribution;dwell time equation;Erlang-distribution","","","","6","","","","","IEEE","IEEE Conferences"
"Proactive protection scheme for Small Backoff Window attack over Cognitive Radio Networks","F. Liu; H. Zhao","Communication Research Center, Harbin Institute of Technology, China; Communication Research Center, Harbin Institute of Technology, China","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","1573","1576","As a novel technique to enhance the spectrum utilization by allowing Secondary Users (SUs) with an opportunistic manner to access available spectrum resource, cognitive radio has attracted much academic and industrial attentions. However, the common available spectrum resource will motivate certain Normal SUs (NSUs) to become selfish (called Greedy Cognitive Radios, GCRs). In particular, these GCRs deliberately revise the MAC protocol parameters and adopt Small Backoff Window (SBW) attack to gain the high priority of spectrum usage. In this paper, we propose a proactive protection scheme in Distributed Cognitive Radio Networks (DSRNs) to constrain this unfair competition, while guarantee the fairness and Quality of Service (QoS) of independent NSUs' transmission. In the proposed scheme, GCRs with high priority are allowed to access spectrum resource, while satisfying two prior rules: Rule 1, GCRs are required to prolong the transmission time of each packet in exchange for the high priority on spectrum usage; Rule 2, GCRs allow NSUs to transmit data with themselves simultaneously in certain slots. Simulation results show the proposed proactive protection scheme can effectively improves NSUs' throughput over DCRNs.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957917","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957917","","Cognitive radio;Throughput;Delays;Zinc;Bandwidth;Radiation detectors","access protocols;cognitive radio;quality of service;radio spectrum management;telecommunication security","transmission time;QoS;quality of service;distributed cognitive radio networks;proactive protection scheme;SBW attack;small backoff window attack;MAC protocol parameters;GCR;greedy cognitive radios;NSU;normal SU;available spectrum resource;secondary users;spectrum utilization","","","","13","","","","","IEEE","IEEE Conferences"
"Occluded side road detection using a single camera","I. Kikuchi; K. Onoguchi","Graduate School of Science and Technology, Hirosaki University, 3 Bunkyo-cho, Aomori, Japan; Graduate School of Science and Technology, Hirosaki University, 3 Bunkyo-cho, Aomori, Japan","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","2247","2248","This paper presents the method to detect the entrance to a side road from a monocular image. At first, the candidate of the entrance to a side road is estimated in the normal inverse perspective mapping (IPM) image created by mapping an input image to a road plane. In the IPM image, the entrance candidate is searched along the road boundary extracted by the rectangular separability filter. Next, the input image is projected to the virtual side plane which is parallel to the vehicle's moving direction and vertical to the road surface. We call this mapping IPM-VSP. The distance to the candidate region is measured in the IPM-VSP image. The depth is discontinuous between a side road and the roadside object of this side. Therefore, when the gap of distance is detected around the candidate region, this candidate is selected as the entrance to a side road.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6958039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6958039","","Roads;Image edge detection;Vehicles;Cameras;Shape;Educational institutions;Buildings","cameras;object detection;road vehicles;traffic engineering computing;virtual reality","occluded side road detection;single camera;monocular image;normal inverse perspective mapping;IPM image;road plane;entrance candidate;road boundary;rectangular separability filter;virtual side plane;vehicle moving direction;road surface;IPM-VSP image","","","","2","","","","","IEEE","IEEE Conferences"
"Using maximum power to save energy","A. Albrecht; P. Howlett; P. Pudney; X. Vu; P. Zhou; D. Chen","Scheduling and Control Group, Centre for Industrial and Applied Mathematics, University of South Australia, Australia; Scheduling and Control Group, Centre for Industrial and Applied Mathematics, University of South Australia, Australia; Scheduling and Control Group, Centre for Industrial and Applied Mathematics, University of South Australia, Australia; Scheduling and Control Group, Centre for Industrial and Applied Mathematics, University of South Australia, Australia; Scheduling and Control Group, Centre for Industrial and Applied Mathematics, University of South Australia, Australia; State Key Laboratory of Rail Traffic Control Safety, Beijing Jiaotong University, China","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","1205","1208","Some rail operators discourage their drivers from using maximum power on the grounds that it has high fuel flow rates or high energy consumption rates. However, optimal control theory indicates that the most efficient driving strategies should use maximum power. Although the rate of energy use is higher while using maximum power, the duration of power phases is shorter and overall energy use is less. We use realistic examples to show how using more power when accelerating can reduce overall energy use.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957851","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957851","","Optimal control;Force;Resistance;Rails;Mathematical model;Fuels;Acceleration","energy conservation;energy consumption;railways","maximum power;energy saving;rail operators;high fuel flow rates;high energy consumption rates;optimal control theory;driving strategy;energy use rate;power phase duration","","","","13","","","","","IEEE","IEEE Conferences"
"Optimal mode of each intersection in a congested road network","J. Tao; Y. Zhang","School of Urban Rail Transportation, Soochow University, Suzhou 215000, China; School of Urban Rail Transportation, Soochow University, Suzhou 215000, China","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","2360","2366","This paper proposes a model to investigate the mode (signalized, one-way separation overpass or two-way separation overpass) of each intersection in a congested road network. In the proposed model, the interaction between intersection modes and travelers' route choices is explicitly considered, and the traffic signal parameters (signal cycle time, green time) and vehicle delays at the intersections are endogenously determined by empirical formulae. The proposed model is formulated as a 0-1 integer bi-level programming problem. The upper level of the model aims to minimize total network cost (including travel cost and construction cost) by determining the optimal mode of each intersection in the network, while the lower level is a deterministic network user equilibrium problem that considers both link travel time and intersection delay. A genetic algorithm based solution approach is developed to solve the proposed model. A numerical example is given to show the capability of the proposed solution algorithm in seeking the optimal intersection modes, and the importance of reasonably choosing the intersection modes in improving the performance of transportation system in terms of total cost, and the order to construct the overpasses.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6958068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6958068","","Vehicles;Delays;Roads;Biological cells;Genetic algorithms;Mathematical model;Programming","cost reduction;genetic algorithms;integer programming;road vehicles;transportation","congested road network;intersection modes;traveler route choices;traffic signal parameters;signal cycle time;green time;vehicle delays;0-1 integer bilevel programming problem;total network cost minimization;travel cost;construction cost;deterministic network user equilibrium problem;link travel time;intersection delay;genetic algorithm based solution approach;optimal intersection modes;transportation system","","","","26","","","","","IEEE","IEEE Conferences"
"Congestion avoidance routing in urban rail transit networks","K. He; J. Wang; Lianbo Deng; P. Wang","School of Traffic and Transportation Engineering, Central South University, Changsha, Hunan, 410000, China; School of Traffic and Transportation Engineering, Central South University, Changsha, Hunan, 410000, China; School of Traffic and Transportation Engineering, Central South University, Changsha, Hunan, 410000, China; School of Traffic and Transportation Engineering, Central South University, Changsha, Hunan, 410000, China","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","200","205","Agents in many transportation systems prefer to use the shortest paths, which may not guarantee the optimal transporting efficiency. Given that passengers in some big urban rail transit (URT) systems experience severe congestions, here we developed a congestion avoidance routing model. Based on the Beijing Subway data, the usage patterns of the URT network were comprehensively analyzed under the scenarios of shortest path (SP) routing and minimum cost (MC) routing. We found that MC routing can considerably reduce congestion in the URT network with a tiny increase of travel time. Interestingly, encouraging a small fraction of passengers who experience the most congestion to adopt MC routing achieves nearly the same effect with pure MC routing on mitigating congestion. Hence, a hybrid routing model was proposed to offer practical solutions for alleviating passenger congestion in the URT networks.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957691","","Routing;Rails;Graphical models;Distribution functions;Time measurement;Roads","railways;vehicle routing","urban rail transit networks;transportation systems;optimal transporting efficiency;congestion avoidance routing model;URT network;shortest path routing;SP;minimum cost routing;MC;travel time;passenger congestion","","4","","33","","","","","IEEE","IEEE Conferences"
"A simulation strategy to optimize the design of internet enabled logistics services","P. K. Lusanga; A. J. Hoffman; A. de Coning; E. Bhero","North West University, P/Bag X600, Potchefstroom, 2520, South Africa; North West University, P/Bag X600, Potchefstroom, 2520, South Africa; North West University, P/Bag X600, Potchefstroom, 2520, South Africa; Department of Electronic Engineering, University of Kwazulu Natal, South Africa","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","2693","2699","The emergence of advanced communication technology has created opportunities to improve transportation in supply chains across the globe. In this paper the main contributors to inefficiencies in present road transportation chains are identified. The paper goes on to describe approaches taken by stakeholders to improve their operational efficiency. A simulation based approach to investigating the impact of any change in the operations along trade corridors is proposed. This firstly includes the use of expanded datasets for better visibility and secondly, improved operational procedures aimed at exploiting the data via an internet enabled logistics services platform. A multi-agent approach for modeling the supply chain is suggested. The paper also identifies behavioural aspects that can be investigated based on a simulation model. Possible outcomes of such a simulation study and benefits of the resulting improvement in logistics are also presented. It is hoped that the gains demonstrated will motivate practical implementation of the conclusions drawn from the study.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6958121","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6958121","transportation;supply chains;logistics;agents;simulation","Supply chains;Vehicles;Bridges;Real-time systems;Schedules","goods dispatch data processing;Internet;multi-agent systems;supply chain management;supply chains;transportation","Internet enabled logistic service design optimization;advanced communication technology;road transportation chains;operational efficiency;simulation based approach;multiagent approach;supply chain modeling;simulation model","","4","","33","","","","","IEEE","IEEE Conferences"
"Index modulated OFDM with interleaved grouping for V2X communications","X. Cheng; M. Wen; L. Yang; Y. Li","School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, 510641, China; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, 100190, China; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, 100190, China","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","1097","1104","The rapid penetration of intelligent transportation systems (ITS) into the conventional transportation infrastructure urgently calls for high spectral efficiency high reliability communication technology for vehicle-to-vehicle and vehicle-to-infrastructure (V2X) applications. Since orthogonal frequency division multiplexing (OFDM) is widely considered as a promising candidate for such applications, in this paper we propose a novel variation of OFDM for improved spectral efficiency as well as enhanced reliability in V2X channels with correlated frequency-selective fading and inevitable Doppler effects. Our proposed scheme is built upon a recently emerging technique termed as index modulated (IM-)OFDM. However, different from the existing localized subcarrier grouping, we propose interleaved subcarrier grouping. We then carry out analytical and simulated comparisons to demonstrate the merits of this new scheme in terms of both the bit error rate (BER) performance and the maximum achievable rate (MAR) of the overall system, in V2X channels.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957834","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957834","","OFDM;Quadrature amplitude modulation;Bit error rate;Frequency modulation;Fading;Doppler effect","mobile radio;OFDM modulation","interleaved subcarrier group;localized subcarrier group;spectral efficiency;orthogonal frequency division multiplexing;vehicle-to-infrastructure application;vehicle-to-vehicle application;conventional transportation infrastructure;intelligent transportation system;V2X communications;interleaved grouping;index modulated OFDM","","42","","31","","","","","IEEE","IEEE Conferences"
"Context-based vector fields for multi-object tracking in application to road traffic","E. Sattarov; S. A. Rodríguez F.; A. Gepperth; R. Reynaud","Université Paris-Sud, France; Université Paris-Sud, France; Ecole Nationale Supérieure de Techniques Avancées, France; Université Paris-Sud, France","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","1179","1185","In this contribution, we propose to use road and lane information as contextual cues in order to increase the precision of multi-object object tracking. For tracking, we employ a Monte Carlo implementation of a Probability Hypothesis Density (PHD)-filter, whereas scene context (road and lane information) is taken from annotated street maps. The novel aspect of the presented work is the tightly coupling of context information and the particle filtering process. This is achieved by injecting a priori particles representing locally expected motions, which are in turn determined by the local road and the lane configuration. This approach is evaluated on objects (tracklets) from the public KITTI benchmark database. Our experimental findings demonstrate a considerable tracking precision increasing when including this kind of a priori knowledge. At the same time, the approach is able to determine objects whose movements differ from the locally expected motion, which is an important feature for safety applications.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957847","Multi-tracking;Probability Hypothesis Density Filter;Particle filter;Vector field;Intelligent vehicle;Road context","Vectors;Context;Tracking;Roads;Atmospheric measurements;Particle measurements;Noise","intelligent transportation systems;Monte Carlo methods;object tracking;particle filtering (numerical methods);probability;road safety;road traffic;traffic engineering computing;vectors","context-based vector fields;road traffic;road information;lane information;multiobject object tracking;Monte Carlo implementation;probability hypothesis density filter;PHD filter;annotated street maps;context information;particle filtering process;a priori particles;tracklets;public KITTI benchmark database;tracking precision;a priori knowledge;safety applications;intelligent vehicle","","1","","19","","","","","IEEE","IEEE Conferences"
"A trajectory planning method based on forward path generation and backward tracking algorithm for Automatic Parking Systems","Jaeyoung Moon; I. Bae; Jae-gwang Cha; Shiho Kim","Seamless Transportation Lab (STL), School of Integrated Technology, Yonsei Institute of Convergence Technology, Yonsei University, Incheon 406-840, South Korea; Seamless Transportation Lab (STL), School of Integrated Technology, Yonsei Institute of Convergence Technology, Yonsei University, Incheon 406-840, South Korea; Seamless Transportation Lab (STL), School of Integrated Technology, Yonsei Institute of Convergence Technology, Yonsei University, Incheon 406-840, South Korea; Seamless Transportation Lab (STL), School of Integrated Technology, Yonsei Institute of Convergence Technology, Yonsei University, Incheon 406-840, South Korea","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","719","724","This paper proposes a planning method based on forward path generation and backward tracking algorithm for Automatic Parking Systems, especially suitable for backward parking situations. The algorithm is based on the steering property that backward moving trajectory coincides with the forward moving trajectory for the identical steering angle. The basic path planning is divided into two segments: a collision-free locating segment and an entering segment that considers the continuous steering angles for connecting the two paths. MATLAB simulations were conducted, along with experiments involving parallel and perpendicular situations.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957774","","Vehicles;MATLAB;Silicon compounds;Trajectory","automobiles;collision avoidance","trajectory planning method;forward path generation;backward tracking algorithm;automatic parking systems;backward parking situations;steering property;backward moving trajectory;forward moving trajectory;steering angle;path planning;collision-free locating segment;entering segment;Matlab simulations;parallel situation;perpendicular situation","","2","","20","","","","","IEEE","IEEE Conferences"
"A new two-stages PSO algorithm for railway trajectory planning on GIS system","J. Liu; Tianyun Shi","Institute of Computing Technologies, Chinese Academy of Railway Sciences, Haidian District, Beijing, China; Institute of Computing Technologies, Chinese Academy of Railway Sciences, Haidian District, Beijing, China","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","2768","2773","Smart railway trajectory planning is one of the most interesting and important topics in the fields of intelligent railway transportation, computer science and evolutionary computation, etc. Several objectives and constraints of railway trajectory planning problem are closely related to the distance factor, the construction cost, the altitude factor and the comfortability, etc. More importantly, the new particle swarm optimization (PSO) algorithm, including two optimization substages, firstly optimize the coordinate in y-axis and secondly optimize the latitude in z-axis to design the optimal 3-D railway trajectory. Numerical results highlight that the new two-stages PSO algorithm can provide one realistic optimal trajectory from any two cities in the complicated three-dimensional GIS scenario, such as Chang Sha city and Nan Chang city.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6958133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6958133","","Trajectory;Rail transportation;Cities and towns;Planning;Linear programming;Algorithm design and analysis","evolutionary computation;geographic information systems;particle swarm optimisation;railway engineering","two-stages PSO algorithm;GIS system;smart railway trajectory planning;intelligent railway transportation;computer science;evolutionary computation;railway trajectory planning problem;distance factor;construction cost;altitude factor;particle swarm optimization algorithm;optimal 3D railway trajectory;optimal trajectory;three-dimensional GIS scenario;Chang Sha city;Nan Chang city","","1","","22","","","","","IEEE","IEEE Conferences"
"Extending the Stixel World with online self-supervised color modeling for road-versus-obstacle segmentation","W. P. Sanberg; G. Dubbelman; P. H. N. de With","Department of Electrical Engineering, Video Coding and Architectures Research Group, Eindhoven University of Technology, 5600 MB, The Netherlands; Department of Electrical Engineering, Video Coding and Architectures Research Group, Eindhoven University of Technology, 5600 MB, The Netherlands; Department of Electrical Engineering, Video Coding and Architectures Research Group, Eindhoven University of Technology, 5600 MB, The Netherlands","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","1400","1407","This work concentrates on vision processing for ADAS and intelligent vehicle applications. We propose a color extension to the disparity-based Stixel World method, so that the road can be robustly distinguished from obstacles with respect to erroneous disparity measurements. Our extension learns color appearance models for road and obstacle classes in an online and self-supervised fashion. The algorithm is tightly integrated within the core of the optimization process of the original Stixel World, allowing for strong fusion of the disparity and color signals. We perform an extensive evaluation, including different self-supervised learning strategies and different color models. Our newly recorded, publicly available data set is intentionally focused on challenging traffic scenes with many low-texture regions, causing numerous disparity artifacts. In this evaluation, we increase the F-score of the drivable distance from 0.86 to 0.97, compared to a tuned version of the state-of-the-art baseline method. This clearly shows that our color extension increases the robustness of the Stixel World, by reducing the number of falsely detected obstacles while not deteriorating the detection of true obstacles.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957883","","Image color analysis;Roads;Image segmentation;Vehicles;Cameras;Training;Robustness","computer vision;driver information systems;image colour analysis;image segmentation;image texture;intelligent transportation systems;learning (artificial intelligence);optimisation","online self-supervised color modeling;road-versus-obstacle segmentation;vision processing;ADAS;intelligent vehicle application;color extension;disparity-based Stixel world method;disparity measurement;color appearance model;online fashion;selfsupervised fashion;optimization process;disparity signal;color signal;selfsupervised learning strategy;traffic scenes;low-texture region;disparity artifacts","","7","","21","","","","","IEEE","IEEE Conferences"
"A study on the spatial vulnerability of the civil aviation network system in China","H. Li; X. Guo; Z. Xu; X. Hu","Academy of Disaster Reduction and Emergency Management, Beijing Normal University, China; Academy of Disaster Reduction and Emergency Management, Beijing Normal University, China; Academy of Disaster Reduction and Emergency Management, Beijing Normal University, China; Academy of Disaster Reduction and Emergency Management, Beijing Normal University, 100875 CHINA","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","2650","2655","Natural hazards may have severe impacts on the performance of transportation systems. Although a natural hazard is usually spatially local, its impact, through the network of transportation systems, could become global. This paper is particularly concerned with how to quantitatively assess the vulnerability of a network system by taking into account indirect impact of spatially local hazards. To this end, this paper firstly defines a neutral line and impact curve. Then, based on neutral line and impact curve, two novel spatial vulnerability indexes are proposed: absolute spatial vulnerability index (ASVI) and relative spatial vulnerability index (RSVI). Both ASVI and RSVI can effectively indicate to what extent a network system is vulnerable/neutral/robust to spatially local hazards. The proposed spatial vulnerability indexes are then particularly applied to study the civil aviation network system in China, and the simulation results show that (i) the new concept is correct and useful, and (ii) the Chinese civil aviation network system is vulnerable to spatially local hazards when indirect impact is considered.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6958114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6958114","Spatial Vulnerability;Civil Aviation;Hazard;Network;Risk","Hazards;Airports;Robustness;Graphical models;Distribution functions;Indexes;Educational institutions","air traffic;transportation","spatial vulnerability index;civil aviation network system;China;transportation systems;neutral line;impact curve;absolute spatial vulnerability index;ASVI index;relative spatial vulnerability index;RSVI index","","3","","13","","","","","IEEE","IEEE Conferences"
"Realistic optimal policies for energy-efficient train driving","J. Grabocka; A. Dalkalitsis; A. Lois; E. Katsaros; L. Schmidt-Thieme","Information Systems and Machine Learning Lab, University of Hildesheim, Germany; TrainOSE S.A., Greece; TrainOSE S.A., Greece; TrainOSE S.A., Greece; Information Systems and Machine Learning Lab, University of Hildesheim, Germany","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","629","634","Transportation is a crucial cog within the cog-wheel of our economies and modern lifestyles. Unfortunately, both the rising cost of energy production and the increasing demand for transportation pose the challenge of minimizing the energy consumption of automobiles. This paper proposes an offline driver behavior adaptation approach (eco-driving) for trains. An optimal driving behavior policy is computed using Simulated Annealing optimization search over a collection of real driving behavior data (realistic policy). Empirical findings show that if drivers would follow the recommended optimal policy, then an energy saving of up to 50 % is a realistic upper bound potential.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957760","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957760","","Optimized production technology;Energy consumption;Simulated annealing;Vehicles;Convergence","behavioural sciences computing;driver information systems;economics;energy consumption;rail traffic;simulated annealing;transportation","optimal policies;energy-efficient train driving;transportation;cog-wheel;economies;modern lifestyles;energy production;energy consumption;automobiles;offline driver behavior adaptation approach;simulated annealing","","","","20","","","","","IEEE","IEEE Conferences"
"Pattern recognition approach for the prediction of infrequent target events in floating train data sequences within a predictive maintenance framework","W. Sammouri; E. Côme; L. Oukhellou; P. Aknin; C. Fonlladosa","Paris-Est University and IFSTTAR (French institute of science and technology for transport, spatial planning, development and networks)\COSYS\GRETTIA, F-77447 Champs-Sur-Marne, France; Paris-Est University and IFSTTAR\COSYS\GRETTIA, F-77447 Champs-Sur-Marne, France; Paris-Est University and IFSTTAR\COSYS\GRETTIA, F-77447 Champs-Sur-Marne, France; SNCF (National society of French railways) Innovation and Research, F-75611 Paris, France; Alstom Transport, F-93482 St. Ouen, France","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","918","923","In order to meet the mounting social and economic demands, railway operators and manufacturers are striving for a longer availability and a better reliability of railway transportation systems. Commercial trains are equipped with state-of-the-art onboard intelligent sensors monitoring various subsystems all over the train such as tilt, traction, signalling, pantograph, doors, etc. These sensors provide real-time flow of data, called floating train data, consisting of georeferenced events, along with their spatial and temporal coordinates. Once ordered with respect to time, these events can be considered as long temporal sequences which can be mined for valuable information. The aim is to implement these information into an on-line analysis process of the incoming event stream in order to predict the occurrence of infrequent target events, i.e. severe failures requiring immediate corrective maintenance actions. In this article, we tackle the above mentioned data mining task. We propose a methodology based on pattern recognition methods in order to predict rare tilt and traction failures in sequences using past events that are less critical. The results obtained on real datasets collected from a fleet of trains highlight the effectiveness of the proposed methodology.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957806","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957806","","Rail transportation;Data mining;Maintenance engineering;Support vector machines;Vehicles;Delays","data mining;failure (mechanical);maintenance engineering;pattern recognition;railway engineering;transportation","pattern recognition approach;infrequent target event prediction;floating train data sequences;predictive maintenance framework;social demands;economic demands;railway operators;railway manufacturers;railway transportation systems;onboard intelligent sensors monitoring;georeferenced events;spatial coordinates;temporal coordinates;long temporal sequence mining;online analysis process;data mining task;rare tilt failure prediction;traction failure prediction","","2","","46","","","","","IEEE","IEEE Conferences"
"State of the art and simulation of motion cueing algorithms for a six degree of freedom driving simulator","K. Stahl; G. Abdulsamad; K. Leimbach; Y. A. Vershinin","Faculty of Mechanics and Electronic Engineering, Electronic Systems Engineering, Heilbronn University, 74081, Germany; Department of Mechanical Engineering, Coventry University, Westmidlands, England; Faculty of Mechanics and Electronic Engineering, Electronic Systems Engineering, Heilbronn University, 74081, Germany; Department of Mechanical Engineering, Coventry University, Westmidlands, England","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","537","541","Driving simulation has become an important process in many applications like: road design and driver impairment, human factor and traffic safety, vehicle design. In order to fully implement the simulation to wide range of application, it is imperative to develop high level control strategies popularly referred to a motion cueing algorithm. The paper presents state of the art motion cueing algorithms for a six degree of freedom (6DOF) driving simulator. Different types of algorithms will be described and an appropriate choice will be made taking in to account different criterions which will be discussed subsequently. To ensure a proper implementation in the physical simulator of the algorithm selected, several simulations are carried out resulting in the simulator platform displacement and orientation.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957745","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957745","","Acceleration;Vehicles;Prediction algorithms;Visualization;Computational modeling;Heuristic algorithms;Mathematical model","human factors;intelligent transportation systems;road safety;road traffic;road vehicles;simulation","simulation;motion cueing algorithms;six degree of freedom driving simulator;road design;driver impairment;human factor;traffic safety;vehicle design","","6","","16","","","","","IEEE","IEEE Conferences"
"An intelligent freight corridor overload control system","A. J. Hoffman; A. de Coning","School of Electrical, Electronic and Computer Engineering, Faculty of Engineering, Northwest University, Potchefstroom, South Africa; School of Electrical, Electronic and Computer Engineering, Faculty of Engineering, Northwest University, Potchefstroom, South Africa","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","1732","1739","Overload control is an important aspect of freight corridors in developing countries that largely depend on road transport to move goods between ports and areas of production and consumption. As the frequent weighing of trucks slows down the supply chain and add to operational costs, effective overload control must find a balance between the potentially conflicting goals of protection of infrastructure versus logistics efficiency. In this paper we demonstrate that an efficiently designed overload control system that utilizes modern information and communication technologies can simultaneously achieve the objectives of improved accuracy of control and increased logistics efficiency. The key element that makes this possible is the real-time sharing of information between different overload control centers, combined with the intelligent interpretation of available data, in order to optimize overload control over the entire corridor. We furthermore provide evidence that the potential improvements in logistics efficiency provide an attractive financial payback, taking into account the required investment to deploy the proposed new overload control system.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957943","","Vehicles;Roads;Tires;Control systems;Fuels;Accuracy;Industries","freight handling;loading;logistics;road vehicles;sea ports","intelligent freight corridor;overload control system;road transport;goods distribution;truck weighing;logistics efficiency","","","","18","","","","","IEEE","IEEE Conferences"
