"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An automated warehouse design validation using discrete simulation","R. Peixoto; L. Dias; M. S. Carvalho; G. Pereira; C. A. S. Geraldes","Brazilian Air Force, São Paulo, Brazil; Centro ALGORITMI and University of Minho, Braga, Portugal; Centro ALGORITMI and University of Minho, Braga, Portugal; Centro ALGORITMI and University of Minho, Braga, Portugal; Polytechnic Institute of Bragança, Portugal","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","199","204","In this paper we discuss the use of discrete simulation technique to support the redesign process of an automated warehouse system of the Brazilian Air Force unit. This unit is responsible for the supply of all uniform items and other military support material to their military forces. In particular, our work aims at analysing the inclusion of an automated sorting system to prepare uniforms individual kits in order to release downstream supply chain from this task. The main challenge was to investigate the impact on the existing storage system of a new sorting system and, simultaneously, to explore if additional management measures are required to satisfy both throughput levels and overall supply chain requirements. To accomplish a solution for such a complex problem simulation models were developed using ARENA software. Results have shown that the use of simulation allows not only the assessment of the impact of the new sorting equipment but also to test different warehouse management strategies that should be adopted concurrently to ensure that desired throughput levels can be achieved in the new scenario. In fact, this research illustrates the flexibility of the simulation tool to address several complex management issues simultaneously such as the introduction of picking sequencing rules, the use of a class-based storage policy, the addition of new picking stations, and an increase of the number of the available boxes used for transportation.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795554","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795554","","Sorting;Atmospheric modeling;Military aircraft;Analytical models;Supply chains;Throughput","intelligent transportation systems;materials handling;warehouse automation","automated warehouse design validation;discrete simulation;ARENA software;automated sorting system","","1","","14","","","","","IEEE","IEEE Conferences"
"Virtual resource allocation in a network virtualization based integrated train ground communication system","Fei Wang; Li Zhu; Hongli Zhao","State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, China; State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, China; National Engineering Research Center of Rail Transportation Operation and Control System, Beijing Jiaotong University, China","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","2012","2016","Train ground communication systems for different applications are deployed and managed independently in current urban rail transit systems with Wireless Local Area Network (WLAN) technology. Investing and constructing communication infrastructures repeatedly not only waste substantial social resources but also bring many difficulties to maintain all these infrastructures. In this paper, we design a network virtualization based integrated train ground communication system for urban rail transit systems. The virtual resource allocation in the integrated system is formulated as an optimization problem. On the premise that the train ground communication requirement of communication based train control system is guaranteed, the optimization objective is to maximize the long-term general utility for all the urban rail transit applications. We use the distributed method based on alternating direction method of multipliers (ADMM) to solve the optimization problem. Simulation results show that the designed integrated train ground communication system quality of service (QoS) can be improved effectively with the proposed approach.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795881","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795881","","Virtualization;Rails;Resource management;Wireless communication;Optimization;Quality of service","optimisation;railway communication;resource allocation;virtualisation;wireless LAN","virtual resource allocation;network virtualization based integrated train ground communication system;urban rail transit systems;wireless local area network atechnology;WLAN technology;communication infrastructures;optimization problem;communication based train control system;long-term general utility;alternating direction method of multipliers;ADMM;distributed method;quality of service;QoS","","","","14","","","","","IEEE","IEEE Conferences"
"A generic driving strategy for urban environments","C. Hubmann; M. Aeberhard; C. Stiller","BMW Research and Technology, Munich, Germany; BMW Research and Technology, Munich, Germany; Karlsruhe Institute of Technology (KIT), Institute for Control Theory, 76131, Germany","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","1010","1016","Autonomous driving in urban environments depends on the ability to interpret the current situation and to react accordingly. This means to continuously make decisions for certain comfort-optimized maneuvers under the constraints of traffic rules and feasibility. This work presents a novel, longitudinal driving strategy formulated as a discrete planning problem. Instead of designing an algorithm for a single one of various potential subproblems, two interfaces are presented, called static and dynamic events, that are capable of representing any situation along the chosen lane of the autonomous vehicle. This allows fast, analytic calculation of Inevitable Collision States which are used as heuristic to realize a guided A* search. Instead of being limited to a small, finite set of maneuvers as rule-based driving strategies like state machines are, the algorithm selects the optimal of an infinite number of possible, implicit maneuvers. The presented algorithm has a worst-case runtime of 80 ms for a planning horizon of 13 seconds and is therefore capable of running online. The approach is evaluated on a simulator in a complex city scenario and on a prototype vehicle on the test track.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795679","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795679","","Trajectory;Urban areas;Vehicles;Planning;Heuristic algorithms;Automation;Road transportation","intelligent transportation systems;road traffic control","urban environments;autonomous driving;discrete planning problem;autonomous vehicle","","10","","29","","","","","IEEE","IEEE Conferences"
"Prediction of traffic density from wireless cellular data","S. A. Wadoo; A. H. Syed; V. Sood; S. Ali","New York Institute of Technology, 11568, USA; NA; NA; NA","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","575","580","This paper presents a method of estimating traffic density on a highway/freeway from cellular network data. The speed of the traffic is calculated/ measured from the cellular network communication between the vehicles and the network. The model for estimating the density from the speed is developed from the cellular data. The results are then validated through the one-equation partial differential equation dynamics for the traffic density.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795611","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795611","Traffic Density;Wireless Cellular Networks;Model Identification;LWR model","Vehicles;Mathematical model;Data models;Road transportation;Traffic control;Vehicle dynamics;Analytical models","intelligent transportation systems;mobile communication;partial differential equations;road traffic control","traffic density;wireless cellular data;cellular network communication;one-equation partial differential equation dynamics","","1","","18","","","","","IEEE","IEEE Conferences"
"Can Social Media data augment travel demand survey data?","E. Chaniotakis; C. Antoniou; J. M. S. Grau; L. Dimitriou","Centre for Research and Technology Hellas - Hellenic Institute of Transport, Thessaloniki, Greece; Technical University of Munich, Germany; Centre for Research and Technology Hellas - Hellenic Institute of Transport, Thessaloniki, Greece; University of Cyprus, Nicosia, Cyprus","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","1642","1647","Travel surveys provide valuable inputs to a variety of models. While they are well-established, and reliable, they are also associated with large expenses (both in terms of time and actual cost). With the emergence of social media and alternative data sources, researchers and practitioners often wonder if such data sources can supplement (or obviate the need for) conventional data collection efforts. In this research, we empirically examine of the use of different social media data for such applications. Data from three popular Social Media is examined and compared with data from conventional travel-diary surveys for the city of Thessaloniki, Greece. Both spatial and temporal aspects of the activities' representation are considered. The findings of this research contribute towards the identification of methodologies that can support the inference of meaningful travel information from Social Media, which could in turn improve ITS applications.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795778","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795778","","Facebook;Twitter;Urban areas;Transportation;Correlation;Electronic mail","data mining;intelligent transportation systems;social networking (online)","ITS application;travel information;Greece;Thessaloniki;travel-diary survey;data collection;alternative data sources;travel demand survey data;social media data","","1","","18","","","","","IEEE","IEEE Conferences"
"Modeling of decision-making behavior for discretionary lane-changing execution","Jianqiang Nie; Jian Zhang; X. Wan; Wanting Ding; Bin Ran","Jiangsu Key Laboratory of Urban ITS, School of Transportation, Southeast University, Jiangsu Province Collaborative Innovation Center of Modern Urban Traffic Technologies and Jiangsu Province Collaborative Innovation Center for Technology and Application of Internet of Things, Nanjing, 210096, China; Jiangsu Key Laboratory of Urban ITS, Jiangsu Province Collaborative Innovation Center of Modern Urban Traffic Technologies, School of Transportation, Southeast University and Research Centre for Internet of Mobility, Southeast University, Nanjing, 210096, China; Department of Civil &amp; Environment Engineering, University of Wisconsin-Madison, 53706 USA; Jiangsu Key Laboratory of Urban ITS, Jiangsu Province Collaborative Innovation Center of Modern Urban Traffic Technologies, School of Transportation, Southeast University and Research Centre for Internet of Mobility, Southeast University, Nanjing, 210096, China; Jiangsu Key Laboratory of Urban ITS, School of Transportation, Southeast University, Jiangsu Province Collaborative Innovation Center of Modern Urban Traffic Technologies and Jiangsu Province Collaborative Innovation Center for Technology and Application of Internet of Things, Nanjing, 210096, China","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","707","712","Modeling of decision-making behavior for discretionary lane-changing execution (DLCE) is fundamental to both movement simulation and controlling design of automatic vehicles. The existing gap acceptance models ingored the nonlinearity of drivers' DLCE decision-making behavior. Therefore, this study tries to analyze and simulate the DLCE decision-making behavior using the real trajectory data. First, a threshold of the lane-changer's lateral velocity is introduced to identify the starting point of DLCE process based on vehicle trajectories from the NGSIM data set. In the following, the empirical analysis based on traffic state variables at the instant of accepting DLCE event are presented, which prove the necessity of modeling DLCE decision-making behavior with machine learning method. Then, we propose a DLCE decision-making model using the Support Vector Machine (SVM). For verifying the prediction performance, the proposed model is compared with the Nagel's model based on the NGSIM data set. The comparison results indicate that the proposed model using SVM outperforms the Nagel's model in predicting the DLCE decision.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795631","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795631","","Vehicles;Decision making;Trajectory;Technological innovation;Collaboration;Support vector machines;Predictive models","decision making;driver information systems;support vector machines","driver decision-making behavior modelling;discretionary lane-changing execution;DLCE;automatic vehicle movement simulation;automatic vehicle controlling design;lane-changer lateral velocity;empirical analysis;traffic state variable;support vector machine;SVM","","","","20","","","","","IEEE","IEEE Conferences"
"Pedestrian protection using the integration of V2V and the Pedestrian Automatic Emergency Braking System","B. Tang; S. Chien; Z. Huang; Y. Chen","Indiana University-Purdue University Indianapolis. 723 W. Michigan St., 46202, USA; Indiana University-Purdue University Indianapolis. 723 W. Michigan St., 46202, USA; Indiana University-Purdue University Indianapolis. 723 W. Michigan St., 46202, USA; Indiana University-Purdue University Indianapolis. 723 W. Michigan St., 46202, USA","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","2213","2218","Vehicle to Vehicle (V2V) communication systems enable vehicles to communicate with each other and use the shared information to make safety related decisions. However, the safety improvement of the current V2V systems only benefits V2V-enabled objects in the V2V network. The Pedestrian Automatic Emergency Braking System (PAEB) can utilize onboard sensors to detect pedestrians and make safety related actions so it benefits the individual vehicle and the pedestrians detected by its PAEB. To further improve pedestrian safety, the idea for integrating the capabilities of V2V and PAEB (V2V-PAEB) has been proposed, which allows the information of pedestrians detected by onboard sensors of a vehicle to be shared in the V2V network. A V2V-PAEB enabled vehicle uses not only its onboard sensors, but also received V2V messages from others to detect potential collisions with pedestrians and make better safety related decisions. In this paper, a Matlab/Simulink based simulation model of V2V-PAEB system is presented for demonstrating the proper architecture and information processing processes, and for providing the quick start of developing a better simulation model of V2V-PAEB. The proposed model has also been tested in PreScan simulation environment.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795913","Intelligent vehicles;radar detection;real-time systems;vehicle detection;vehicle safety","Vehicles;Sensors;Mathematical model;Safety;Data models;Vehicular ad hoc networks;Computer architecture","braking;pedestrians;road safety;sensors;telecommunication computing;vehicular ad hoc networks","pedestrian protection;pedestrian automatic emergency braking system;V2V communication system;vehicle to vehicle communication system;safety improvement;pedestrian detection;onboard sensor;collision detection;Matlab-Simulink based simulation model;V2V-PAEB system;information processing;PreScan simulation environment","","2","","12","","","","","IEEE","IEEE Conferences"
"Robust environment perception for the Audi Autonomous Driving Cup","F. Kuhnt; M. Pfeiffer; P. Zimmer; D. Zimmerer; J. Gomer; V. Kaiser; R. Kohlhaas; J. M. Zöllner","FZI Research Center for Information Technology, Haid-und-Neu-Str. 10-14, 76131 Karlsruhe, Germany; FZI Research Center for Information Technology, Haid-und-Neu-Str. 10-14, 76131 Karlsruhe, Germany; FZI Research Center for Information Technology, Haid-und-Neu-Str. 10-14, 76131 Karlsruhe, Germany; FZI Research Center for Information Technology, Haid-und-Neu-Str. 10-14, 76131 Karlsruhe, Germany; FZI Research Center for Information Technology, Haid-und-Neu-Str. 10-14, 76131 Karlsruhe, Germany; FZI Research Center for Information Technology, Haid-und-Neu-Str. 10-14, 76131 Karlsruhe, Germany; FZI Research Center for Information Technology, Haid-und-Neu-Str. 10-14, 76131 Karlsruhe, Germany; FZI Research Center for Information Technology, Haid-und-Neu-Str. 10-14, 76131 Karlsruhe, Germany","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","1424","1431","One of the biggest challenges towards fully automated driving is achieving robustness. Autonomous vehicles will have to fully recognize their environment even in harsh weather conditions. Additionally, they have to be able to detect sensor and algorithm failures and react properly to keep the vehicle in a safe state.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795744","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795744","","Roads;Automobiles;Robustness;Layout;Probabilistic logic;System performance","intelligent transportation systems;mobile robots;road vehicles","robust environment perception;Audi Autonomous Driving Cup;fully automated driving;compositional hierarchical models;temporal fusion;grid-based approximation;voting system;driving function degradation;driving function activation","","4","","13","","","","","IEEE","IEEE Conferences"
"Robust visual rear ground clearance estimation and classification of a passenger vehicle","R. Theagarajan; N. S. Thakoor; B. Bhanu","Center for Research in Intelligent Systems, University of California, Riverside, Winston Chung Hall 216, 92521-0425, USA; Center for Research in Intelligent Systems, University of California, Riverside, Winston Chung Hall 216, 92521-0425, USA; Center for Research in Intelligent Systems, University of California, Riverside, Winston Chung Hall 216, 92521-0425, USA","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","2539","2544","Computation of Visual Rear Ground Clearance of vehicles is an important computer vision application. This problem is challenging as the road and vehicle rear bumper may have subtle appearance differences, vehicle motion is on uneven surfaces and there are real-time considerations. In this paper a method is presented to compute the Visual Rear Ground Clearance of a vehicle from its rear view video and classify it into two classes namely Low Visual Rear Ground Clearance Vehicles and High Visual Rear Ground Clearance Vehicles. A multi-frame matching technique in conjunction with geometry based constraints is developed. It detects Regions-of-Interest ROIs of moving vehicles and moving shadows, and uses shape constraints associated with vehicle geometry as viewed from its rear. It tracks stable features on a vehicle to compute the Visual Rear Ground Clearance. The results are shown on a large dataset of videos and compared against the ground-truth.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795964","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795964","Vehicle clearance;Physical measurements;Shadow removal;Height estimation","Vehicles;Tires;Visualization;Cameras;Gabor filters;Image edge detection;Roads","computer vision;image classification;image matching;road vehicles;video signal processing","robust visual rear ground clearance estimation;ground clearance classification;passenger vehicle;computer vision;vehicle rear bumper;vehicle motion;low visual rear ground clearance vehicles;high visual rear ground clearance vehicle;multiframe matching technique","","1","","11","","","","","IEEE","IEEE Conferences"
"Modularized control algorithm for automated material handling systems","M. Spindler; T. Aicher; D. Schütz; B. Vogel-Heuser; W. A. Günthner","Institute for Materials Handling, Material Flow, Logistics, Technical University of Munich, Germany; Institute of Automation and Information Systems, Technical University of Munich, Germany; Institute of Automation and Information Systems, Technical University of Munich, Germany; Institute of Automation and Information Systems, Technical University of Munich, Germany; Institute for Materials Handling, Material Flow, Logistics, Technical University of Munich, Germany","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","2644","2650","Automated material handling systems are widely used in industry due to high throughputs and good process quality. In order to fully utilize their potential, these systems have to be custom-built, requiring individually created control software. The engineering process of the control software includes extensive manual programming, because a modular structure of the control algorithm with predefined modules is often not available. We describe one such modular control algorithm, based upon a two-layer architecture that separates the hardware control from the material flow control. Our modular control algorithm allows predefined modules for both the conveyor hardware and material flow elements to be created and then assembled in the needed configuration. As a result, the control software for a custom-built material handling system can be created by arranging predefined modules and setting their parameters, thus without manual programming. The proper functionality of our control algorithm is demonstrated by a simulation example using emulated hardware.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795981","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795981","Intralogistics;material handling systems;model driven engineering (MDE);automation;code generation","Materials handling;Logistics;Software;Hardware;Software algorithms;Actuators;Receivers","assembling;conveyors;flow control","modularized control algorithm;automated material handling system;engineering process quality;two-layer architecture;hardware control;material flow control;conveyor hardware;material flow element;assembling","","4","","19","","","","","IEEE","IEEE Conferences"
"Joint prediction of road-traffic and parking occupancy over a city with representation learning","A. Ziat; B. Leroy; N. Baskiotis; L. Denoyer","Machine Learning and Information Access Department, Sorbonne Universités, UPMC Univ Paris 06, CNRS, LIP6 UMR 7606, 4 place Jussieu 75005 Paris, France; Vedecom Institute, Eco-Mobility Department, 77000, Versailles, France; Machine Learning and Information Access Department, Sorbonne Universités, UPMC Univ Paris 06, CNRS, LIP6 UMR 7606, 4 place Jussieu 75005 Paris, France; Machine Learning and Information Access Department, Sorbonne Universités, UPMC Univ Paris 06, CNRS, LIP6 UMR 7606, 4 place Jussieu 75005 Paris, France","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","725","730","As journey planning services begins to include real time traffic forecast features in order to compute more accurate routing along the journey, adaptive traffic control systems can also benefit from this prediction so as to minimize traffic congestion. But these two systems dedicated to end user and road traffic management authorities could also benefits from other information, and particularly from parking availability prediction since cruising for parking spot represents a significant part of urban traffic: when looking for a parking, drivers must guess where to go, and if they are wrong, may face long distances to find the next location, resulting in considerable time loss and a worsening of traffic congestion. We focus on the simultaneous prediction of traffic and parking availability. Our approach relay on machine learning techniques and more precisely on representation learning methods: each road and car-park is represented by a vector in a common large dimensional space which captures both structural and dynamical information about the observed phenomenon. Such a model is thus able to jointly capture the spatio-temporal correlations between parking and traffic resulting in a high performance prediction system. The results of our experiments on the Grand Lyon (France) urban area show the effectiveness of our approach compared to state of the art methods.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795634","","Predictive models;Correlation;Forecasting;Time series analysis;Loss measurement;Real-time systems;Vehicles","intelligent transportation systems;learning (artificial intelligence);road traffic control","road-traffic;parking occupancy;representation learning;machine learning techniques;spatiotemporal correlations","","1","","21","","","","","IEEE","IEEE Conferences"
"Optimal lane-changing control at motorway bottlenecks","C. Roncoli; N. Bekiaris-Liberis; M. Papageorgiou","School of Production Engineering and Management, Technical University of Crete, Chania 73100 Greece; School of Production Engineering and Management, Technical University of Crete, Chania 73100 Greece; School of Production Engineering and Management, Technical University of Crete, Chania 73100 Greece","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","1785","1791","We propose an optimal feedback control strategy for lane-changing control at bottleneck locations, assuming that a percentage of vehicles, equipped with vehicle automation and communication systems, are capable of receiving and executing specific lane-changing orders or recommendations. Based on a simplified multi-lane motorway traffic flow model, we formulate an optimal feedback control problem, cast as a linear quadratic regulator problem, aiming at maximising the throughput at bottleneck locations, via optimal lane assignment of vehicles upstream of the bottleneck. The feedback control decisions are based on appropriate choice of set-points for traffic densities and real-time measurements of the state of the system. We also present an extremum seeking algorithm to seek the optimal set-points using only the measurement of a cost that is representative of the achieved traffic conditions. The proposed strategy is tested on a nonlinear first-order macroscopic multi-lane traffic flow model, which accounts also for the capacity drop phenomenon.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795800","","Vehicles;Feedback control;Regulators;Real-time systems;Optimal control;Throughput;Automation","intelligent transportation systems;road traffic control","nonlinear first-order macroscopic multilane traffic flow model;optimal feedback control strategy;motorway bottlenecks;optimal lane-changing control","","5","","31","","","","","IEEE","IEEE Conferences"
"3D Reconstruction using a sparse laser scanner and a single camera for outdoor autonomous vehicle","H. Lee; S. Song; S. Jo","Department of Computer Science, KAIST, Daejeon 305-701, Republic of Korea; Department of Computer Science, KAIST, Daejeon 305-701, Republic of Korea; Department of Computer Science, KAIST, Daejeon 305-701, Republic of Korea","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","629","634","This paper presents a 3D scene reconstruction method for autonomous vehicle driving in a wide range of outdoor environments. Autonomous vehicles, most of which currently employ laser and image sensors, are required to have systems for object detection, obstacle avoidance, navigation etc. The one of the most important pieces of information for these systems is an accurate dense 3D depth map. However, range data is much sparser than image data, thus the challenging problem is to reconstruct a dense depth map using sparse range and image data. Here we propose a novel approach to fuse these different types of sensor data to reconstruct 3D scenes which maintains the shape of local objects. Our method features two main phases: the local range modeling phase and 3D depth map reconstruction phase. In the local range modeling phase we interpolate 3D points from the laser scanner using Gaussian Process regression. It estimates 3D measurements across the outdoor environment and accommodates for defective sensor information. In the reconstruction phase, we fuse an image and interpolated points to build a 3D depth map and optimize based on a Markov Random Field. It provides a depth map corresponding to all image pixels. Qualitative and time complexity results show that our approach is robust and fast enough to demonstrate in real-time for an autonomous vehicle in complex urban scenes.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795619","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795619","","Three-dimensional displays;Image reconstruction;Histograms;Autonomous vehicles;Cameras;Real-time systems;Lasers","Gaussian processes;image fusion;image reconstruction;intelligent transportation systems;interpolation;Markov processes;optical scanners;regression analysis;road traffic control","3D scene reconstruction;autonomous vehicle driving;sparse laser scanner;single camera;outdoor autonomous vehicle;outdoor environments;local range modeling phase;3D depth map reconstruction phase;Gaussian process regression;image fusion;3D point interpolation;Markov random field;urban scenes;complex urban scenes","","2","","21","","","","","IEEE","IEEE Conferences"
"Multi-drive road map generation on standardized high-velocity roads using low-cost sensor data","M. Naumann; A. Hellmund","FZI Research Center for Information Technology, Mobile Perception Systems, Karlsruhe, Germany; FZI Research Center for Information Technology, Mobile Perception Systems, Karlsruhe, Germany","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","113","120","Highly accurate digital road maps are the status quo for advanced driver assistance systems and automated driving functions. To achieve high map accuracies, recent approaches deployed high-cost and high-precision sensor systems. This paper proposes a novel automated map generation framework for standardized high-velocity roads using a low-cost sensor system composed of a monocular camera and a low-precision GNSS receiver. To compensate for the lower precision, the map is generated from multiple measurement drives.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795540","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795540","","Roads;Vehicles;Uncertainty;Visualization;Current measurement;Receivers;Measurement uncertainty","geographic information systems;satellite navigation;sensors;traffic information systems","multidrive road map generation;standardized high-velocity roads;low-cost sensor data;digital road maps;advanced driver assistance systems;automated driving functions;high-precision sensor systems;automated map generation framework;low-cost sensor system;monocular camera;low-precision GNSS receiver;multiple measurement drives","","1","","19","","","","","IEEE","IEEE Conferences"
"A real-time capable model predictive approach to lateral vehicle guidance","C. Götte; M. Keller; C. Rösmann; T. Nattermann; C. Haß; K. Glander; A. Seewald; T. Bertram","Institute of Control Theory and Systems Engineering, TU Dortmund University, 44227, Germany; Institute of Control Theory and Systems Engineering, TU Dortmund University, 44227, Germany; Institute of Control Theory and Systems Engineering, TU Dortmund University, 44227, Germany; Active & Passive Safety Technology, ZF TRW, 40547 Düsseldorf, Germany; Active & Passive Safety Technology, ZF TRW, 40547 Düsseldorf, Germany; Active & Passive Safety Technology, ZF TRW, 40547 Düsseldorf, Germany; Active & Passive Safety Technology, ZF TRW, 40547 Düsseldorf, Germany; Institute of Control Theory and Systems Engineering, TU Dortmund University, 44227, Germany","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","1908","1913","The paper at hand proposes a real-time capable approach to combined trajectory planning and control. One single prediction model is used to plan a feasible trajectory and to perform lateral guidance of the vehicle at the same time. Nonlinear model predictive control (NMPC) methods are applied to solve the optimal control problem, which incorporates environmental constraints leading to a model predictive planning and control approach (MPPC). Experiments are conducted utilizing a rapid prototyping system. The analysis shows the versatile application range of the developed algorithm, such as challenging emergency evasive maneuvers as well as automated steering as an approach to lateral guidance of the vehicle in general.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795865","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795865","","Vehicles;Planning;Trajectory;Predictive models;Vehicle dynamics;Roads;Collision avoidance","nonlinear control systems;optimal control;predictive control;road traffic control;steering systems;trajectory control","real-time capable model predictive approach;lateral vehicle guidance;trajectory planning;trajectory control;nonlinear model predictive control methods;NMPC methods;optimal control problem;environmental constraints;model predictive planning and control;MPPC;rapid prototyping system","","5","","18","","","","","IEEE","IEEE Conferences"
"A Petri net model for analysis, optimisation, and control of railway networks and train schedules","D. Giglio; N. Sacco","Department of Mechanical, Energy, Management, and Transportation Engineering (DIME), University of Genova, 16145, Italy; Department of Mechanical, Energy, Management, and Transportation Engineering (DIME), University of Genova, 16145, Italy","2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC)","","2016","","","2442","2449","Petri nets and railway networks are considered in this paper with the aim of providing a comprehensive model to be used for analysis, optimisation, and control purposes. The overall model consists of two interconnected Petri nets that represent, respectively, the physical part of the network (stations, blocks, crossovers, tracks, and so on, as well as trains travelling on the network) and the logical part of it (train schedule over the available lines). The former Petri net has a fixed structure whereas the second one changes in accordance with the number of trains, lines, and timetable. In the paper, the main elements of the two Petri nets are described in detail, making use of an example of network which is representative of real-word railways. Moreover, some applications of the proposed model are discussed in order to highlight the effectiveness in employing Petri nets to analyse, optimise, and control railway networks and train schedules.","2153-0017","978-1-5090-1889-5978-1-5090-1888-8978-1-5090-1890","10.1109/ITSC.2016.7795949","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795949","","Rail transportation;Petri nets;Schedules;Analytical models;Actuators;Mathematical model;Optimization","interconnected systems;optimisation;Petri nets;rail traffic control;scheduling","Petri net model;railway network analysis;railway network optimisation;railway network control;train schedule;interconnected Petri nets;rail stations;rail tracks","","1","","22","","","","","IEEE","IEEE Conferences"
