"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Pothole detection and inter vehicular communication","S. Hegde; H. V. Mekali; G. Varaprasad","BMS College of Engineering, Bangalore, India; BMS College of Engineering, Bangalore, India; BMS College of Engineering, Bangalore, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","84","87","This paper aims at proposing a novel pothole detection system, which assists the driver to avoid potholes on the roads by giving prior warnings. The idea is to build a robot vehicle that is capable of detecting the potholes and transferring this information to the nearby vehicles in the vicinity. By sharing the information about potholes with the nearby vehicles, the probability of accidents or collision can be reduced. Here, we propose a pothole detection model, which can detect the potholes with a minimum depth of 1 inch and share the information within 100 m range. This idea can be extended to design vehicles capable of detecting the humps or other irregularities on the roads. The application illustrated in this work can be effectively used to reduce the problem of increasing accidents caused due to potholes.","","978-1-4799-1882","10.1109/ICVES.2014.7063729","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063729","","Vehicles;Sensors;Roads;Microcontrollers;Acoustics;Zigbee;DC motors","mobile communication","novel pothole detection system;inter vehicular communication;probability;nearby vehicles","","5","","17","","","","","IEEE","IEEE Conferences"
"Monocular vision based road marking recognition for driver assistance and safety","M. Sukhwani; S. Singh; A. Goyal; A. Behl; P. Mohapatra; B. K. Bharti; C. V. Jawahar","CVIT, IIIT Hyderabad, India; CVIT, IIIT Hyderabad, India; CVIT, IIIT Hyderabad, India; CVIT, IIIT Hyderabad, India; CVIT, IIIT Hyderabad, India; RNTBCI, Chennai, India; CVIT, IIIT Hyderabad, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","11","16","In this paper, we present a solution to generate semantically richer descriptions and instructions for driver assistance and safety. Our solution builds upon a set of computer vision and machine learning modules. We start with low-level image processing and finally generate high-level descriptions. We do this by combining the results of the image pattern recognition module with the prior knowledge on traffic rules and larger context present in the video sequence. For recognition of road markings, we use a SVM based classifier and HOG based classifier. We test our method on real data captured in urban settings, and report impressive performance. Qualitative and quantitative performance of various modules are presented.","","978-1-4799-1882","10.1109/ICVES.2014.7063716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063716","Computer Vision;Road Marking Recognition;Driver Assistance;Vehicular Safety","Roads;Vehicles;Semantics;Safety;Support vector machines;Cameras;Robustness","computer vision;driver information systems;image classification;image sequences;road safety;road vehicles;support vector machines;video signal processing","monocular vision;road marking recognition;driver assistance;vehicular safety;image processing;image pattern recognition module;video sequence;SVM based classifier;HOG based classifier","","","","19","","","","","IEEE","IEEE Conferences"
"Soundless Horn And Remote Patroller","R. Kapoor; R. Birok; D. S. Manoj","Department of Electronics and Communication Engineering Delhi Technological University (Formerly Delhi College of Engineering) New Delhi, India; Department of Electronics and Communication Engineering Delhi Technological University (Formerly Delhi College of Engineering) New Delhi, India; Department of Electronics and Communication Engineering Delhi Technological University (Formerly Delhi College of Engineering) New Delhi, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","112","116","Due to the fast growing vehicle population in the recent years has resulted in considerable increase in the traffic on roads, causing alarming noise pollution and also making the task of vehicle monitoring cumbersome for the civil force. This paper proposes an idea to design an on board equipment SHARP which implements soundless horn, a mechanism for vehicles to reduce the traffic noise and a remote patroller to aid the civil force in monitoring the vehicles remotely with enhanced hit ratio of black listed vehicles. The proposed idea, integrates the technologies of image processing and inter vehicular communication for its implementation. The designed on board equipment is targeted for four wheelers and a typical SHARP system is made up of --a camera, processor, DSRC transceiver, GPS device and an LCD display.","","978-1-4799-1882","10.1109/ICVES.2014.7063733","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063733","","Vehicles;Cameras;Noise;Global Positioning System;Surveillance;Pollution;Force","image processing;noise pollution;road traffic;road vehicles","LCD display;GPS device;DSRC transceiver;processor;camera;four wheelers system;inter vehicular communication;image processing;black listed vehicles;hit ratio enhancement;board equipment SHARP;civil force;vehicle monitoring task;road traffic noise pollution reductions;soundless horn;remote patroller","","","","10","","","","","IEEE","IEEE Conferences"
"Multi-functional real time path programmable robot","S. Konam; M. B. Patan; R. L. Dasari","Dept. of Electronics & Communication Engineering Rajiv Gandhi University of Knowledge Technologies, R.K.Valley; Dept. of Electronics & Communication Engineering Rajiv Gandhi University of Knowledge Technologies, R.K.Valley; Dept. of Electronics & Communication Engineering Rajiv Gandhi University of Knowledge Technologies, R.K.Valley","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","189","194","Programmable robots have immense potential in transforming the way daily routines are performed. Interaction with our surroundings can be greatly enhanced by deploying these robots. In this paper, a dynamic way of programming a robot that traverses a fed input path is presented. A scaling mechanism that can map a large room onto the user's held hand device has been introduced. Paper also presents an intuitive way of measuring the speed and position of the robot using basic IR sensors. In a nutshell, robot is aware of its speed, position and is flexible to travel in any path specified by the user in real time. Applications are far flung and the robot could potentially aid the semi-autonomous navigation of vehicles. Results of the proposed methodology could lay foundation for building a robot with abilities rather than tasks. It could change the way the robots are conceived and utilized.","","978-1-4799-1882","10.1109/ICVES.2014.7063709","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063709","","Robot kinematics;Programming;Robot sensing systems;Microcontrollers;Prototypes","mobile robots;path planning;position measurement;robot programming;velocity measurement","multifunctional real time path programmable robot;scaling mechanism;held hand device;speed measurement;position measurement;IR sensors;semiautonomous vehicle navigation","","1","","6","","","","","IEEE","IEEE Conferences"
"Universal adaptive headlight system","J. De","Department of Mechanical Engineering, G. H. Raisoni College of Engineering, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","7","10","Today society strongly depends on transportability of both people and goods and is expected to grow further in the future. Along with this growth in number of vehicles on road, need of safety increases. By various analysis it was found that improper visual at sharp turns during night time may lead to accidents. Active safety systems can be designed to avoid these types of accidents and increase degree of safety in automobiles. In order to facilitate all the vehicles running on road with dynamic lighting system, this work aims to design and develop a cheap and effective Universal Automatic Headlight System. This system will try to control the beam angle using LED's based on Steering Wheel rotation. This will be done by a relay circuit that switches the LED bulbs glow from 10, 20 and 30 deg. LED bulbs will be used due to their low power consumption and high power output characteristic. This system is easily implemented on the bumper and will also take care of the glare problem faced by the opposite vehicle driver.","","978-1-4799-1882","10.1109/ICVES.2014.7063715","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063715","","Vehicles;Light emitting diodes;Roads;Lighting;Relays;Adaptive systems;Potentiometers","automotive electrics;LED lamps","universal adaptive headlight system;active safety systems;dynamic lighting system;universal automatic headlight system;relay circuit;low power consumption;high power output characteristic","","1","","7","","","","","IEEE","IEEE Conferences"
"A probabilistic model for communication link reliability in vehicular ad hoc networks","S. Shelly; A. V. Babu","Department of ECE, National Institute of Technology Calicut, Calicut, Kerala, India; Faculty of Electronics and Communication Engineering, National Institute of Technology Calicut, Calicut, Kerala, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","123","128","In this paper, we present analytical models for the probability density function (PDF) of link life time and link reliability probability in vehicular ad hoc networks (VANETs), formed on single lane highways in free flow traffic state. Assuming the vehicle velocity to have Gaussian probability distribution we investigate the impact of vehicle mobility, path loss exponent and shadow fading on the link life time PDF and the mean link life time in VANETs. Our analytical and simulation results suggest that, in the free flow uncongested traffic state in which vehicle speed has Gaussian probability distribution, the link duration PDF can be approximated as lognormal with appropriate parametrization. We present the Kolmogorov-Smirnov goodness-of-fit test results to justify this claim. Further, we present a probabilistic model for link reliability in VANETs.","","978-1-4799-1882","10.1109/ICVES.2014.7063735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063735","","Vehicles;Reliability;Fading;Probability density function;Standards;Analytical models;Road transportation","Gaussian distribution;telecommunication network reliability;vehicular ad hoc networks","communication link reliability;vehicular ad hoc networks;probability density function;link reliability probability;VANET;Gaussian probability distribution;vehicle mobility;path loss exponent;shadow fading;mean link life time;Kolmogorov-Smirnov goodness-of-fit test results","","1","","21","","","","","IEEE","IEEE Conferences"
"Comparative analysis of DGPS predicted corrections using dynamic neural networks","S. Ahmed; Q. Sultana; K. D. Rao","Deccan College of Engineering & Technology, India; Deccan College of Engineering & Technology, India; Research and Training Unit for Navigational Electronics, Osmania University, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","61","65","Differential Global Positioning System (DGPS) is a technique to improve the accuracy of the GPS positioning. In DGPS, error correction signal is transmitted to the surrounding rovers. Any correction loss during transmission may lead to navigation inaccuracy. This problem can be minimized by incorporating Dynamic Neural Networks (DNNs) at the rovers. DNNs can be used to predict the present and future DGPS correction values by utilizing the past correction values. This paper presents the prediction of error correction values using DNNs such as Focused Time Delay Neural Network (FTDNN), Distributed Time Delay Neural Network (DTDNN), Nonlinear Auto Regressive with eXogenous input Neural Network (NARXNN), Nonlinear Auto Regressive Neural Network (NARNN) and Layer Recurrent Neural Network (LRNN). The results show that the Mean Square Error (MSE) in predicted correction values due to third order LRNN is the least (2.5316e- 05 m).","","978-1-4799-1882","10.1109/ICVES.2014.7063725","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063725","GPS;DGPS;Neural Networks;Prediction","Global Positioning System;Satellites;Base stations;Mathematical model;Accuracy;Recurrent neural networks","autoregressive processes;Global Positioning System;neural nets;telecommunication computing","DGPS predicted corrections;dynamic neural networks;differential Global Positioning System;error correction signal;DNN;DGPS correction values;focused time delay neural network;FTDNN;distributed time delay neural network;DTDNN;nonlinear auto regressive with exogenous input neural network;NARXNN;nonlinear auto regressive neural network;layer recurrent neural network;LRNN;NARNN;mean square error","","1","","13","","","","","IEEE","IEEE Conferences"
"An automatic online camera calibration system for vehicular applications","K. Zhao; U. Iurgel; M. Meuter; J. Pauli","Delphi Electronics & Safety, D-42119 Wuppertal, Germany; Delphi Electronics & Safety, D-42119 Wuppertal, Germany; Delphi Electronics & Safety, D-42119 Wuppertal, Germany; Intelligent Systems Group, University Duisburg-Essen, D-47057, Germany","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","1490","1492","Nowadays, the camera online calibration module has been a fundamental and often requested component in an Advanced Driver Assistance System (ADAS). The proposed system provides an efficient and practical solution to such request, and also shows technical advances compared to earlier systems. It utilizes the lane markings for camera orientation calibration. At each image frame, multiple vanishing points of the lane markings are estimated using the weighted least squares method, followed by a tracking process with Kalman Filter for better consistency and robustness. With the filtered vanishing point the camera extrinsic tilt and pan angles can be estimated. Even though the proposed system relies on the lane markings for calibration, unlike other similar systems, the number of the lane markings in the system is not restricted, and the shape of the lane markings is also not restricted to straight lines or any other pre-defined models. A Monte Carlo evaluation scheme is devised for that purpose using real world driving sequences. The final result has shown that given an initial calibration error, in ±4 degree interval w.r.t. ground truth for both tilt and pan angles, the proposed system is capable of converging to accurate angles and providing consistent results.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957643","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957643","","Cameras;Calibration;Estimation;Vehicles;Equations;Mathematical model;Kalman filters","calibration;cameras;computerised instrumentation;Kalman filters;least squares approximations;Monte Carlo methods;vehicles","automatic online camera calibration system;vehicular applications;Advanced Driver Assistance System;weighted least squares method;tracking process;Kalman filter;filtered vanishing point;Monte Carlo evaluation scheme;tilt angles;pan angles","","1","","10","","","","","IEEE","IEEE Conferences"
"A study on high-speed recognition of hybrid track circuit","C. Li; S. Oh; D. Yang; H. Jung; K. Lee","Department of Control and Measurement Engineering, Kwangwoon University, Seoul, 139-701, South Korea; Railway Signalling, Sinbundangline, Neotrans, Seongnam-si, 463-440, South Korea; Department of Railway Construction, Ministry of Land, Infrastructure and Transport, Sejong-si, 339-012, South Korea; Department of Control and Measurement Engineering, Kwangwoon University, Seoul, 139-701, South Korea; Faculty of Department of Control and Measurement Engineering, Kwangwoon University, Seoul, 139-701, South Korea","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","185","188","Track circuit in a railway signaling system can detect a train, while speed code and other kinds of information are interchanged through a track circuit. Rail can be used as a part of a track circuit. In an audio frequency track circuit, speedup and comfortable ride are offered. Some kinds of LRT do not have track circuits and do not use a fixed block system, however. Instead of a fixed track circuit, they use a virtual track circuit using software techniques. In this paper, a hybrid track circuit (HTC) is proposed using RFID antenna and reader on the cab and RFID tag on the sleeper. Also HTC is composed of software on the cab computer. Cab computers are a hot standby system for reliability and safety. 900MHz frequency is used and Eurobalise specification for housing is applied. Meanwhile, a simulator for testing a HTC was made. The maximum speed of the simulator was 500km/h. The proposed HTC can detect tags correctly for 500km/h high speed and constitutes an HTC well. The field testing of HTC was carried out at the Daebul test line. It is showed a potential for 80km/h. Soon a highspeed line test will be carried out at the Osong test line. HTC combined with tachometer can be used for ATO, ATP, and ATC application. Simple and low-cost HTC can be a key part of a railway signalling system.","","978-1-4799-1882","10.1109/ICVES.2014.7063708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063708","","Insulation life;Degradation;Polarization;Radiofrequency identification;Transmitting antennas;Rail transportation","radiofrequency identification;railway engineering;railways;signalling","hybrid track circuit recognition;HTC;railway signaling system;virtual track circuit;software technique;RFID antenna;cab computer;standby system","","","","10","","","","","IEEE","IEEE Conferences"
"Automatic measurement of rail line expansion joint gaps","S. Islam; R. A. Khan; R. Biswas","School of Engineering and Computer Science BRAC University, Bangladesh; School of Engineering and Computer Science BRAC University, Bangladesh; School of Engineering and Computer Science BRAC University, Bangladesh","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","34","39","Expansion joint gaps are the gaps which are deliberately left between the rail ends to allow for expansion of the rails in hot weather. Over gapping of these end to end gaps often result in derailments. Therefore in order to prevent dangerous situations and ensuring safety rail lines are periodically inspected. Rail inspection in many countries especially in third world countries, like Bangladesh, is performed manually by a trained human operator who periodically walks along the track searching for visual anomalies. Such manual inspection is lengthy, laborious and subjective. This paper presents a machine vision-based technique to automatically measure the length of rail line expansion joint gaps using morphological processing. This approach has confirmed to successfully detect scenarios of different condition with an accuracy of 89%, thus proving its robustness.","","978-1-4799-1882","10.1109/ICVES.2014.7063720","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063720","MM - Mathematical Morphology;RGB -Red Green Blue (Colour Model);SE - Structuring Elements","Rails;Image segmentation;Joints;Rail transportation;Image edge detection;Gray-scale;Railway accidents","computer vision;inspection;measurement systems;mechanical engineering computing;rails;railways","automatic measurement;rail line expansion joint gaps;rail inspection;Bangladesh;machine vision;morphological processing","","","","8","","","","","IEEE","IEEE Conferences"
"Development of vehicular base-station for wireless parking assistance system","D. S. Yun; S. Lee; D. H. Kim","Electronics and Telecommunications Research Institute, Daejeon, KOREA; Electronics and Telecommunications Research Institute, Daejeon, KOREA; Electronics and Telecommunications Research Institute, Daejeon, KOREA","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","1912","1914","In this paper, we develop vehicular base-station for wireless parking assistance system. We introduce in-vehicle wireless sensor network system which can provide the convenience/safety-related services by applying wireless sensor network technology. We develop wireless parking assistance system to verify usefulness and effectiveness of the in-vehicle wireless sensor network system. The wireless parking assistance system greatly consists of vehicular base-station and vehicular wireless sensor nodes. We present the vehicular base-station which is sub-system of wireless parking assistance system in this paper. The vehicular base-station carries out roles which process ECU information obtained from OBD (On-Board Diagnostics) module and sensor information received from wireless ultrasonic sensor nodes.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957982","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957982","","Wireless sensor networks;Wireless communication;Acoustics;Vehicles;Monitoring;Ignition;Process control","traffic engineering computing;wireless sensor networks","OBD module;on-board diagnostics module;sensor information;wireless ultrasonic sensor nodes;ECU information;vehicular wireless sensor nodes;in-vehicle wireless sensor network system;wireless parking assistance system;vehicular base-station","","","","5","","","","","IEEE","IEEE Conferences"
"Study of ISO 14229-1 and ISO 15765-3 and implementation in EMS ECU for EEPROM for UDS application","M. Wajape; N. B. Elamana","PowerTrain, Engine Systems Continental Automotive Components (India) Pvt. Ltd. Bengaluru, Karnataka, India; PowerTrain, Engine Systems Continental Automotive Components (India) Pvt. Ltd. Bengaluru, Karnataka, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","168","173","The diagnostic tester is presented here to read out the contents of external EEPROM of an EMS ECU. The tester and the EMS ECU are built with Unified Diagnostic Service (UDS) on Controller Area Network (CAN) as per ISO 14229-1 and ISO 15765-3. When the tester requests the UDS on CAN bus, the ECU invokes the respective routines. The micro-controller of ECU uses Serial Peripheral Interface (SPI) protocol to read out the contents of EEPROM. The ECU stores the contents read from external EEPROM into a buffer and that will be transmitted on CAN bus as response to the tester request. In this paper, the work flow and the algorithms are provided as, how the tester requests the UDS commands on CAN bus and how the EMS ECU interprets this command to get the contents of EEPROM for the tester, as per ISO 14229-1 and ISO 15765-3.","","978-1-4799-1882","10.1109/ICVES.2014.7063742","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063742","","Servers;EPROM;ISO standards;Energy management;Flash memories;Vehicles;Security","controller area networks;EPROM;ISO standards;microcontrollers;peripheral interfaces;protocols","ISO 14229-1;ISO 15765-3;EMS ECU;UDS application;diagnostic tester;external EEPROM;unified diagnostic service;controller area network;microcontroller;serial peripheral interface protocol;SPI protocol;work flow;UDS commands;CAN bus","","","","3","","","","","IEEE","IEEE Conferences"
"Multi-sensor fusion method using kalman filter to improve localization accuracy based on android smart phone","C. Wang; H. Liang; X. Geng; M. Zhu","Department of Automation, University of Science and Technology of China, Hefei, Anhui Province, China 230000; Institute of Advanced Manufacturing Technology, Chinese Academy of Sciences, Hefei, Anhui Province, China 230000; Department of Automation, University of Science and Technology of China, Hefei, Anhui Province, China 230000; Institute of Advanced Manufacturing Technology, Chinese Academy of Sciences, Hefei, Anhui Province, China 230000","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","180","184","Android smart phone can be used in ITS (Intelligent Transportation Systems) to obtain people and vehicle's location since it is integrated with GPS, direction sensor and acceleration sensor. Because the GPS built in smart phone always has an error of dozens of meters, improving the positioning accuracy is necessary before introducing it into ITS. This paper proposed an approach to improve the accuracy to the street level and get a smooth trajectory without jump points. It is convenient for everyone to use it because almost everyone has a smart phone. Firstly, road-matching algorithm is used to improve the localization accuracy to street level; secondly, speed and direction information are introduced to better reflect the real trajectory; thirdly, Kalman filter is used to eliminate the jump points and make the trajectory smooth; finally, the optimal result obtained from the process of Kalman filter is interpolated to reflect more details. The experiment result shows that the approach is effective.","","978-1-4799-1882","10.1109/ICVES.2014.7063707","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063707","","Roads;Smart phones;Global Positioning System;Kalman filters;Accuracy;Arrays;Trajectory","Android (operating system);Global Positioning System;intelligent transportation systems;Kalman filters;sensor fusion;smart phones","multisensor fusion method;Kalman filter;localization accuracy;Android smart phone;ITS;intelligent transportation systems;GPS;direction sensor;acceleration sensor;road-matching algorithm","","3","","6","","","","","IEEE","IEEE Conferences"
"Face pose estimation for driver distraction monitoring by automatic clustered linear discriminant analysis","H. C.V.; P. Sankaran","NA; NA","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","100","105","Smooth varying data is hard to classify/divide to separate classes since there is small separation. Large number of close and adjacent poses create smooth varying manifolds. Manual class formation by selecting different data points from entire database into different training classes will affect the error rate in smooth varying data classification. This paper proposes classification of smooth varying data based on clustering and discriminant analysis. The clustering process results in different clusters which can be used for classification based on discriminant analysis. The automated class formation based on the data points in the manifold reduces effort of manual clustering and it gives very comparable results. This pose estimation can be used as a measure of driver distraction monitoring.","","978-1-4799-1882","10.1109/ICVES.2014.7063731","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063731","","Vehicles;Estimation;Manifolds;Testing;Clustering algorithms;Face;Monitoring","driver information systems;face recognition;image classification;pattern clustering;pose estimation;smoothing methods","face pose estimation;driver distraction monitoring;automatic clustered linear discriminant analysis;smooth varying manifolds;smooth varying data classification;clustering analysis;clustering process;automated class formation;data points","","","","19","","","","","IEEE","IEEE Conferences"
"LIN validation frame-work: a novel approach","A. K. Sinha; C. Anand; S. Gupt","Freescale Semiconductor, India; Freescale Semiconductor, India; Freescale Semiconductor, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","163","167","Automotive semiconductor industry is passing through an era where it is pushing the complex mechanical interconnects to be replaced by the mechatronical system. To simplify the wiring design and to handle the communication process effectively between various systems in automobiles, LIN (Local Interconnect Network) bus protocol has been designed. It is widely used in numerous applications like door locks, mirrors, rain sensors, powertrain, central ECU, etc even at very high temperature.","","978-1-4799-1882","10.1109/ICVES.2014.7063741","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063741","","Silicon;System-on-chip;Protocols;Synchronization;Clocks;Wires;Stress","automotive electrics;mechatronics","local interconnect network bus protocol;mechatronical system;automotive semiconductor industry;LIN validation frame-work","","","","10","","","","","IEEE","IEEE Conferences"
"Performance enhancement of electronic differential in electric vehicles using a novel wavelet controller","A. Bahri; A. Gupta; F. D. Jl","SMBS, VIT University, Chennai Campus, Vandalur-kelambakam road, Chennai-600048; SELECT, VIT University, Chennai Campus, Vandalur-kelambakam road, Chennai-600048; SELECT, VIT University, Chennai Campus, Vandalur-kelambakam road, Chennai-600048","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","152","157","Differential in a transmission system plays an important role of preventing the vehicle from slipping on curved roads. Mechanical differentials are heavy and bulky and are not suitable for electric vehicles especially those employing separate drives for both the rear wheels. Electronic differential constitutes a technological advance in electric vehicle design enabling better stability and control of the vehicle on curved roads. This paper presents modelling and simulation of an electronic differential employing a novel wavelet controller for two brushless DC motors ensuring the drive of the two rear wheels. The proposed controller uses discrete wavelet transform to decompose the error between actual and command speed as given by the electronic differential based on throttle and steering angle as the input into frequency components. These frequency components are scaled by their respective gains to generate a control signal which is given as input to the motor. To test the system, several simulations were carried out viz. vehicle on a straight road and vehicle driven on a road turning right and left. The results and comparison with conventional controllers like PID has been presented.","","978-1-4799-1882","10.1109/ICVES.2014.7063740","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063740","","Wheels;Roads;Vehicles;Brushless DC motors;Discrete wavelet transforms","brushless DC motors;discrete wavelet transforms;electric vehicles;power transmission (mechanical);three-term control","performance enhancement;electronic differential;electric vehicles;wavelet controller;transmission system;mechanical differentials;brushless DC motors;discrete wavelet transform;error decomposition;steering angle;PID controllers","","1","","6","","","","","IEEE","IEEE Conferences"
"A novel approach to detect Sybil attacks in Vehicular Ad Hoc Networks","A. Sundhari; Y. Bevish Jinila","Department of Information Technology, Sathyabama University, India; Department of Information Technology, Sathyabama University, India","2014 International Conference on Electronics and Communication Systems (ICECS)","","2014","","","1","5","Vehicular Ad-Hoc Networks(VANETs) are vehicle to vehicle and vehicle to road side infrastructure networks which make this possible by providing support to numerous applications aimed towards improving safety and driving experience on the road such as traffic control, accident avoidance, and a variety of other applications. The two major concerns in VANETs are Security and privacy. VANETs are subject to attacks due to their vulnerabilities; one of the most compromising attacks is called Sybil nodes attack (a malicious vehicle pretends to be multiple other vehicles). Reported data from a Sybil attacker will appear to arrive from a large number of distinct vehicles, and hence will be credible. This paper proposes a light-weight and scalable framework to detect Sybil attacks. Importantly, The detection of Sybil attacks done in distributed manner that does not require any vehicle in the network to disclose its identity; hence privacy is preserved at all times.","","978-1-4799-2320-5978-1-4799-2321","10.1109/ECS.2014.6892622","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6892622","VANET;Coarse-grained hash;Fine-grained hash;Sybil Attack;Certified Authority(CA);Introduction (Heading 1)","Portable document format;IEEE Xplore","","","","","","","","","","","IEEE","IEEE Conferences"
"An eMBMS based congestion control scheme in cellular-VANET heterogeneous networks","Yang Yang; Ping Wang; Chao Wang; Fuqiang Liu","Broadband Wireless Communication and Multimedia Laboratory, School of Electronics and Information Engineering, Tongji University, Shanghai, China; Broadband Wireless Communication and Multimedia Laboratory, School of Electronics and Information Engineering, Tongji University, Shanghai, China; Broadband Wireless Communication and Multimedia Laboratory, School of Electronics and Information Engineering, Tongji University, Shanghai, China; Broadband Wireless Communication and Multimedia Laboratory, School of Electronics and Information Engineering, Tongji University, Shanghai, China","17th International IEEE Conference on Intelligent Transportation Systems (ITSC)","","2014","","","1","5","In the IEEE 802.11p network, vehicles are required to periodically broadcast beacon messages to provide interactive awareness among vehicles. However, a constant and high beacon rate may result in channel congestion, which prevents the event-driven messages to be disseminated in time. Considering the fact that point-to-multipoint (PtM) transmission technologies, which can efficiently utilize limited wireless resource, have been well studied and standardized in modern cellular systems. In this paper we propose an effective heterogeneous solution to solve the congestion control problem in vehicular ad-hoc networks (VANETs) with the support of enhanced Multimedia Broadcast Multicast Services (eMBMS) in LTE cellular systems. Specifically, we propose to adapt vehicles' beacon rates based on the emergency messages multicast update rate in eMBMS. By this means, timely dissemination of event-driven messages can be guaranteed and the average packet delivery ratio (PDR) in IEEE 802.11p VANET can be improved. Through simulations, we exhibit the integrated performance gains by combining the advantages of two heterogeneous networks.","2153-0009;2153-0017","978-1-4799-6078","10.1109/ITSC.2014.6957656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957656","","Vehicles;Vehicular ad hoc networks;Safety;Uplink;Adaptation models;Internet;Wireless communication","cellular radio;Long Term Evolution;multimedia communication;telecommunication congestion control;vehicular ad hoc networks","LTE cellular systems;IEEE 802.11p VANET;average PDR;average packet delivery ratio;emergency message multicast update rate;vehicle beacon rate;enhanced multimedia broadcast multicast services;vehicular ad hoc networks;congestion control problem;PtM transmission technology;point-to-multipoint transmission technology;event-driven messages;channel congestion;high-beacon rate;constant beacon rate;interactive awareness;beacon message periodic broadcasting;IEEE 802.11p network;cellular-VANET heterogeneous networks;eMBMS-based congestion control scheme","","5","","15","","","","","IEEE","IEEE Conferences"
"A next-hop selection scheme for emergency message propagation in VANETs","C. Li; D. He; Z. Pan; M. Sun; B. Li","Yangzhou University, Yangzhou, China; Yangzhou University, Yangzhou, China; Waseda University, Tokyo, Japan; Sichuan University, Chengdu, China; Yangzhou University, Yangzhou, China","2014 IEEE International Conference on Consumer Electronics (ICCE)","","2014","","","195","196","This paper presents a next-hop selection scheme in Vehicle Ad hoc Networks (VANETs) for propagating and relaying emergency messages. When road traffic accidents or dangers are detected, the emergency messages will be propagated to nearby vehicles immediately. Choosing a suitable next-hop is very important for the messages' fast propagation. In this paper, a time-distance headway based next-hop selection scheme is proposed. Compared with conventional distance based scheme, the simulation results indicate that the proposed scheme has much better performances than conventional scheme.","2158-3994;2158-4001","978-1-4799-1291-9978-1-4799-1290","10.1109/ICCE.2014.6775969","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6775969","","Vehicles;Accidents;Safety;Roads;Educational institutions;Current measurement;Numerical analysis","radiowave propagation;relay networks (telecommunication);road traffic;vehicular ad hoc networks","VANET;vehicle ad hoc network;relaying emergency message propagation;road traffic accident;danger detection;time-distance headway based next-hop selection scheme","","","","2","","","","","IEEE","IEEE Conferences"
