,admin_name,capital,city,city_ascii,country,id,iso2,iso3,lat,lng,population
9655,New York,,Waterloo,Waterloo,United States,1840004421.0,US,USA,42.9048,-76.8592,5019.0
7842,Aichi,admin,Nagoya,Nagoya,Japan,1392407472.0,JP,JPN,35.155,136.915,3230000.0
6314,Baden-Württemberg,minor,Karlsruhe,Karlsruhe,Germany,1276923210.0,DE,DEU,49.0,8.4,377487.0
6102,Jiangsu,admin,Nanjing,Nanjing,China,1156644065.0,CN,CHN,32.05,118.78,3679000.0
2049,Kula,admin,Kula,Kula,Serbia,1688477275.0,RS,SRB,45.6109,19.5274,
1711,Camarines Norte,admin,Daet,Daet,Philippines,1608562606.0,PH,PHL,14.1122,122.9553,
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
1509,Waikato,,Cambridge,Cambridge,New Zealand,1554000000.0,NZ,NZL,-37.8894,175.4703,15192.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
9000,Texas,,Sunnyvale,Sunnyvale,United States,1840023031.0,US,USA,32.7974,-96.5576,6194.0
2228,Samarskaya Oblast’,admin,Samara,Samara,Russia,1643205757.0,RU,RUS,53.195,50.1513,1137000.0
10318,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
6314,Baden-Württemberg,minor,Karlsruhe,Karlsruhe,Germany,1276923210.0,DE,DEU,49.0,8.4,377487.0
9847,Pennsylvania,,Mechanicsburg,Mechanicsburg,United States,1840001388.0,US,USA,40.2115,-77.006,9007.0
5889,Guangdong,minor,Shenzhen,Shenzhen,China,1156158707.0,CN,CHN,22.5524,114.1221,7581000.0
7726,Lombardy,admin,Milan,Milan,Italy,1380724377.0,IT,ITA,45.47,9.205,2945000.0
9188,Texas,,Conroe,Conroe,United States,1840019586.0,US,USA,30.3174,-95.4705,82286.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
6697,Normandie,admin,Rouen,Rouen,France,1250372069.0,FR,FRA,49.4304,1.08,532559.0
9414,North Carolina,,Cary,Cary,United States,1840016196.0,US,USA,35.7815,-78.8162,162320.0
7810,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
4368,Queensland,,Warwick,Warwick,Australia,1036412726.0,AU,AUS,-28.2292,152.0203,12347.0
7810,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
10318,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
6145,Tolima,,Honda,Honda,Colombia,1170848069.0,CO,COL,5.1903,-74.75,35469.0
3410,İzmir,admin,İzmir,Izmir,Turkey,1792725579.0,TR,TUR,38.4361,27.1518,2587000.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
6324,Baden-Württemberg,minor,Ulm,Ulm,Germany,1276002212.0,DE,DEU,48.4004,10.0,172955.0
2789,Stockholm,primary,Stockholm,Stockholm,Sweden,1752425602.0,SE,SWE,59.3508,18.0973,1264000.0
11479,Oklahoma,,Norman,Norman,United States,1840020451.0,US,USA,35.2335,-97.3471,114444.0
5303,Ontario,,London,London,Canada,1124469960.0,CA,CAN,42.97,-81.25,346765.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
6278,Berlin,primary,Berlin,Berlin,Germany,1276451290.0,DE,DEU,52.5218,13.4015,3406000.0
7810,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
5060,São Paulo,,Franca,Franca,Brazil,1076740256.0,BR,BRA,-20.53,-47.39,305041.0
5734,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
9868,Pennsylvania,,Indiana,Indiana,United States,1840000997.0,US,USA,40.622,-79.1552,28820.0
9655,New York,,Waterloo,Waterloo,United States,1840004421.0,US,USA,42.9048,-76.8592,5019.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
7377,Dublin,primary,Dublin,Dublin,Ireland,1372595407.0,IE,IRL,53.3331,-6.2489,1059000.0
3466,Tainan,admin,Tainan,Tainan,Taiwan,1158061376.0,TW,TWN,23.0,120.2,1876312.0
5290,Ontario,admin,Toronto,Toronto,Canada,1124279679.0,CA,CAN,43.7,-79.42,5213000.0
6324,Baden-Württemberg,minor,Ulm,Ulm,Germany,1276002212.0,DE,DEU,48.4004,10.0,172955.0
8010,Seoul,primary,Seoul,Seoul,"Korea, South",1410836482.0,KR,KOR,37.5663,126.9997,9796000.0
7771,Hanover,admin,Lucea,Lucea,Jamaica,1388423676.0,JM,JAM,18.443,-78.179,6289.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
6292,Saxony,admin,Dresden,Dresden,Germany,1276561036.0,DE,DEU,51.05,13.75,617515.0
4230,Queensland,,Cairns,Cairns,Australia,1036016939.0,AU,AUS,-16.8878,145.7633,154225.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
10210,California,,Riverside,Riverside,United States,1840020551.0,US,USA,33.9382,-117.3949,2065627.0
131,Western Cape,,George,George,South Africa,1710164136.0,ZA,ZAF,-33.95,22.45,174582.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
5405,Nova Scotia,,Liverpool,Liverpool,Canada,1124159558.0,CA,CAN,44.04,-64.72,4331.0
5060,São Paulo,,Franca,Franca,Brazil,1076740256.0,BR,BRA,-20.53,-47.39,305041.0
6324,Baden-Württemberg,minor,Ulm,Ulm,Germany,1276002212.0,DE,DEU,48.4004,10.0,172955.0
2780,Västra Götaland,admin,Göteborg,Goteborg,Sweden,1752059374.0,SE,SWE,57.75,12.0,537797.0
5060,São Paulo,,Franca,Franca,Brazil,1076740256.0,BR,BRA,-20.53,-47.39,305041.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
5734,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
6314,Baden-Württemberg,minor,Karlsruhe,Karlsruhe,Germany,1276923210.0,DE,DEU,49.0,8.4,377487.0
1955,Cluj,admin,Cluj-Napoca,Cluj-Napoca,Romania,1642503974.0,RO,ROU,46.7884,23.5984,316748.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
10979,Illinois,,Urbana,Urbana,United States,1840010451.0,US,USA,40.1106,-88.1972,42014.0
8490,Florida,,Sanford,Sanford,United States,1840015958.0,US,USA,28.7892,-81.276,58605.0
5060,São Paulo,,Franca,Franca,Brazil,1076740256.0,BR,BRA,-20.53,-47.39,305041.0
9083,Texas,,Nederland,Nederland,United States,1840020917.0,US,USA,29.9707,-94.0015,17294.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
7721,Liguria,admin,Genoa,Genoa,Italy,1380716540.0,IT,ITA,44.41,8.93,647497.0
9515,Nebraska,,Crete,Crete,United States,1840007215.0,US,USA,40.6256,-96.957,7047.0
8269,Wisconsin,,Columbus,Columbus,United States,1840002708.0,US,USA,43.3354,-89.0299,6674.0
10979,Illinois,,Urbana,Urbana,United States,1840010451.0,US,USA,40.1106,-88.1972,42014.0
1695,Angeles,admin,Angeles,Angeles,Philippines,1608036027.0,PH,PHL,15.1451,120.5451,314493.0
7750,Tuscany,minor,Pisa,Pisa,Italy,1380310225.0,IT,ITA,43.7205,10.4,203336.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
6727,Auvergne-Rhône-Alpes,minor,Grenoble,Grenoble,France,1250071647.0,FR,FRA,45.1804,5.72,388574.0
8010,Seoul,primary,Seoul,Seoul,"Korea, South",1410836482.0,KR,KOR,37.5663,126.9997,9796000.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
9868,Pennsylvania,,Indiana,Indiana,United States,1840000997.0,US,USA,40.622,-79.1552,28820.0
9000,Texas,,Sunnyvale,Sunnyvale,United States,1840023031.0,US,USA,32.7974,-96.5576,6194.0
10210,California,,Riverside,Riverside,United States,1840020551.0,US,USA,33.9382,-117.3949,2065627.0
6314,Baden-Württemberg,minor,Karlsruhe,Karlsruhe,Germany,1276923210.0,DE,DEU,49.0,8.4,377487.0
9923,Pennsylvania,,Carnegie,Carnegie,United States,1840001214.0,US,USA,40.408,-80.0861,7913.0
7729,Tuscany,admin,Florence,Florence,Italy,1380726561.0,IT,ITA,43.78,11.25,1500000.0
7810,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
7810,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
5734,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
5624,Biobío,,Coronel,Coronel,Chile,1152234834.0,CL,CHL,-37.03,-73.16,92940.0
6685,Île-de-France,primary,Paris,Paris,France,1250015082.0,FR,FRA,48.8667,2.3333,9904000.0
1509,Waikato,,Cambridge,Cambridge,New Zealand,1554000000.0,NZ,NZL,-37.8894,175.4703,15192.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
6683,Pays de la Loire,admin,Nantes,Nantes,France,1250091495.0,FR,FRA,47.2104,-1.59,438537.0
5934,Guangdong,admin,Guangzhou,Guangzhou,China,1156237133.0,CN,CHN,23.145,113.325,8829000.0
5759,Hubei,,Macheng,Macheng,China,1156949639.0,CN,CHN,31.18,115.03,126366.0
6078,Chongqing,admin,Chongqing,Chongqing,China,1156936556.0,CN,CHN,29.565,106.595,6461000.0
4227,Wien,primary,Vienna,Vienna,Austria,1040261752.0,AT,AUT,48.2,16.3666,2400000.0
6727,Auvergne-Rhône-Alpes,minor,Grenoble,Grenoble,France,1250071647.0,FR,FRA,45.1804,5.72,388574.0
6297,North Rhine-Westphalia,minor,Dortmund,Dortmund,Germany,1276562886.0,DE,DEU,51.53,7.45,588462.0
7235,Győr-Moson-Sopron,admin,Sopron,Sopron,Hungary,1348988570.0,HU,HUN,47.6833,16.6,
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
8943,Texas,,Anna,Anna,United States,1840019397.0,US,USA,33.3475,-96.5512,15554.0
11380,Iowa,,Spencer,Spencer,United States,1840000381.0,US,USA,43.1469,-95.1533,10859.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
7750,Tuscany,minor,Pisa,Pisa,Italy,1380310225.0,IT,ITA,43.7205,10.4,203336.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
321,Triesen,admin,Triesen,Triesen,Liechtenstein,1438826448.0,LI,LIE,47.1101,9.524,
4222,Oberösterreich,admin,Linz,Linz,Austria,1040261171.0,AT,AUT,48.3192,14.2888,349161.0
7211,"Zagreb, Grad",primary,Zagreb,Zagreb,Croatia,1191233290.0,HR,HRV,45.8,16.0,722526.0
7828,Ishikawa,admin,Kanazawa,Kanazawa,Japan,1392684679.0,JP,JPN,36.56,136.64,551249.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
4777,Distrito Federal,primary,Brasília,Brasilia,Brazil,1076144436.0,BR,BRA,-15.7833,-47.9161,3716996.0
6314,Baden-Württemberg,minor,Karlsruhe,Karlsruhe,Germany,1276923210.0,DE,DEU,49.0,8.4,377487.0
7377,Dublin,primary,Dublin,Dublin,Ireland,1372595407.0,IE,IRL,53.3331,-6.2489,1059000.0
6683,Pays de la Loire,admin,Nantes,Nantes,France,1250091495.0,FR,FRA,47.2104,-1.59,438537.0
6314,Baden-Württemberg,minor,Karlsruhe,Karlsruhe,Germany,1276923210.0,DE,DEU,49.0,8.4,377487.0
1744,Biliran,admin,Naval,Naval,Philippines,1608929611.0,PH,PHL,11.5612,124.3952,
3398,Malatya,admin,Malatya,Malatya,Turkey,1792485155.0,TR,TUR,38.3704,38.3,461574.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
2789,Stockholm,primary,Stockholm,Stockholm,Sweden,1752425602.0,SE,SWE,59.3508,18.0973,1264000.0
8010,Seoul,primary,Seoul,Seoul,"Korea, South",1410836482.0,KR,KOR,37.5663,126.9997,9796000.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
8379,Wisconsin,,Superior,Superior,United States,1840038034.0,US,USA,46.694,-92.0823,26475.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
