"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Electrified boosting systems in today's and future automotive applications","G. Spinner; F. Dahinten; S. Dauscher; S. Münz","BorgWarner Turbo Systems Engineering GmbH, Marnheimer Straße 85/87, 67292 Kirchheimbolanden; BorgWarner Turbo Systems Engineering GmbH, Marnheimer Straße 85/87, 67292 Kirchheimbolanden; BorgWarner Turbo Systems Engineering GmbH, Marnheimer Straße 85/87, 67292 Kirchheimbolanden; BorgWarner Turbo Systems Engineering GmbH, Marnheimer Straße 85/87, 67292 Kirchheimbolanden","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","5","Increasing demands to fulfil future emissions legislation in the passenger car sector needs a continuous increase of efficiency of the internal combustion engine. Also a cut in raw emissions is a major challenge. An important step toward local emission free vehicles are hybrid vehicles with many variants of the degree of electrification. BorgWarner takes this challenge by continuously adapting the product portfolio in regards to mechatronic and pure electrical products.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362365","eBooster®;eTurbo™;fuel cell air supply;electric driven compressor;electric assisted turbo charger","Engines;Torque;Fuel cells;Electric motors;Acceleration;Turbines;Petroleum","air pollution control;automobiles;automotive components;fuel systems;hybrid electric vehicles;internal combustion engines","hybrid vehicles;passenger car sector;internal combustion engine;raw emissions;local emission free vehicles;automotive applications;electrified boosting systems;emission legislation","","","","5","","","","","IEEE","IEEE Conferences"
"A novel method for harmonic mitigation for single-phase five-level cascaded H-Bridge inverter","A. O. Di Tommaso; P. Livreri; R. Miceli; G. Schettino; F. Viola","Department of Energy, Information Engineering and Mathematical Models (DEIM), Polytechnic School, University of Palermo, 90128 Palermo, Italy; Department of Energy, Information Engineering and Mathematical Models (DEIM), Polytechnic School, University of Palermo, 90128 Palermo, Italy; Department of Energy, Information Engineering and Mathematical Models (DEIM), Polytechnic School, University of Palermo, 90128 Palermo, Italy; Department of Energy, Information Engineering and Mathematical Models (DEIM), Polytechnic School, University of Palermo, 90128 Palermo, Italy; Department of Energy, Information Engineering and Mathematical Models (DEIM), Polytechnic School, University of Palermo, 90128 Palermo, Italy","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","7","The efficiency of a system is a very important parameter for high power electrical drives applications. Moreover, the efficiency of power converters plays a fundamental role. Aim of this work, is to propose a novel selective harmonic mitigation method without solving non-linear equations. Through a very simple approach, the polynomial equations which drive the control angles have been detected for a single-phase five-level cascaded H-Bridge inverter. The obtained polynomial equations can be easily implemented in a digital system to real-time operation. The paper also presents the simulation analysis and experimental validation.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362347","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362347","Cascaded H-bridge multilevel inverter;selective harmonic mitigation;High power electrical drive","Harmonic analysis;Mathematical model;Market research;Inverters;Voltage control;Switches;Bridge circuits","harmonics suppression;invertors;polynomials","high power electrical drives applications;power converters;nonlinear equations;polynomial equations;digital system;selective harmonic mitigation method;single-phase five-level cascaded H-bridge inverter","","2","","14","","","","","IEEE","IEEE Conferences"
"Integration of offshore wind energy into an island grid by means of a Multi-Terminal VSC-HVDC network","M. Haro-Larrode; M. Santos-Mugica; A. Etxegarai; P. Eguia","Tecnalia Research and Innovation, Parque Tecnológico de Vizcaya, Edificio 700, Derio, 48160, Spain; Tecnalia Research and Innovation, Parque Tecnológico de Vizcaya, Edificio 700, Derio, 48160, Spain; The University of The Basque Country, Department of Electrical Engineering, Alameda Urquijo s/n, Bilbao, 48013, Spain; The University of The Basque Country, Department of Electrical Engineering, Alameda Urquijo s/n, Bilbao, 48013, Spain","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","6","In this paper, the connection of two offshore wind-farms to an island grid through a Multi-Terminal HVDC (MTDC) link is examined. The control strategy of the MTDC grid is validated against several adverse fault cases occurring at the island grid side. For this purpose an electrical grid model based on a medium size island is used to test the control structure of the MTDC link under faults such as voltage dips and frequency deviations. Simulation results are also presented thereby, pointing out interaction issues between control schemes of the MTDC and island grid. Thus, the participation of the MTDC network to increase the flexibility of the interconnected electrical system stands out in the present work.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362339","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362339","offshore wind;Multi-Terminal HVDC;electrical grid;voltage dips;frequency deviations;flexibility","Frequency control;Phase locked loops;Time-frequency analysis;Power system stability;Voltage control;Stability analysis;Voltage fluctuations","HVDC power convertors;HVDC power transmission;offshore installations;power grids;power transmission control;wind power plants","island grid side;MTDC link;MTDC network;offshore wind energy;MultiTerminal VSC-HVDC network;offshore wind-farms;MultiTerminal HVDC link;MTDC grid","","","","9","","","","","IEEE","IEEE Conferences"
"Space vector modulation for 17-level cascaded H-bridge inverter for use in battery energy storage systems","T. Lahlou; V. I. Muresan; I. Bolvashenkov; H. G. Herzog","Institute of Energy Conversion Technology, Technical University of Munich (TUM), Munich, Germany; Institute of Energy Conversion Technology, Technical University of Munich (TUM), Munich, Germany; Institute of Energy Conversion Technology, Technical University of Munich (TUM), Munich, Germany; Institute of Energy Conversion Technology, Technical University of Munich (TUM), Munich, Germany","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","6","Renewable energies have experienced a large growth in the past years. The increasing demand on renewable energy sources, requires more efficient converting and energy storage systems. The multilevel inverter shows in comparison to 2-level inverter topologies higher efficiency and the control of this inverter offers several advantages. Thus, a Space Vector Modulation scheme for a 17-level Cascaded H-Bridge inverter has been studied in detail, simulated in Simulink using the Simscape Power Systems toolbox, and within this paper presented. Finally, on the merits of simulation results, a comparison between Space Vector Modulation and Level Shifted Phase Disposition Pulse Width Modulation is given.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362379","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362379","Space Vector Modulation;SVM;Cascaded H-Bridge inverter;CHB;Battery Energy Storage System;BESS;efficiency","Inverters;Switches;Aerospace electronics;Support vector machines;Harmonic analysis;Pulse width modulation","energy storage;power engineering computing;PWM invertors;renewable energy sources;secondary cells","17-level cascaded H-bridge inverter;battery energy storage systems;renewable energy sources;multilevel inverter;2-level inverter topologies;Simscape Power Systems toolbox;space vector modulation scheme;Simulink;level shifted phase disposition pulse width modulation","","","","31","","","","","IEEE","IEEE Conferences"
"Mosfets used in ideal diode circuits for Lundell alternator rectifiers","A. Van den Bossche; S. Haddad; D. Petrov; V. Valchev","EELAB Ghent University, Technologiepark 913, 9052 Gent Belgium; Département de génie mécanique, Université 20 aoÛt 1955, Skikda Algeria; Department of Electronics, Technical University of Varna; Department of Electronics, Technical University of Varna","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","5","Low voltage power applications suffer from losses in diode voltage drops. For example, the Lundell car alternator has a low efficiency, partly due to a high-current diode voltage drop of 1.1V, being 2.2V in a bridge configuration, resulting in 15% of output voltage and corresponding losses. Schottky diodes have a lower drop, but are quite fragile and seem not to be preferred in that application. This paper proposes a two terminal circuit with a MOSFET, which emulates a diode while having a very low voltage drop. The main item is that the MOSFET is turned on at a small negative drain-source voltage. This could be done using an op-amp circuit, but the used transistor array circuit can have a lower current consumption. At full load, some 73% voltage drop reduction is possible, for example while using a MOSFET of max. 0.003 ohm on-resistance at 125°C, hence the voltage drop at 100 A can be limited to 0.3 V. At a rather typical 30A DC-current load, some 87% voltage drop reduction is possible, 100mV drop compared to 0.8V for a diode. The solution costs hardly more than the usual “press-fit” diodes. The circuit has a short paid back time, by the lower use of aluminum for the heat sink and the fuel saving. In large quantity such MOSFET can cost less than 0.5 Euro, and the cost of the circuit is not larger.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362385","Ideal diode;energy saving;automotive;Lundell alternator;energy saving","","alternators;automotive electronics;electric potential;low-power electronics;MOSFET circuits;operational amplifiers;rectifying circuits;Schottky diodes;semiconductor device models","ideal diode circuits;Lundell alternator rectifiers;low voltage power applications;diode voltage drops;Lundell car alternator;high-current diode voltage drop;schottky diodes;terminal circuit;MOSFET;low voltage drop;negative drain-source voltage;op-amp circuit;transistor array circuit;DC-current load;current consumption;voltage drop reduction;press-fit diodes;heat sink;temperature 125.0 degC;voltage 1.1 V;voltage 2.2 V;resistance 0.003 ohm;current 100.0 A","","","","10","","","","","IEEE","IEEE Conferences"
"Optimal operation of PV-diesel-battery MG based on fuzzy comprehensive evaluation","Q. Zhang; J. Ding; G. Li","Anhui University, Department of Electrical Engineering and Automation, 230601 Hefei, China; Anhui Electric Power Research Institute, 230061 Hefei, China; AHU, Engineering Research Center of Power Quality, Ministry of Education, 230601 Hefei, China","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","5","This paper focuses on the environmental and economic optimal operation of microgrid (MG) in various scenarios. An AC/DC hybrid MG including photovoltaic, diesel generator, lithium battery, electric vehicle charging points is analyzed. Considering the operation constrains of MG, a constrained multi-objective optimization problem (CMOP) is built. The optimization objectives of the proposed CMOP are the fuel cost, depreciation expense and emission cost of distributed generators. The fuzzy comprehensive evaluation is introduced for conversion from the multi-objective problem to a single-objective one. Then the comprehensive learning particle swarm optimization (CLPSO) is applied for the solutions of distributed generators' outputs. Optimization results in grid-connected and islanded modes demonstrate the effectiveness of the proposed models, methods, and algorithm.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362332","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362332","MG;economic optimal operation;fuzzy comprehensive evaluation;comprehensive learning particle swarm optimization","Generators;Lithium batteries;Power generation;Cost function;State of charge","AC-DC power convertors;battery storage plants;diesel-electric generators;diesel-electric power stations;distributed power generation;fuzzy set theory;hybrid power systems;particle swarm optimisation;photovoltaic power systems","PV-diesel-battery MG;fuzzy comprehensive evaluation;diesel generator;lithium battery;electric vehicle;distributed generators;constrained multiobjective optimization problem;particle swarm optimization","","","","12","","","","","IEEE","IEEE Conferences"
"Development of a process for a customized vehicle testing for new vehicle concepts in new markets — Application example Sub-Saharan Africa","S. Koberstaedt; M. Eiba; M. Huber; S. Kalt; M. Šoltés; M. Lienkamp","Institute of Automotive Technology, Technical University of Munich, Boltzmannstraße 15 85748 Garching, Germany; Institute of Automotive Technology, Technical University of Munich, Boltzmannstraße 15 85748 Garching, Germany; Institute of Automotive Technology, Technical University of Munich, Boltzmannstraße 15 85748 Garching, Germany; Institute of Automotive Technology, Technical University of Munich, Boltzmannstraße 15 85748 Garching, Germany; Institute of Automotive Technology, Technical University of Munich, Boltzmannstraße 15 85748 Garching, Germany; Institute of Automotive Technology, Technical University of Munich, Boltzmannstraße 15 85748 Garching, Germany","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","11","More and more new vehicle concepts are flooding the new market in areas worldwide. However, existing vehicle concepts from other markets can not simply be transferred due to the completely different user requirements and existing boundary conditions. For example, Africa is a continent with one billion people without its own appreciable automobile market. This paper deals with a process model to define a customized overall vehicle testing method for new vehicle concepts in new markets, which is validated by a prototype for the region Sub-Saharan Africa.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362388","vehicle testing;electric vehicle;test optimization;test categories;test content;new vehicle concept;vehicle requirements and boundary conditions;load collectives","Testing;Boundary conditions;Optimization;Stress;Product development;Prototypes;Africa","automobile industry;automobiles;road vehicles;testing","customized overall vehicle testing method;customized vehicle testing;boundary conditions;automobile market;Sub-Saharan Africa region;user requirements;vehicle concepts","","","","21","","","","","IEEE","IEEE Conferences"
"XERIC climate-control system for energy-efficient electric vehicles: First experimental results and numerical evaluation of the overall performance","C. Isetti; E. Nannei; S. Lazzari; B. Cerrai; S. Nari","TICASS, Innovative Technologies for Environmental Control and Sustainable Development, Via D. Fiasella, 3/16 Genoa, Italy; TICASS, Innovative Technologies for Environmental Control and Sustainable Development, Via D. Fiasella, 3/16 Genoa, Italy; DAD, Department of Architecture and Design, University of Genoa, Stradone S. Agostino, 37 - 16123 Genoa, Italy; FRIGOMAR, Marine Refrigeration and Air Conditioning Systems, Via V. Veneto, 16042 Carasco, Genoa, Italy; FRIGOMAR, Marine Refrigeration and Air Conditioning Systems, Via V. Veneto, 16042 Carasco, Genoa, Italy","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","6","The paper reports the main developments and results achieved so far within the EU-funded H2020 XERIC project, which is aimed at developing a new climate control system that is able to increase Battery Electric Vehicles (BEVs) autonomy thanks to its high energy efficiency. The XERIC system combines a traditional Vapor Compression Cycle (VCC) with a Liquid Desiccant Cycle (LDC), by taking advantage of an innovative component, called Three-Fluids Combined Membrane Contactor (3F-CMC). The two experimental setups arranged to test LDC alone and the overall XERIC system are presented. Then, the experimental results obtained in the first test campaign are given and discussed. Finally, the numerical tool developed in the Matlab/Simulink environment for the evaluation of the performance of the overall XERIC system is introduced and a preliminary comparison between numerical results and experimental measurements is provided.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362410","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362410","XERIC project;Hybrid systems for air conditioning;liquid desiccant cycle;innovative membrane contactors;energy-efficient electric vehicles;AC mobile system","Liquids;Prototypes;Heat transfer;Resistance heating;Refrigerants;Valves","battery powered vehicles;energy conservation","XERIC climate-control system;energy-efficient electric vehicles;climate control system;XERIC system;Liquid Desiccant Cycle;Battery Electric Vehicles","","","","11","","","","","IEEE","IEEE Conferences"
"Optimization of modular district heating system for selected public buildings and neighborhoods in Visoko with mechanical structure optimization of solar collector holders — The CoolHeating project","M. Petrovic; A. Babic; E. Fejzovic","University of Sarajevo, Mechanical Engineering, Vilsonovo setaliste 9, 71000 Sarajevo, Bosnia and Herzegovina; Municipality of Visoko, Alije Izetbegovica 12a, 71300 Visoko, Bosnia and Herzegovina; Municipality of Visoko, Alije Izetbegovica 12a, 71300 Visoko, Bosnia and Herzegovina","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","6","Small modular district heating/cooling grids can be fed by different heat sources, including from solar collectors, biomass systems and geothermal pumps. The objective of the CoolHeating project is to support the implementation of small modular renewable heating grids for communities in South-Eastern Europe, including the town of Visoko as one of five target regions. In this work, an analysis was performed for implementation of small modular district heating/cooling system in Visoko, covering several public buildings and few neighborhoods in north-western part of town. Combination of different renewable energy sources were analyzed leading to an optimal and a very promising energy supply strategy due to its contribution to security of supply, financial stability, local economic development, local employment, etc. Possible financial savings for heating of 38% compared to current financial needs are determined. Structure optimization of solar collector holders was also performed, taking into account external influence, enabling savings in the structure material. These activities have numerous benefits, contributing to considerable annual GHG emission reduction, total annual costs savings, therefore reducing the rate of expenditures of public money, better living quality, creation of “green jobs”, increased awareness and understanding for energy efficiency and its resulting benefits.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362329","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362329","modular district heating grids;renewable energy sources;heat storage;heat pumps;solar collectors;structural optimization;cost-effectiveness","Solar heating;Heat pumps;Optimization;Buildings;Production;Cooling","air pollution;cooling;district heating;energy conservation;optimisation;renewable energy sources;solar absorber-convertors;space heating;structural engineering;sustainable development","modular district heating system;neighborhoods;visoko;mechanical structure optimization;solar collector holders;coolheating project;solar collectors;biomass systems;geothermal pumps;modular renewable heating grids;South-Eastern Europe;financial stability;local economic development;structure material;public buildings;heat sources;renewable energy sources;energy supply strategy;modular cooling system;modular district heating;GHG emission reduction","","","","4","","","","","IEEE","IEEE Conferences"
"Hydrogen vector in the exploitation of a wind farm","A. Koita; A. Payman; M. B. Camara; B. Dakyo; D. Hissel","GREAH, EA 3220, Universit&#x00E9; du Havre, 76600 Le Havre, France; GREAH, EA 3220, Universit&#x00E9; du Havre, 76600 Le Havre, France; GREAH, EA 3220, Universit&#x00E9; du Havre, 76600 Le Havre, France; GREAH, EA 3220, Universit&#x00E9; du Havre, 76600 Le Havre, France; FCLAB (FR CNRS 3539) Universit&#x00E9; Bourgogne Franche-Comt&#x00E9;, 90010 Belfort Cedex","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","6","Energy storage is necessary to ensure the quality and stability of the electricity grid and the availability of energy when solar or wind renewable energy generation farms are integrated. But, their implementation leads to difficult technical and economic choices for electrical engineering, because a multidisciplinary approach is required. This paper presents a study of the issue of specific energy storage for an offshore wind farm. The study is focused on the potentials of the hydrogen vector which can be used to increase energy services that an offshore wind farm can provide.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362411","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362411","Storage energy;Hydrogen vector;Electrolyser;PEMFC and Wind farm","Hydrogen;Wind farms;Production;Fuel cells;Renewable energy sources;Solids","energy storage;offshore installations;power generation economics;power grids;power supply quality;power system stability;renewable energy sources;wind power plants","electrical engineering;offshore wind farm;hydrogen vector;electricity grid;solar wind renewable energy generation farms;energy storage","","","","26","","","","","IEEE","IEEE Conferences"
"Easy mobility incentives for electric vehicles: Best practices based on an international expert survey","L. Vanhaverbeke; R. Van Sloten","Research Group MOBI, Vrije Universiteit Brussel, Pleinlaan 2, 1050 Brussel, Belgium; EV Consult, Overtoom 60-4, 1054 HK Amsterdam","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","5","1,72% of the newly registered Belgian vehicles in 2016 were plug-in hybrid electric vehicles (PHEV) or battery electric vehicles (BEV) (Hooftman et al, 2017). This puts Belgium in the list of 10 countries that passed the 1% electric vehicle market penetration threshold in 2016 (Bloomberg New Energy Agency, 2017). With a financial incentive already in place for private car buyers in the region Flanders, more incentives are under study to accelerate the transition to an electrified fleet. Obviously, the policy makers aim to implement incentives which perform well on effectiveness and efficiency. We have first conducted an extensive secondary sources review on e-mobility incentives and next carried out an expert survey on a selection of the non-financial incentives. The following incentives are evaluated by the experts: roll-out of charging infrastructure, pilot and demonstration projects, parking incentives, communication campaigns, incentives for the usage of public charging infrastructure, incentives for charging at the work place, EV car sharing incentives and HOV lane usage for EVs. We report on best practices for these incentives in terms of the implementation and the timing, the pitfalls and benefits, and the advised accompanying incentives. In general, our results show that experts evaluate roll-out and usage incentives for charging infrastructure and parking incentives highly in terms of both cost effectiveness and cost-benefit ratio. Communication campaigns score well in terms of cost effectiveness, but poorly on cost-benefit ratio; whereas the opposite is true for charging at the work place. The best practices and insight on impact of these easy mobility incentives will be used by policy makers to further develop the strategy for an accelarated uptake of cleaner vehicles.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362401","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362401","electromobility;incentives;survey;policy","Automobiles;Charging stations;Best practices;Companies;Urban areas;Batteries;Electronic mail","automobiles;battery powered vehicles;electric vehicle charging;hybrid electric vehicles","easy mobility incentives;newly registered Belgian vehicles;battery electric vehicles;e-mobility incentives;nonfinancial incentives;EV car sharing incentives;parking incentives;plug-in hybrid electric vehicles;PHEV;BEV;Belgium;electric vehicle market penetration;Bloomberg New Energy Agency;Flanders region;nonfinancial incentive;public charging infrastructure","","","","5","","","","","IEEE","IEEE Conferences"
"Anomalous electrical parameters improvement in Ruthenium DSSC","A. Parisi; R. Pernice; G. Adamo; R. Miceli; F. R. Galluzzo; A. C. Cino; A. C. Busacca","Dipartimento di Energia, ingegneria dell'Informazione e modelli Matematici (DEIM), Universit&#x00E0; di Palermo, Viale delle Scienze, Edificio 9, 90128 Palermo, Italy; Dipartimento di Energia, ingegneria dell'Informazione e modelli Matematici (DEIM), Universit&#x00E0; di Palermo, Viale delle Scienze, Edificio 9, 90128 Palermo, Italy; Dipartimento di Energia, ingegneria dell'Informazione e modelli Matematici (DEIM), Universit&#x00E0; di Palermo, Viale delle Scienze, Edificio 9, 90128 Palermo, Italy; Dipartimento di Energia, ingegneria dell'Informazione e modelli Matematici (DEIM), Universit&#x00E0; di Palermo, Viale delle Scienze, Edificio 9, 90128 Palermo, Italy; Istituto per la Microelettronica e Microsistemi - Consiglio Nazionale delle Ricerche, Zona Industriale, Ottava Strada n. 5, 95121 Catania, Italy; Dipartimento di Energia, ingegneria dell'Informazione e modelli Matematici (DEIM), Universit&#x00E0; di Palermo, Viale delle Scienze, Edificio 9, 90128 Palermo, Italy; Dipartimento di Energia, ingegneria dell'Informazione e modelli Matematici (DEIM), Universit&#x00E0; di Palermo, Viale delle Scienze, Edificio 9, 90128 Palermo, Italy","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","4","In this work, we present a series of measurements carried out on Ruthenium-based Dye Sensitized Solar Cells (DSSCs) after the application of different external electrical field values. Such measurements have been performed both in the dark and by illuminating the sample with sunlight emitted by a solar simulator (AM1.5G spectrum with a power irradiance of 1000 W/m<sup>2</sup>). Our results demonstrate that the initial electrical bias field modifies in both cases the behavior of the cell in terms of an anomalous improvement of the main electrical parameters.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362353","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362353","Dye Sensitized Solar Cells (DSSCs);Ruthenium dye;hysteresis;performance improvement","Voltage measurement;Photovoltaic cells;Hysteresis;Current measurement;Semiconductor device measurement;Time measurement","dye-sensitised solar cells;electric fields;ruthenium;semiconductor device measurement","Dye Sensitized Solar Cells;DSSCs;solar simulator;Ruthenium DSSC","","","","17","","","","","IEEE","IEEE Conferences"
"Direct current control method for three-phase motor drives","M. Schafer; M. Hofmann; F. Bayer; B. Müller; A. Ackva","University of Applied Sciences Wuerzburg-Schweinfurt, Poststrasse 31, 97616 Bad Neustadt, Germany; University of Applied Sciences Wuerzburg-Schweinfurt, Poststrasse 31, 97616 Bad Neustadt, Germany; University of Applied Sciences Wuerzburg-Schweinfurt, Poststrasse 31, 97616 Bad Neustadt, Germany; University of Applied Sciences Wuerzburg-Schweinfurt, Poststrasse 31, 97616 Bad Neustadt, Germany; University of Applied Sciences Wuerzburg-Schweinfurt, Poststrasse 31, 97616 Bad Neustadt, Germany","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","5","The requirements of three-phase motor drives in terms of reliability, efficiency, robustness, dynamic as well as cost efficiency are continuously increasing within the last years. To meet this demand the hardware components and motor drives are used in non-linear and special operating points leading to increased requirements for the control method. This paper presents a new direct current control method that is able to work at these operating points. It is robust, able to deal with non-linear loads and that overcomes some disadvantages of existing direct current control methods. The generic approach would even allow to use inverter systems with more than two levels.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362361","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362361","direct current control;three-phase motor drives;scalar hysteresis control;robust;dynamic","Current control;Inverters;Aerospace electronics;Pulse width modulation;Motor drives;Torque;Robustness","electric current control;invertors;motor drives;robust control","direct current control method;three-phase motor drives;special operating points;nonlinear operating points;robustness;inverter systems","","","","15","","","","","IEEE","IEEE Conferences"
"Common mode current suppression for permanent magnet synchronous motor based on model predictive control","F. Niu; S. Cao; J. Lian; P. Tan; H. Li; J. Zhang; J. Ma; K. Li; Y. Fang","School of Electrical Engineering, Hebei University of Technology, China; School of Electrical Engineering, Hebei University of Technology, China; College of Electrical Enginnering, Zhejiang University, China; Zhejiang University of Science and Technology, China; University of Chinese Academy of Science, China; College of Electrical Enginnering, Zhejiang University, China; College of Electrical Enginnering, Zhejiang University, China; School of Electrical Engineering, Hebei University of Technology, China; College of Electrical Enginnering, Zhejiang University, China","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","6","This paper proposes a model predictive control (MPC) strategy for permanent magnet synchronous motor (PMSM) to suppress the common mode current(CMC) in PWM motor system. Firstly, the MPC for PMSMs is illustrated in detail, which includes the prediction model of PMSM, prediction algorithm and cost function. Then, the CMC suppression method is further proposed based on the analysis of CMC formation mechanism. Finally, comparative simulation results are presented to verify the effectiveness and superiority of proposed MPC method.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362330","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362330","Permanent magnet synchronous motor (PMSM);model predictive control (MPC);direct torque control (DTC);common mode current;power converter","Permanent magnet motors;Switching frequency;Pulse width modulation;Synchronous motors;Cost function;Torque;Inverters","machine control;permanent magnet motors;predictive control;synchronous motors","common mode current suppression;permanent magnet synchronous motor;model predictive control strategy;PMSM;PWM motor system;CMC suppression method;CMC formation mechanism","","","","10","","","","","IEEE","IEEE Conferences"
"Analysis of variable flux reluctance machines using hybrid analytical modelling","J. Bao; S. R. Aleksandrov; B. L. J. Gysen; E. A. Lomonova","Eindhoven University of Technology, Electromechanics and Power Electronics Department, 5612 AP Eindhoven, the Netherlands; Eindhoven University of Technology, Electromechanics and Power Electronics Department, 5612 AP Eindhoven, the Netherlands; Eindhoven University of Technology, Electromechanics and Power Electronics Department, 5612 AP Eindhoven, the Netherlands; Eindhoven University of Technology, Electromechanics and Power Electronics Department, 5612 AP Eindhoven, the Netherlands","2018 Thirteenth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2018","","","1","7","In this paper, an extended hybrid analytical modelling (HAM) technique is presented and applied to a variable flux reluctance machine (VFRM). The saturation phenomena in this machine is accounted by an iterative algorithm, while motion-integrated boundary conditions allow the torque estimation at different positions. The obtained results are further verified and have good agreement with finite element analysis.","","978-1-5386-5966-3978-1-5386-5965-6978-1-5386-5967","10.1109/EVER.2018.8362373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362373","hybrid modelling;saturation;Fourier modeling;magnetic equivalent circuit;variable flux reluctance machine","Analytical models;Stators;Saturation magnetization;Rotors;Boundary conditions;Reluctance machines;Atmospheric modeling","finite element analysis;iterative methods;reluctance machines;torque","variable flux reluctance machine;motion-integrated boundary conditions;hybrid analytical modelling","","","","8","","","","","IEEE","IEEE Conferences"
