"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Study on characteristics of a novel modular switched reluctance generator","Y. Hu; W. Ding","School of Electrical Engineering, Xi'an Jiaotong University, Shaanxi, 710049, China; School of Electrical Engineering, Xi'an Jiaotong University, Shaanxi, 710049, China","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","7","The characteristics of a novel modular switched reluctance generator (MSRG) are presented in this paper. Firstly, the structure of the three-phase, 6/4 poles MSRG and its operation principle are described. Secondly, the simulation model of MSRG system based on special excitation circuit is developed for the sake of studying the relationships between the output voltage/power and conduction angle, excitation voltage and speed after analyzing the factors affecting the output power. Finally, an experimental platform is built and the output voltage and phase current are measured under different excitation voltage. The results show a good consistency with theories.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476343","switched reluctance generator;output power;special excitation;modular stator","Switches;Stator windings;Rotors;Shafts","reluctance generators;reluctance motors","modular switched reluctance generator;three-phase 6/4 poles MSRG;MSRG system;excitation circuit;conduction angle;excitation voltage;switched reluctance motor","","","","20","","","","","IEEE","IEEE Conferences"
"Comparison of coaxial magnetic gears with parallel and series magnetic circuits","J. Liu; W. Zhao; J. Ji; J. Zheng; Z. Liu","School of Electrical and Information Engineering, Jiangsu University, 212013, Zhenjiang, China; School of Electrical and Information Engineering, Jiangsu University, 212013, Zhenjiang, China; School of Electrical and Information Engineering, Jiangsu University, 212013, Zhenjiang, China; School of Electrical and Information Engineering, Jiangsu University, 212013, Zhenjiang, China; School of Electrical and Information Engineering, Jiangsu University, 212013, Zhenjiang, China","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","5","This paper quantitatively compares two coaxial magnetic gears (CMGs) with parallel magnetic circuit and series magnetic circuit, which are artfully integrated into a permanent magnet (PM) brushless DC motor. By using the finite-element method, the performances of both CMGs are compared and evaluated. Analysis results show that the CMG series magnetic circuit can offer higher pull-out torque and back-EMF than the CMG parallel magnetic circuit, while the CMG parallel magnetic circuit has lower PM eddy current loss, iron losses and lower distortion of back-EMF.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476382","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476382","Finite element method;eddy current loss;coaxial magnetic gear;series magnetic circuit;torque density","Finite element analysis;Magnetic analysis;Magnetic losses","brushless DC motors;eddy current losses;finite element analysis;gears;magnetic circuits;permanent magnet motors;torque","coaxial magnetic gear;permanent magnet brushless DC motor;finite-element method;PM brushless DC motor;CMG series magnetic circuit;pull-out torque;CMG parallel magnetic circuit;PM eddy current loss;iron loss;back-EMF distortion","","1","","10","","","","","IEEE","IEEE Conferences"
"Design and testing of a new linear topology for electric machines","M. Mezzarobba; A. Tessarolo","Engineering and Architecture Department, University of Trieste, 34127, Italy; Engineering and Architecture Department, University of Trieste, 34127, Italy","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","6","A new linear topology is proposed in this paper for rotating electric machines. The design presented consists of an outer permanent-magnet rotor featuring the same structure as a flexible chain or track made of a sequence of ferromagnetic links connected together by hinges. Toothed wheels are used to convert the linear motion of the track-like rotor into a rotary torque to be transferred to the shaft. The stator portion is the same as for a double-sided linear electric machine. The proposed linear topology makes the electric machine suitable for installation in long thin compartments. A perspective application can be envisioned to direct drive wind generators: the linear machine topology makes the generator suitable for installation inside the wind tower, while conventional cylindrical generators need to be fit into the nacelle. The proposed design has been investigated by finite element analysis simulations and has been implemented into a technology demonstrator for experimental validation.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476384","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476384","linear motor;outer permanent-magnet rotor;rotating electrical machine;track motor;wind generator","Topology;Generators;Torque;Poles and towers;Rotors;Velocity control","finite element analysis;hinges;linear machines;permanent magnet generators;rotors;shafts;stators;torque;wind turbines","rotating electric machine;permanent magnet rotor;ferromagnetic link;hinge;track-like rotor linear motion;rotary torque;shaft;stator portion;direct drive wind generator;double-sided linear electric machine topology testing;cylindrical generator;finite element analysis simulation","","","","7","","","","","IEEE","IEEE Conferences"
"Iron loss estimation in axial field PM machines using a quasi-3D hybrid analytical model","A. A. Diriye; S. Ouagued; Y. Amara; G. Barakat; H. Tiegna","GREAH, Université du Havre, 76058 Le Havre cedex France; GREAH, Université du Havre, 76058 Le Havre cedex France; GREAH, Université du Havre, 76058 Le Havre cedex France; GREAH, Université du Havre, 76058 Le Havre cedex France; WHYLOT, CALFATECH, ZA Quercypôle, 46100 Cambes, France","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","6","The aim of this contribution is to assess the capabilities of a quasi-3D hybrid analytical model for the estimation of iron loss in axial flux permanent magnets machines. The hybrid analytical modelling (HAM) approach is based on a direct coupling of analytical solution of Maxwell's equations with reluctance networks (RN). The quasi-3D hybrid analytical modelling approach consists of dividing the axial field machines in a certain number of concentric slices, each of which can be modelled using a 2D hybrid analytical model. The results obtained from the proposed approach are compared to corresponding results obtained from a quasi-3D finite element method (Quasi-3D FEM) and a 3D finite element method (3D FEM).","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476422","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476422","Iron loss;Bertotti model;permanent magnet machines;axial field machines;Maxwell's equation;reluctance networks;magnetic equivalent circuits","Atmospheric modeling;Integrated circuit modeling;Analytical models;Mathematical model;Magnetic circuits;Stators;Permeability","finite element analysis;Maxwell equations;permanent magnet machines;reluctance machines","quasi-3D FEM;quasi-3D finite element method;RN;reluctance networks;Maxwell equations;HAM approach;hybrid analytical modelling;axial flux permanent magnets machines;quasi-3D hybrid analytical model;axial field PM machines;iron loss estimation","","","","14","","","","","IEEE","IEEE Conferences"
"Research on ropeless elevator driven by PMLSM","Q. Lu; Y. Yao; Y. Ye; J. Dong","College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; No.704 Research Institute, China Shipbuilding Industry Group, Shanghai, China","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","6","The permanent magnet linear synchronous machine (PMLSM) with long primary is a suitable candidate for ropeless elevator due to high force density and low thrust ripple. For the PMLSM with multi-segment long primary, it is impractical to excite all primary segments. The ordinary method is only energizing the primary segments covered by the secondaries, that is to say, section power supply technology. The switch control technology of primary sections has great influence on system performance because the parameters of PMLSM change with the secondary position. Based on finite element analysis, this paper investigates the characteristics of the PMLSM applied in ropeless elevator, including dand q-axis inductances, PM flux linkage, thrust force, etc. The suitable switching method of primary sections is then proposed to lower the copper loss and thrust force ripple. The fast and steady velocity trajectory tracking is obtained, which is validated by simulation and experiment results.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476386","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476386","PM linear synchronous machines (PMLSM);multi-segment long primary;section power supply;electromagnetic thrust ripple","Elevators;Switches","finite element analysis;linear synchronous motors;permanent magnet machines;synchronous machines","ropeless elevator;PMLSM;permanent magnet linear synchronous machine;switch control technology;finite element analysis","","2","","9","","","","","IEEE","IEEE Conferences"
"Snowstorm—design and construction of an electric recreational flying machine","P. Agarwal; M. Henz; L. Shengmu; S. P. E. Shawn; S. Vinod; W. Yuyao; X. Yushu; X. Zan; J. Castillo; J. D. Weigl","National University of Singapore, 117579, Singapore; National University of Singapore, 117579, Singapore; National University of Singapore, 117579, Singapore; National University of Singapore, 117579, Singapore; National University of Singapore, 117579, Singapore; National University of Singapore, 117579, Singapore; National University of Singapore, 117579, Singapore; National University of Singapore, 117579, Singapore; Case Western Reserve University, Cleveland OH 44106, United States; German Aerospace Center, Pfaffenwaldring 38-40, D-70569 Stuttgart, Germany","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","4","We propose the design of an electrical Vertical-Take-Off-and-Landing craft for recreational indoor use, based on established multi-copter controls. The indoor use case affords ultra-light design and a cost of a fraction of outdoor personal aircraft. We envision indoor flying parks that offer machines like Snowstorm to the general public. For this use case, advanced flight monitoring and automatic fail-over in case of operator mistakes will be desirable.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476392","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476392","","Propulsion;Switches","aircraft;electric machines;entry, descent and landing (spacecraft)","snowstorm;electric recreational flying machine;electrical vertical-take-off and-landing craft;multi-copter controls;outdoor personal aircraft fraction;indoor flying park;flight monitoring;automatic fail-over","","","","4","","","","","IEEE","IEEE Conferences"
"Torque investigation of fractional-slot permanent magnet machines with different winding topology and stator structures","Y. X. Li; Z. Q. Zhu; G. Li","Department of Electronic and Electrical Engineering, University of Sheffield, UK; Department of Electronic and Electrical Engineering, University of Sheffield, UK; Department of Electronic and Electrical Engineering, University of Sheffield, UK","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","8","For fractional-slot PM machines with nonoverlapping windings, the influence of winding topology and the stator structure on torque performances are investigated in this paper. With the help of frozen permeability method, the on-load torque is separated into PM, armature current component and cogging torque, respectively. The major contribution of average torque and the causes of on-load torque ripple are identified by analyzing these components. Since torque performances are closely related to the armature reaction field, the predominant factors, viz. winding arrangement, current amplitude and stator structure, are investigated. It can be concluded that the local saturation of stator yoke due to the interaction between PM and armature reaction affects not only the average torque value but also the torque ripple.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476396","Armature reaction;Average torque;Local saturation;Torque ripple;Winding topology","Stators","magnetic permeability;permanent magnet machines;stators;torque","stator yoke;current amplitude;winding arrangement;predominant factor;armature reaction field;cogging torque;armature current component;on-load torque ripple;frozen permeability method;nonoverlapping winding;fractional-slot PM machine;stator structure;winding topology;fractional-slot permanent magnet machine;torque investigation","","1","","13","","","","","IEEE","IEEE Conferences"
"External flows on entry of a hybrid wind catcher-wind turbine system","A. Sedaghat; R. Al-Waked; M. N. A. B. Salim; K. Khanafer; M. Gaith","School of Engineering, Australian College of Kuwait, P.O. Box 1411, Safat 13015, Kuwait; School of Engineering, Australian College of Kuwait, P.O. Box 1411, Safat 13015, Kuwait; School of Engineering, Australian College of Kuwait, P.O. Box 1411, Safat 13015, Kuwait; School of Engineering, Australian College of Kuwait, P.O. Box 1411, Safat 13015, Kuwait; School of Engineering, Australian College of Kuwait, P.O. Box 1411, Safat 13015, Kuwait","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","5","A new concept in wind power harnessing is recently developed under INVELOX (Increasing VELocity) by the company Sheerwind in USA. It is claimed that the new concept can significantly outperforms traditional wind turbines in terms of reducing the diameter of wind turbine, improve aerodynamic characteristics under the same wind conditions, and delivers significantly higher output at reduced cost. The innovative feature of the wind turbine is the elimination of tower-mounted turbines. It is believed that the entry of such systems is crucially important because external flows over nozzle or diffuse devices are different from classically known internal flows. Shrouded wind turbines and wind catcher systems are normally use a diffuser shape at entry, however, the INVELOX concept suggest using a nozzle at entry. In this paper, two different simpler systems than INVELOX are designed with nozzle or diffuser at the entry using general methods in design of blower wind tunnels. In the first phase of this work, CFD (computational fluid dynamics) method is applied to solve external flows around nozzle and diffuser flows by solving the modelled RANS (Reynolds average Navier-Stokes) equations. The initial results indicate that the wind speed retarded at the entry of nozzle while wind speed accelerated at entry of a diffuser device.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476403","diffuser;external flow;INVELOX;nozzle;wind catcher;wind turbine","Wind turbines;Acceleration;Mathematical model;Computational fluid dynamics","aerodynamics;computational fluid dynamics;external flows;Navier-Stokes equations;nozzles;wind tunnels;wind turbines","Reynolds average Navier-Stokes equations;RANS;diffuser flows;computational fluid dynamics;CFD;blower wind tunnels;internal flows;diffuse devices;nozzle;tower-mounted turbines;aerodynamic characteristics;Sheerwind company;INVELOX;hybrid wind catcher-wind turbine system;external flows","","","","18","","","","","IEEE","IEEE Conferences"
"Torque ripple minimization of a novel modular stator switched reluctance motor based on direct instantaneous torque control","Y. Hu; W. Ding","School of Electrical Engineering, Xi'an Jiaotong University, Shaanxi, 710049, China; School of Electrical Engineering, Xi'an Jiaotong University, Shaanxi, 710049, China","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","7","The paper presents a study on the torque performance of a novel switched reluctance motor (SRM) with E-shaped modular stator and segment rotor based on direct instantaneous torque control (DITC). The structure of the machine and the main notion of DITC are first introduced. The corresponding control rules in each inductance region are then described according to the characteristics of asymmetric power converter. In order to test the method, a drive system is simulated and an experimental platform is developed. A good agreement between some simulations and experiments of total torque, phase torque and phase current shows that DITC is practicable for mitigating the torque ripple of the novel SRM.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476367","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476367","switched reluctance motor;torque ripple;direct instantaneous torque control;modular stator","Switches;Magnetic hysteresis;Reluctance machines;Hysteresis","machine control;power convertors;reluctance motor drives;rotors;torque control","torque ripple minimization;modular stator switched reluctance motor;direct instantaneous torque control;E-shaped modular stator;segment rotor;DITC;inductance region;asymmetric power converter;drive system","","1","","26","","","","","IEEE","IEEE Conferences"
"A switched reluctance motor based drive system for power electronics education","S. Haghbin; S. Abbasian; T. Thiringer","Electric Power Engineering Division, Chalmers University of Technology, 41296 Gothenburg, Sweden; MacKenzie Grant Power Solutions Ltd., 254 Union Street, Aberdeen, AB10 1TN, Scotland UK; Electric Power Engineering Division, Chalmers University of Technology, 41296 Gothenburg, Sweden","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","6","A drive system based on a switched reluctance motor (SRM) is designed, simulated, and implemented during a master thesis work. The system is further developed in the context of a power engineering design project course at Chalmers University of Technology, Sweden. The setup structure, some simulation results, and practical measurement results are presented in this paper. The whole procedure including students activities shows that the developed drive system provides a concrete background for power electronics and drive education.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476369","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476369","Power electronics education;switched reluctance motor;drive system","Reluctance motors;Stators;Permanent magnet motors;Traction motors;Control systems;Rotors;Hysteresis motors","power engineering education;reluctance motor drives","SRM;power engineering design project course;Chalmers University of Technology;students activities","","","","6","","","","","IEEE","IEEE Conferences"
"Study of eccentric round-rotor synchronous machines through conformal mapping. Part II: Unbalanced magnetic pull","A. Tessarolo; C. Bruzzese","Engineering and Architecture Dept. of the University of Trieste, via Valerio 10, 34127, Italy; Engineering and Architecture Dept. of the University of Trieste, via Valerio 10, 34127, Italy","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","5","The study of electric machines subject to rotor eccentricity is usually performed using a winding and permeance function approach. In a companion paper, an alternative method is investigated based on conformal mapping. The geometry of a an eccentric round-rotor machine has been mapped into a uniform air-gap topology by means of Moebius conformal map. In this paper, the approach is used to derive explicit formulas to compute the unbalanced magnetic pull of the eccentric machine. It shown how, unlike conventional winding-function theory, the proposed method yields closed-form formulas which do not involve series expansions nor require numerical integrations and are thus particularly fit for implementation into fast simulation programs. Such expressions are assessed by comparison with Finite Element Analysis (FEA).","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476407","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476407","Conformal mapping;electric machine modeling;Moebius transformation;rotor eccentricity","Atmospheric modeling;Numerical models;Iron","air gaps;conformal mapping;finite element analysis;rotors;synchronous machines","eccentric round-rotor synchronous machine;conformal mapping;unbalanced magnetic pull;permeance function approach;uniform air-gap topology;Moebius conformal map;series expansion;finite element analysis;FEA","","","","9","","","","","IEEE","IEEE Conferences"
"Mesh relaxation effect on results quality /computation time ratio of a hybrid semi-numerical model","S. Ouagued; A. A. Diriye; Y. Amara; G. Barakat","GREAH, EA 3220, Université du Havre, Le Havre, France; GREAH, EA 3220, Université du Havre, Le Havre, France; GREAH, EA 3220, Université du Havre, Le Havre, France; GREAH, EA 3220, Université du Havre, Le Havre, France","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","5","The aim of this paper is first to briefly describes a mathematical approach for the direct coupling of analytical formal solution of Maxwell's equations (AM) and magnetic equivalent circuits (MEC) (reluctance networks or permeance networks) methods for the electromagnetic modeling of electric machines. This coupling can help solve the problem of air-gap modeling in MEC method, and the consideration of the local magnetic saturation in modeling approaches involving analytical formal solution of Maxwell's equations. The formal solution of Maxwell's equations is obtained using separation of variable method along with Fourier series analysis; it is used to model constant permeability regions (magnetic air-gap). The MEC method is used to model regions which include ferromagnetic parts. MEC model is generated based on a mesh of the studied domain. The aim of this contribution is mainly to study the effect of mesh density, used to generate the MEC model, on results quality issued from this new model. A permanent magnet linear synchronous machine (PMLSM) is used as a case study. Results issued from a finite element analysis (FEA) are used as reference for assessing the results quality.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476411","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476411","electromagnetic modeling;electromagnetic analysis;magnetic circuits;performance evaluation;Newton-Raphson method;finite element analysis;mesh relaxation","Magnetic separation;Saturation magnetization;Analytical models;Magnetic analysis;Atmospheric modeling;Computational modeling;Iron","air gaps;equivalent circuits;finite element analysis;Fourier series;linear machines;magnetic circuits;magnetic permeability;Maxwell equations;permanent magnet machines;synchronous machines","mesh relaxation effect;quality computation time ratio;hybrid seminumerical model;mathematical approach;analytical formal solution;Maxwell equation;AM;magnetic equivalent circuit;electric machine electromagnetic modeling;MEC method;local magnetic saturation;separation of variable method;Fourier series analysis;mesh density;permanent magnet linear synchronous machine;PMLSM;finite element analysis;FEA;constant permeability regions","","","","7","","","","","IEEE","IEEE Conferences"
"Novel biased flux machine with double salient structure","Q. F. Lin; S. X. Niu; T. T. Sheng","Department of Electrical Engineering, Hong Kong Ploytechnic University, China; Department of Electrical Engineering, Hong Kong Ploytechnic University, China; Department of Electrical Engineering, Hong Kong Ploytechnic University, China","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","6","This paper presents a novel biased flux machine with an exterior rotor and a sailient stator with permanent magnets(PMs) and armature windings embedded in. The electromagnetic characteristics of this machine are analyzed under open-circuit and on-load conditions. Since the novel machine has a similar flux path with dc-excited flux-switching machine(DCE-FSM), a quantitative comparison study of these two machines, especially on the electromagnetic torque is conducted. The torque of the novel machine is relatively higher. The characteristics of the novel machine are simulated with 2-D time-stepping finite element method (TS-FEM).","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476409","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476409","biased flux;double salient;exterior rotor;permanent-magnet-stator;2-D time-stepping finite element method","Torque;Lead;Stators","finite element analysis;magnetic flux;permanent magnet machines;rotors","TS-FEM;2D time-stepping finite element method;electromagnetic torque;DCE-FSM;DC-excited flux-switching machine;electromagnetic characteristics;armature windings;permanent magnets;sailient stator;exterior rotor;double salient structure;biased flux machine","","4","","14","","","","","IEEE","IEEE Conferences"
"Harmonic impact on rotor losses in fault-tolerant interior permanent-magnet machines","J. Zheng; W. Zhao; J. Ji; Z. Liu","School of Electrical and Information Engineering, Jiangsu University, Zhenjiang 212013, China; School of Electrical and Information Engineering, Jiangsu University, Zhenjiang 212013, China; School of Electrical and Information Engineering, Jiangsu University, Zhenjiang 212013, China; School of Electrical and Information Engineering, Jiangsu University, Zhenjiang 212013, China","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","6","Fractional-slot permanent-magnet (FCSPM) machines offer several advantages, but they suffer from the high content of space harmonics in the air-gap magnetic motive force (MMF) distribution. The MMF space harmonic amplitude and frequency depend on the particular combination of numbers of slots and poles. Such harmonics induce losses in the rotor since they are not synchronous with the rotor speed. The aim of this paper is to analyze the MMF and its space harmonic distribution in the air-gap, in which both finite element method and analytical method are employed. Also, it is explained why PMs segmented can reduce the eddy current losses. The rotor eddy current losses of three fault-tolerant permanent-magnet machines, including one surface type and two interior types, are calculated and predicted.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476381","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476381","fault tolerance;permanent-magnet (PM) segmented;magnetic motive force harmonic;eddy current loss","Harmonic analysis;Finite element analysis","fault tolerance;permanent magnet machines;rotors","fault-tolerant permanent-magnet machines;rotor eddy current losses;eddy current losses;analytical method;finite element method;space harmonic distribution;harmonics induce losses;MMF space harmonic amplitude;air-gap magnetic motive force distribution;fractional-slot permanent-magnet machines;fault-tolerant interior permanent-magnet machines;rotor losses;harmonic impact","","","","10","","","","","IEEE","IEEE Conferences"
"Skew effect on the radial pressure of induction motor","G. Despret; M. Hecquet; V. Lanfranchi; M. Fakam","L2EP-Ecole Centrale de Lille, Cité scientifique-CS200 48, 59651 Villeneuve d'Ascq Cedex-France; L2EP-Ecole Centrale de Lille, Cité scientifique-CS200 48, 59651 Villeneuve d'Ascq Cedex-France; Laboratoire Electromécanique, Sorbonne Universités, Université de technologie de Compiègne, France; Alstom-Transport, Ornans, France","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","6","Acoustics comfort is an increasingly important factor at the design stage of electrical machines associated with converters. Skewing has a direct impact on pressure in the air-gap, which can be responsible for electromagnetic noise. This paper aims to compare different models to study the skewing. The impact of pressures is evaluated and analyzed for no-skew and skew rotors. Three numerical electromagnetic models are compared: 2D finite element method (FEM), 2D FEM multi-slice and 3D FEM. In addition, an experimental measurement validates our results.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476383","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476383","Maxwell forces;air-gap radial pressure;spatial order and frequency;finite element analysis;analytical analysis;skew rotor","Finite element analysis;Computational modeling;Air gaps;Electromagnetic interference;Pressure measurement;Atmospheric modeling;Analytical models","finite element analysis;induction motors;power convertors","2D FEM;3D FEM;2D finite element method;electromagnetic noise;converters;electrical machines;acoustics comfort;induction motor;radial pressure;skew effect","","2","","16","","","","","IEEE","IEEE Conferences"
"Multi-field coupled analysis of a permanent magnet synchronous motor: Application to high speed rail traction","Y. Chen; W. Chen; J. Zhou; Y. Fang; Y. Yao","Zhejiang University, 38 Zheda Road, Hangzhou, China; Zhejiang University, 38 Zheda Road, Hangzhou, China; Zhejiang University, 38 Zheda Road, Hangzhou, China; Zhejiang University, 38 Zheda Road, Hangzhou, China; Zhejiang University, 38 Zheda Road, Hangzhou, China","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","6","In this paper, the modeling of a permanent magnet synchronous machine (PMSM) is described based on multi-field coupling theory and machine behavior in aspects of electromagnetic, thermal, and mechanical characteristics are predicted. An accurate PMSM temperature field calculation method based on 3-D multi-physical field coupling FEM is proposed. The loss density and fluid velocity of each subdivision unit are obtained through solving the 3-D electromagnetic and fluid fields, which are then loaded into the thermal field analysis, and the temperature distribution is generated. A 600kW, 4200r/min PMSM with 30m<sup>3</sup>/min ventilation PMSM prototype was established. The temperature results of experiment and calculation are in good agreement, verifying the effectiveness of the analyzing method proposed in this paper. The vibration and acoustic analysis is also carried out on the high speed motor to calculate the vibration of stator shell and corresponding noise distribution. Furthermore, a synthesis of train traction power calculation model and temperature analysis method was presented. The temperature rise of PMSM can thus be predicted under real operation conditions.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476391","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476391","multi-field coupling;permanent magnet synchronous motor;high speed rail traction model","Stators;Fluids;Temperature distribution;Acoustics;Rotors;Magnetic levitation;Magnetic resonance imaging","finite element analysis;permanent magnet motors;railways;synchronous motors;traction","real operation conditions;temperature analysis method synthesis;train traction power calculation model synthesis;noise distribution;stator shell vibration;acoustic analysis;vibration analysis;ventilation PMSM prototype;temperature distribution;thermal field analysis;3D fluid field;3D electromagnetic field;subdivision unit;fluid velocity;loss density;3D multiphysical field coupling FEM;thermal characteristics;electromagnetic characteristics;mechanical characteristics;multifield coupling theory;PMSM temperature field calculation method;high speed rail traction;multifield coupled analysis;permanent magnet synchronous motor;power 600 kW","","1","","11","","","","","IEEE","IEEE Conferences"
"Mutual coupling and its effect on current and torque of six phases Switched Reluctance Motor","S. Han; C. Liu; L. Zhang; G. Jun; S. Dai","College of Automation Engineering, Nanjing University of Aeronautics and Astronautics, China; College of Automation Engineering, Nanjing University of Aeronautics and Astronautics, China; Nanjing College of Information Technology, China; College of Automation Engineering, Nanjing University of Aeronautics and Astronautics, China; College of Automation Engineering, Nanjing University of Aeronautics and Astronautics, China","2016 Eleventh International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2016","","","1","5","In this paper, two kinds of torque ripple optimization methods are proposed for Switched Reluctance Motors due to the mutual coupling between phases. When phase number of SRM is more than two, SRM is often running in status of two phases excited simultaneously, then mutual inductance will be occurred between phases. The mutual coupling will affect the current waveform, thereby affecting the torque. This paper take a six phase 12/10 SRM as an example, four kinds of arrangements of stator magnetic polarity based on the two kinds of winding connections is given and the asymmetry of the magnetic distribution in the four modes is described. For NNSS arrangements of stator magnetic polarity, the phenomenon of asymmetry currents and the resulting torque ripple is analyzed using finite method. Based on the analysis of mutual inductance, the limitations of stator and rotor poles arc is given and an asymmetric control strategy is proposed to reduce the torque ripple. The simulation shows that the average torque is increased and the torque ripple is reduced.","","978-1-5090-2464-3978-1-5090-2463","10.1109/EVER.2016.7476360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476360","mutual copling;torque ripple;switched reluctance motor;winding configuration;asymmetric control","Rotors;Integrated circuits;Manganese;Couplings","reluctance motors;rotors;stators;torque","mutual coupling;torque ripple reduction;asymmetric control strategy;rotor pole arc;stator pole arc;finite method;torque ripple analysis;asymmetry currents phenomenon;NNSS arrangement;magnetic distribution asymmetry;winding connection;stator magnetic polarity;mutual inductance analysis;SRM;torque ripple optimization method;six phase switched reluctance motor current;six phase switched reluctance motor torque","","5","","12","","","","","IEEE","IEEE Conferences"
